,assists,bonus,clean_sheets,creativity,id,fixture,goals_conceded,goals_scored,ict_index,influence,key_passes,minutes,opponent_team,round,saves,threat,total_points,value,was_home,season,first_name,name,team,opponents,position,opponent_position,team_goals,opposition_goals,team_pot
4108,0,0,0,0.0,510,240,0,0,0.2,2.0,0,1,2,24,0,0.0,1,44,True,2017/2018,Declan,Rice,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
4109,0,0,0,0.8,510,243,1,0,1.6,12.2,0,90,6,25,0,3.0,2,44,True,2017/2018,Declan,Rice,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
4110,0,0,0,0.9,510,253,2,0,1.0,9.0,0,65,3,26,0,0.0,1,44,False,2017/2018,Declan,Rice,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
4111,0,0,0,0.0,510,270,0,0,0.4,4.0,0,6,18,27,0,0.0,1,44,True,2017/2018,Declan,Rice,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
4112,0,0,0,0.0,510,277,0,0,0.1,1.0,0,7,10,28,0,0.0,1,44,False,2017/2018,Declan,Rice,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
4169,0,0,0,1.6,458,9,2,0,0.6,0.0,0,30,12,1,0,6.0,1,55,False,2017/2018,Diafra,Sakho,West Ham United,Manchester United,20,1,0.0,4.0,0.0
4170,1,0,0,0.0,458,15,1,0,2.4,3.2,0,22,14,2,0,21.0,4,55,False,2017/2018,Diafra,Sakho,West Ham United,Southampton,20,7,2.0,3.0,1.0
4171,0,0,0,0.0,458,26,2,0,0.0,0.0,0,20,13,3,0,0.0,0,55,False,2017/2018,Diafra,Sakho,West Ham United,Newcastle United,20,14,0.0,3.0,0.6666666666666666
4172,0,0,0,0.3,458,40,0,0,0.1,0.4,0,8,8,4,0,0.0,1,55,True,2017/2018,Diafra,Sakho,West Ham United,Huddersfield Town,18,6,2.0,0.0,2.0
4173,0,0,0,0.3,458,48,0,0,0.3,0.2,0,8,19,5,0,2.0,1,55,False,2017/2018,Diafra,Sakho,West Ham United,West Bromwich Albion,17,10,0.0,0.0,0.5
4174,0,0,0,0.0,458,58,0,0,0.0,0.0,0,0,17,6,0,0.0,0,55,True,2017/2018,Diafra,Sakho,West Ham United,Tottenham Hotspur,18,4,2.0,3.0,2.0
4175,0,1,0,14.0,458,67,0,1,8.3,36.0,1,12,16,7,0,33.0,5,55,True,2017/2018,Diafra,Sakho,West Ham United,Swansea City,15,18,1.0,0.0,1.6666666666666667
4176,0,0,0,1.3,458,72,1,0,0.2,1.0,0,15,4,8,0,0.0,1,55,False,2017/2018,Diafra,Sakho,West Ham United,Burnley,15,7,1.0,1.0,0.6
4177,0,0,0,0.0,458,90,0,0,0.0,0.0,0,0,3,9,0,0.0,0,55,True,2017/2018,Diafra,Sakho,West Ham United,Brighton and Hove Albion,16,12,0.0,3.0,1.25
4178,0,0,0,0.0,458,95,0,0,0.0,0.0,0,0,6,10,0,0.0,0,55,False,2017/2018,Diafra,Sakho,West Ham United,Crystal Palace,16,20,2.0,2.0,0.8333333333333334
4179,0,0,0,2.6,458,109,1,0,0.5,0.0,0,18,10,11,0,2.0,1,55,True,2017/2018,Diafra,Sakho,West Ham United,Liverpool,18,5,1.0,4.0,1.2
4180,0,0,0,0.5,458,119,0,0,0.1,0.0,0,25,18,12,0,0.0,1,55,False,2017/2018,Diafra,Sakho,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
4181,0,0,0,0.0,458,129,0,0,0.0,0.0,0,1,9,13,0,0.0,1,55,True,2017/2018,Diafra,Sakho,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
4182,0,0,0,1.8,458,138,2,0,0.9,0.0,0,45,7,14,0,8.0,1,55,False,2017/2018,Diafra,Sakho,West Ham United,Everton,18,13,0.0,4.0,0.625
4183,0,0,0,0.0,458,147,2,0,1.2,6.2,0,47,11,15,0,6.0,1,55,False,2017/2018,Diafra,Sakho,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
4184,0,0,0,1.4,458,159,0,0,0.5,1.4,0,21,5,16,0,2.0,1,55,True,2017/2018,Diafra,Sakho,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
4185,0,0,0,0.0,458,170,0,0,0.0,0.0,0,0,1,17,0,0.0,0,55,True,2017/2018,Diafra,Sakho,West Ham United,Arsenal,19,7,0.0,0.0,1.0
4186,0,0,0,1.3,458,178,0,1,6.1,29.2,0,22,15,18,0,30.0,5,55,False,2017/2018,Diafra,Sakho,West Ham United,Stoke City,15,17,3.0,0.0,0.9
4187,0,0,0,0.0,458,190,0,0,0.0,0.0,0,0,13,19,0,0.0,0,55,True,2017/2018,Diafra,Sakho,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
4188,0,0,0,0.0,458,191,0,0,0.0,0.0,0,0,2,20,0,0.0,0,55,False,2017/2018,Diafra,Sakho,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
4189,0,0,0,0.0,458,220,0,0,0.0,0.0,0,0,19,22,0,0.0,0,55,True,2017/2018,Diafra,Sakho,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
4190,0,0,0,0.0,458,208,0,0,0.0,0.0,0,0,17,22,0,0.0,0,55,False,2017/2018,Diafra,Sakho,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
4191,0,0,0,0.0,458,224,0,0,0.0,0.0,0,0,8,23,0,0.0,0,55,False,2017/2018,Diafra,Sakho,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
4192,0,0,0,0.0,458,240,0,0,0.0,0.0,0,0,2,24,0,0.0,0,55,True,2017/2018,Diafra,Sakho,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
4193,0,0,0,0.0,458,243,0,0,0.0,0.0,0,0,6,25,0,0.0,0,55,True,2017/2018,Diafra,Sakho,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
4194,0,0,0,0.0,458,253,0,0,0.0,0.0,0,0,3,26,0,0.0,0,55,False,2017/2018,Diafra,Sakho,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
4195,0,0,0,0.0,458,270,0,0,0.0,0.0,0,0,18,27,0,0.0,0,55,True,2017/2018,Diafra,Sakho,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
4196,0,0,0,0.0,458,277,0,0,0.0,0.0,0,0,10,28,0,0.0,0,55,False,2017/2018,Diafra,Sakho,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
4280,0,0,0,0.0,568,119,0,0,0.0,0.0,0,0,18,12,0,0.0,0,45,False,2017/2018,Domingos,Quina,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
4281,0,0,0,0.0,568,129,0,0,0.0,0.0,0,0,9,13,0,0.0,0,45,True,2017/2018,Domingos,Quina,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
4282,0,0,0,0.0,568,138,0,0,0.0,0.0,0,0,7,14,0,0.0,0,45,False,2017/2018,Domingos,Quina,West Ham United,Everton,18,13,0.0,4.0,0.625
4283,0,0,0,0.0,568,147,0,0,0.0,0.0,0,0,11,15,0,0.0,0,45,False,2017/2018,Domingos,Quina,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
4284,0,0,0,0.0,568,159,0,0,0.0,0.0,0,0,5,16,0,0.0,0,45,True,2017/2018,Domingos,Quina,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
4285,0,0,0,0.0,568,170,0,0,0.0,0.0,0,0,1,17,0,0.0,0,45,True,2017/2018,Domingos,Quina,West Ham United,Arsenal,19,7,0.0,0.0,1.0
4286,0,0,0,0.0,568,178,0,0,0.0,0.0,0,0,15,18,0,0.0,0,45,False,2017/2018,Domingos,Quina,West Ham United,Stoke City,15,17,3.0,0.0,0.9
4287,0,0,0,0.0,568,190,0,0,0.0,0.0,0,0,13,19,0,0.0,0,45,True,2017/2018,Domingos,Quina,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
4288,0,0,0,0.0,568,191,0,0,0.0,0.0,0,0,2,20,0,0.0,0,45,False,2017/2018,Domingos,Quina,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
4289,0,0,0,0.0,568,220,0,0,0.0,0.0,0,0,19,22,0,0.0,0,44,True,2017/2018,Domingos,Quina,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
4290,0,0,0,0.0,568,208,0,0,0.0,0.0,0,0,17,22,0,0.0,0,44,False,2017/2018,Domingos,Quina,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
4291,0,0,0,0.0,568,224,0,0,0.0,0.0,0,0,8,23,0,0.0,0,44,False,2017/2018,Domingos,Quina,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
4292,0,0,0,0.0,568,240,0,0,0.0,0.0,0,0,2,24,0,0.0,0,44,True,2017/2018,Domingos,Quina,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
4293,0,0,0,0.0,568,243,0,0,0.0,0.0,0,0,6,25,0,0.0,0,44,True,2017/2018,Domingos,Quina,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
4294,0,0,0,0.0,568,253,0,0,0.0,0.0,0,0,3,26,0,0.0,0,44,False,2017/2018,Domingos,Quina,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
4295,0,0,0,0.0,568,270,0,0,0.0,0.0,0,0,18,27,0,0.0,0,44,True,2017/2018,Domingos,Quina,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
4296,0,0,0,0.0,568,277,0,0,0.0,0.0,0,0,10,28,0,0.0,0,44,False,2017/2018,Domingos,Quina,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
4470,0,0,0,11.3,456,9,2,0,4.3,6.6,1,59,12,1,0,25.0,1,45,False,2017/2018,Edimilson,Fernandes,West Ham United,Manchester United,20,1,0.0,4.0,0.0
4471,0,0,0,0.4,456,15,1,0,0.2,2.0,0,22,14,2,0,0.0,1,45,False,2017/2018,Edimilson,Fernandes,West Ham United,Southampton,20,7,2.0,3.0,1.0
4472,0,0,0,2.3,456,26,3,0,0.4,1.0,0,90,13,3,0,1.0,1,45,False,2017/2018,Edimilson,Fernandes,West Ham United,Newcastle United,20,14,0.0,3.0,0.6666666666666666
4473,0,0,0,0.0,456,40,0,0,0.0,0.0,0,0,8,4,0,0.0,0,45,True,2017/2018,Edimilson,Fernandes,West Ham United,Huddersfield Town,18,6,2.0,0.0,2.0
4474,0,0,0,0.0,456,48,0,0,0.0,0.0,0,0,19,5,0,0.0,0,45,False,2017/2018,Edimilson,Fernandes,West Ham United,West Bromwich Albion,17,10,0.0,0.0,0.5
4475,0,0,0,0.0,456,58,0,0,0.0,0.0,0,0,17,6,0,0.0,0,45,True,2017/2018,Edimilson,Fernandes,West Ham United,Tottenham Hotspur,18,4,2.0,3.0,2.0
4476,0,0,0,0.0,456,67,0,0,0.0,0.0,0,0,16,7,0,0.0,0,45,True,2017/2018,Edimilson,Fernandes,West Ham United,Swansea City,15,18,1.0,0.0,1.6666666666666667
4477,0,0,0,0.0,456,72,0,0,0.0,0.0,0,0,4,8,0,0.0,0,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Burnley,15,7,1.0,1.0,0.6
4478,0,0,0,11.5,456,90,1,0,1.6,4.2,1,16,3,9,0,0.0,1,44,True,2017/2018,Edimilson,Fernandes,West Ham United,Brighton and Hove Albion,16,12,0.0,3.0,1.25
4479,0,0,0,1.3,456,95,2,0,1.2,8.2,0,90,6,10,0,2.0,2,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Crystal Palace,16,20,2.0,2.0,0.8333333333333334
4480,0,0,0,11.2,456,109,2,0,1.5,4.2,1,45,10,11,0,0.0,1,44,True,2017/2018,Edimilson,Fernandes,West Ham United,Liverpool,18,5,1.0,4.0,1.2
4481,0,0,0,0.0,456,119,0,0,0.0,0.0,0,0,18,12,0,0.0,0,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
4482,0,0,0,0.0,456,129,0,0,0.0,0.0,0,0,9,13,0,0.0,0,44,True,2017/2018,Edimilson,Fernandes,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
4483,0,0,0,0.0,456,138,0,0,0.0,0.0,0,0,7,14,0,0.0,0,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Everton,18,13,0.0,4.0,0.625
4484,0,0,0,0.6,456,147,2,0,1.4,13.2,0,90,11,15,0,0.0,2,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
4485,0,0,0,0.0,456,159,0,0,0.0,0.0,0,0,5,16,0,0.0,0,44,True,2017/2018,Edimilson,Fernandes,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
4486,0,0,0,0.0,456,170,0,0,0.0,0.0,0,0,1,17,0,0.0,0,44,True,2017/2018,Edimilson,Fernandes,West Ham United,Arsenal,19,7,0.0,0.0,1.0
4487,0,0,0,0.0,456,178,0,0,0.0,0.0,0,0,15,18,0,0.0,0,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Stoke City,15,17,3.0,0.0,0.9
4488,0,0,0,0.0,456,190,0,0,0.0,0.0,0,0,13,19,0,0.0,0,44,True,2017/2018,Edimilson,Fernandes,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
4489,0,0,0,0.0,456,191,0,0,0.0,0.0,0,0,2,20,0,0.0,0,44,False,2017/2018,Edimilson,Fernandes,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
4490,0,0,0,0.0,456,220,0,0,0.0,0.0,0,0,19,22,0,0.0,0,44,True,2017/2018,Edimilson,Fernandes,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
4491,0,0,0,0.0,456,208,0,0,0.0,0.0,0,0,17,22,0,0.0,0,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
4492,0,0,0,0.0,456,224,0,0,0.0,0.0,0,0,8,23,0,0.0,0,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
4493,0,0,0,0.0,456,240,0,0,0.0,0.0,0,0,2,24,0,0.0,0,44,True,2017/2018,Edimilson,Fernandes,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
4494,0,0,0,0.0,456,243,0,0,0.0,0.0,0,0,6,25,0,0.0,0,44,True,2017/2018,Edimilson,Fernandes,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
4495,0,0,0,0.0,456,253,0,0,0.0,0.0,0,0,3,26,0,0.0,0,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
4496,0,0,0,0.0,456,270,0,0,0.0,0.0,0,0,18,27,0,0.0,0,44,True,2017/2018,Edimilson,Fernandes,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
4497,0,0,0,0.0,456,277,0,0,0.0,0.0,0,0,10,28,0,0.0,0,44,False,2017/2018,Edimilson,Fernandes,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
4670,0,0,0,0.0,460,9,0,0,0.0,0.0,0,0,12,1,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Manchester United,20,1,0.0,4.0,0.0
4671,0,0,0,0.0,460,15,0,0,0.0,0.0,0,0,14,2,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Southampton,20,7,2.0,3.0,1.0
4672,0,0,0,0.0,460,26,0,0,0.0,0.0,0,0,13,3,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Newcastle United,20,14,0.0,3.0,0.6666666666666666
4673,0,0,0,0.0,460,40,0,0,0.0,0.0,0,0,8,4,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Huddersfield Town,18,6,2.0,0.0,2.0
4674,0,0,0,0.0,460,48,0,0,0.0,0.0,0,0,19,5,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,West Bromwich Albion,17,10,0.0,0.0,0.5
4675,0,0,0,0.0,460,58,0,0,0.0,0.0,0,0,17,6,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Tottenham Hotspur,18,4,2.0,3.0,2.0
4676,0,0,0,0.0,460,67,0,0,0.0,0.0,0,0,16,7,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Swansea City,15,18,1.0,0.0,1.6666666666666667
4677,0,0,0,0.0,460,72,0,0,0.0,0.0,0,0,4,8,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Burnley,15,7,1.0,1.0,0.6
4678,0,0,0,0.0,460,90,0,0,0.0,0.0,0,0,3,9,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Brighton and Hove Albion,16,12,0.0,3.0,1.25
4679,0,0,0,0.0,460,95,0,0,0.0,0.0,0,0,6,10,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Crystal Palace,16,20,2.0,2.0,0.8333333333333334
4680,0,0,0,0.0,460,109,0,0,0.0,0.0,0,0,10,11,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Liverpool,18,5,1.0,4.0,1.2
4681,0,0,0,0.0,460,119,0,0,0.0,0.0,0,0,18,12,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
4682,0,0,0,0.0,460,129,0,0,0.0,0.0,0,0,9,13,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
4683,0,0,0,0.0,460,138,0,0,0.0,0.0,0,0,7,14,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Everton,18,13,0.0,4.0,0.625
4684,0,0,0,0.0,460,147,0,0,0.0,0.0,0,0,11,15,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
4685,0,0,0,0.0,460,159,0,0,0.0,0.0,0,0,5,16,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
4686,0,0,0,0.0,460,170,0,0,0.0,0.0,0,0,1,17,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Arsenal,19,7,0.0,0.0,1.0
4687,0,0,0,0.0,460,178,0,0,0.0,0.0,0,0,15,18,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Stoke City,15,17,3.0,0.0,0.9
4688,0,0,0,0.0,460,190,0,0,0.0,0.0,0,0,13,19,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
4689,0,0,0,0.0,460,191,0,0,0.0,0.0,0,0,2,20,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
4690,0,0,0,0.0,460,220,0,0,0.0,0.0,0,0,19,22,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
4691,0,0,0,0.0,460,208,0,0,0.0,0.0,0,0,17,22,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
4692,0,0,0,0.0,460,224,0,0,0.0,0.0,0,0,8,23,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
4693,0,0,0,0.0,460,240,0,0,0.0,0.0,0,0,2,24,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
4694,0,0,0,0.0,460,243,0,0,0.0,0.0,0,0,6,25,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
4695,0,0,0,0.0,460,253,0,0,0.0,0.0,0,0,3,26,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
4696,0,0,0,0.0,460,270,0,0,0.0,0.0,0,0,18,27,0,0.0,0,50,True,2017/2018,Enner,Valencia,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
4697,0,0,0,0.0,460,277,0,0,0.0,0.0,0,0,10,28,0,0.0,0,50,False,2017/2018,Enner,Valencia,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
6677,0,0,0,0.0,441,9,0,0,0.0,0.0,0,0,12,1,0,0.0,0,45,False,2017/2018,James,Collins,West Ham United,Manchester United,20,1,0.0,4.0,0.0
6678,0,0,0,0.0,441,15,0,0,0.0,0.0,0,0,14,2,0,0.0,0,45,False,2017/2018,James,Collins,West Ham United,Southampton,20,7,2.0,3.0,1.0
6679,0,0,0,0.3,441,26,3,0,3.0,25.4,0,90,13,3,0,4.0,1,45,False,2017/2018,James,Collins,West Ham United,Newcastle United,20,14,0.0,3.0,0.6666666666666666
6680,0,0,1,0.5,441,40,0,0,3.5,28.6,0,90,8,4,0,6.0,6,45,True,2017/2018,James,Collins,West Ham United,Huddersfield Town,18,6,2.0,0.0,2.0
6681,0,0,0,11.3,441,48,0,0,2.2,10.2,1,57,19,5,0,0.0,1,44,False,2017/2018,James,Collins,West Ham United,West Bromwich Albion,17,10,0.0,0.0,0.5
6682,0,0,0,0.0,441,58,0,0,0.0,0.0,0,0,17,6,0,0.0,0,44,True,2017/2018,James,Collins,West Ham United,Tottenham Hotspur,18,4,2.0,3.0,2.0
6683,0,0,0,0.0,441,67,0,0,0.0,0.0,0,0,16,7,0,0.0,0,44,True,2017/2018,James,Collins,West Ham United,Swansea City,15,18,1.0,0.0,1.6666666666666667
6684,0,0,0,0.0,441,72,0,0,0.0,0.0,0,0,4,8,0,0.0,0,43,False,2017/2018,James,Collins,West Ham United,Burnley,15,7,1.0,1.0,0.6
6685,0,0,0,0.0,441,90,0,0,0.0,0.0,0,0,3,9,0,0.0,0,43,True,2017/2018,James,Collins,West Ham United,Brighton and Hove Albion,16,12,0.0,3.0,1.25
6686,0,0,0,0.0,441,95,0,0,0.0,0.0,0,0,6,10,0,0.0,0,43,False,2017/2018,James,Collins,West Ham United,Crystal Palace,16,20,2.0,2.0,0.8333333333333334
6687,0,0,0,0.0,441,109,0,0,0.0,0.0,0,0,10,11,0,0.0,0,43,True,2017/2018,James,Collins,West Ham United,Liverpool,18,5,1.0,4.0,1.2
6688,0,0,0,0.0,441,119,0,0,0.0,0.0,0,0,18,12,0,0.0,0,43,False,2017/2018,James,Collins,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
6689,0,0,0,0.0,441,129,0,0,0.0,0.0,0,0,9,13,0,0.0,0,43,True,2017/2018,James,Collins,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
6690,0,0,0,0.0,441,138,0,0,0.0,0.0,0,0,7,14,0,0.0,0,43,False,2017/2018,James,Collins,West Ham United,Everton,18,13,0.0,4.0,0.625
6691,0,0,0,0.0,441,147,0,0,0.0,0.0,0,0,11,15,0,0.0,0,43,False,2017/2018,James,Collins,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
6692,0,0,0,0.0,441,159,0,0,0.0,0.0,0,0,5,16,0,0.0,0,43,True,2017/2018,James,Collins,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
6693,0,0,0,0.0,441,170,0,0,0.0,0.0,0,0,1,17,0,0.0,0,43,True,2017/2018,James,Collins,West Ham United,Arsenal,19,7,0.0,0.0,1.0
6694,0,0,1,0.1,441,178,0,0,4.8,47.8,0,90,15,18,0,0.0,6,43,False,2017/2018,James,Collins,West Ham United,Stoke City,15,17,3.0,0.0,0.9
6695,0,0,0,0.0,441,190,0,0,0.0,0.0,0,0,13,19,0,0.0,0,43,True,2017/2018,James,Collins,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
6696,0,0,0,0.1,441,191,3,1,11.0,62.0,0,90,2,20,0,48.0,6,43,False,2017/2018,James,Collins,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
6697,0,0,0,0.0,441,220,0,0,0.0,0.0,0,0,19,22,0,0.0,0,43,True,2017/2018,James,Collins,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
6698,0,0,0,0.0,441,208,0,0,0.0,0.0,0,0,17,22,0,0.0,0,43,False,2017/2018,James,Collins,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
6699,0,0,0,0.2,441,224,1,0,2.8,27.4,0,90,8,23,0,0.0,2,43,False,2017/2018,James,Collins,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
6700,0,0,0,0.8,441,240,1,0,1.7,14.6,0,90,2,24,0,2.0,1,43,True,2017/2018,James,Collins,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
6701,0,0,0,0.7,441,243,1,0,2.9,24.0,0,90,6,25,0,4.0,2,43,True,2017/2018,James,Collins,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
6702,0,0,0,0.3,441,253,3,0,2.3,22.6,0,90,3,26,0,0.0,1,43,False,2017/2018,James,Collins,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
6703,0,3,1,10.6,441,270,0,0,5.7,42.4,1,90,18,27,0,4.0,9,43,True,2017/2018,James,Collins,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
6704,0,0,0,0.0,441,277,4,0,3.0,26.4,0,90,10,28,0,4.0,-1,43,False,2017/2018,James,Collins,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
7101,0,0,0,8.3,487,9,4,0,1.6,0.0,0,90,12,1,0,11.0,2,70,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Manchester United,20,1,0.0,4.0,0.0
7102,0,3,0,33.6,487,15,3,2,17.6,75.6,2,90,14,2,0,67.0,13,70,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Southampton,20,7,2.0,3.0,1.0
7103,0,0,0,11.0,487,26,3,0,5.4,8.6,1,90,13,3,0,34.0,1,71,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Newcastle United,20,14,0.0,3.0,0.6666666666666666
7104,0,0,1,25.3,487,40,0,0,3.4,1.8,2,63,8,4,0,7.0,2,71,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Huddersfield Town,18,6,2.0,0.0,2.0
7105,0,0,1,12.7,487,48,0,0,1.7,2.0,1,75,19,5,0,2.0,2,71,False,2017/2018,Javier,Hernández Balcázar,West Ham United,West Bromwich Albion,17,10,0.0,0.0,0.5
7106,0,0,0,11.1,487,58,3,1,12.2,40.6,1,90,17,6,0,70.0,5,70,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Tottenham Hotspur,18,4,2.0,3.0,2.0
7107,0,0,1,14.7,487,67,0,0,2.1,4.0,1,77,16,7,0,2.0,2,70,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Swansea City,15,18,1.0,0.0,1.6666666666666667
7108,0,0,1,32.8,487,72,0,0,4.2,7.6,3,74,4,8,0,2.0,2,70,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Burnley,15,7,1.0,1.0,0.6
7109,0,0,0,3.7,487,90,3,0,2.9,0.0,0,90,3,9,0,29.0,1,70,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Brighton and Hove Albion,16,12,0.0,3.0,1.25
