,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
5321,143,Lukaku,2016/17,36,7,17,1.0555555555555556,1.3888888888888888,1.7777777777777777,1.7777777777777777,2.0,2.0,2,5.0,4.833333333333335
5397,145,Niasse,2016/17,36,18,20,1.7222222222222223,1.1764705882352942,0.8888888888888888,1.3529411764705883,2.0,0.6666666666666666,2,1.0,4.900000000000002
6080,163,Hernández,2016/17,36,18,20,1.7222222222222223,1.1764705882352942,0.8888888888888888,1.3529411764705883,1.0,1.3333333333333333,2,3.8,3.566666666666667
6858,184,Vardy,2016/17,36,9,15,1.7058823529411764,1.0,1.2352941176470589,1.9411764705882355,9.0,6.333333333333332,8,6.6,6.233333333333337
6932,186,Okazaki,2016/17,36,9,15,1.7058823529411764,1.0,1.2352941176470589,1.9411764705882355,5.0,2.6666666666666665,2,2.4,5.833333333333335
7954,213,Christian Benteke,2016/17,36,16,4,1.4444444444444444,2.0,1.8333333333333333,1.1875,1.0,5.0,2,4.6,8.533333333333337
7992,214,Sturridge,2016/17,36,3,10,2.333333333333333,1.2222222222222223,0.8888888888888888,1.3888888888888888,1.0,1.0,1,1.0,2.833333333333334
8106,217,Origi,2016/17,36,3,10,2.333333333333333,1.2222222222222223,0.8888888888888888,1.3888888888888888,2.0,2.0,2,2.0,3.3666666666666667
8971,241,Iheanacho,2016/17,36,4,16,2.0,1.4444444444444444,1.1875,1.8333333333333333,1.0,1.0,1,1.0,0.3333333333333315
9983,269,Rooney,2016/17,36,6,5,1.6875,2.0,0.9375,1.0,8.0,5.0,2,3.4,10.233333333333334
10055,271,Rashford,2016/17,36,6,5,1.6875,2.0,0.9375,1.0,5.0,2.333333333333333,1,4.0,2.1
11590,313,Long,2016/17,36,10,3,1.2222222222222223,2.333333333333333,1.3888888888888888,0.8888888888888888,1.0,1.0,1,1.2,1.066666666666667
12477,337,Diouf,2016/17,36,13,11,0.9411764705882352,1.9444444444444444,2.235294117647059,1.3888888888888888,1.0,3.333333333333333,8,2.6,3.4333333333333336
13106,354,Borini,2016/17,36,20,18,1.1764705882352942,1.7222222222222223,1.3529411764705883,0.8888888888888888,1.0,1.3333333333333333,2,2.4,4.633333333333334
13143,355,Defoe,2016/17,36,20,18,1.1764705882352942,1.7222222222222223,1.3529411764705883,0.8888888888888888,2.0,3.333333333333333,6,2.8,7.566666666666667
14945,403,Kane,2016/17,36,2,12,1.5294117647058822,1.1666666666666667,0.9411764705882352,1.8333333333333333,5.0,3.6666666666666665,2,4.8,9.533333333333337
15019,405,Janssen,2016/17,36,2,12,1.5294117647058822,1.1666666666666667,0.9411764705882352,1.8333333333333333,5.0,2.6666666666666665,1,2.8,5.066666666666669
15759,425,Deeney,2016/17,36,15,9,1.0,1.7058823529411764,1.9411764705882355,1.2352941176470589,2.0,1.6666666666666667,1,1.6,1.86666666666666
16647,449,Rondón,2016/17,36,8,14,0.6875,1.3888888888888888,1.875,1.1666666666666667,2.0,3.6666666666666665,8,2.8,6.633333333333336
17407,469,Valencia,2016/17,36,7,17,1.0555555555555556,1.3888888888888888,1.7777777777777777,1.7777777777777777,1.0,1.0,1,2.8,3.8
17746,478,Negredo,2016/17,36,19,1,0.6111111111111112,2.176470588235294,1.5555555555555556,1.0588235294117647,11.0,5.0,2,4.8,5.133333333333336
18559,500,Llorente,2016/17,36,17,7,1.3888888888888888,1.0555555555555556,1.7777777777777777,1.7777777777777777,2.0,5.333333333333333,8,3.8,8.9
18819,507,Bastón,2016/17,36,17,7,1.3888888888888888,1.0555555555555556,1.7777777777777777,1.7777777777777777,1.0,1.0,1,1.0,1.8333333333333328
19531,526,Calleri,2016/17,36,12,2,1.1666666666666667,1.5294117647058822,1.8333333333333333,0.9411764705882352,2.0,2.0,2,1.6,5.3
19857,535,Fletcher,2016/17,36,12,2,1.1666666666666667,1.5294117647058822,1.8333333333333333,0.9411764705882352,1.0,1.0,1,1.0,0.7999999999999998
20452,552,Okaka,2016/17,36,15,9,1.0,1.7058823529411764,1.9411764705882355,1.2352941176470589,1.0,1.3333333333333333,2,1.4,3.466666666666668
20486,553,Bamford,2016/17,36,19,1,0.6111111111111112,2.176470588235294,1.5555555555555556,1.0588235294117647,1.0,0.6666666666666666,0,0.8,0.16666666666666674
20966,567,Slimani,2016/17,36,9,15,1.7058823529411764,1.0,1.2352941176470589,1.9411764705882355,6.0,4.666666666666667,1,3.2,6.900000000000001
21036,569,Mbokani,2016/17,36,18,20,1.7222222222222223,1.1764705882352942,0.8888888888888888,1.3529411764705883,1.0,1.3333333333333333,1,1.6,1.4666666666666657
21241,575,Anichebe,2016/17,36,20,18,1.1764705882352942,1.7222222222222223,1.3529411764705883,0.8888888888888888,2.0,1.6666666666666667,1,1.8,4.933333333333337
21874,595,Calvert-Lewin,2016/17,36,7,17,1.0555555555555556,1.3888888888888888,1.7777777777777777,1.7777777777777777,1.0,1.0,1,1.2,0.8333333333333334
22554,625,Jesus,2016/17,36,4,16,2.0,1.4444444444444444,1.1875,1.8333333333333333,6.0,3.6666666666666665,5,5.0,6.8000000000000025
22624,629,Gestede,2016/17,36,19,1,0.6111111111111112,2.176470588235294,1.5555555555555556,1.0588235294117647,1.0,1.0,1,1.0,1.7000000000000002
22755,637,Niang,2016/17,36,15,9,1.0,1.7058823529411764,1.9411764705882355,1.2352941176470589,2.0,2.0,2,2.0,2.4
22831,642,Ayew,2016/17,36,17,7,1.3888888888888888,1.0555555555555556,1.7777777777777777,1.7777777777777777,5.0,5.0,5,3.6,6.633333333333333
22844,643,Gabbiadini,2016/17,36,10,3,1.2222222222222223,2.333333333333333,1.3888888888888888,0.8888888888888888,1.0,2.6666666666666665,2,2.0,2.0333333333333328
901,25,Giroud,2016/17,37,5,14,2.0,1.263157894736842,1.6666666666666667,1.5263157894736843,1.0,5.0,13,3.6,7.200000000000002
937,26,Welbeck,2016/17,37,5,14,2.0,1.263157894736842,1.6666666666666667,1.5263157894736843,6.0,2.6666666666666665,1,2.0,4.233333333333333
1958,53,Mousset,2016/17,37,10,15,1.9473684210526316,0.6842105263157895,1.368421052631579,1.3157894736842106,-1.0,0.6666666666666666,2,0.8,1.2666666666666662
2490,67,Vokes,2016/17,37,15,10,0.6842105263157895,1.9473684210526316,1.3157894736842106,1.368421052631579,13.0,7.0,6,5.6,10.733333333333334
2528,68,Gray,2016/17,37,15,10,0.6842105263157895,1.9473684210526316,1.3157894736842106,1.368421052631579,1.0,2.333333333333333,1,2.0,2.2666666666666644
2604,70,Barnes,2016/17,37,15,10,0.6842105263157895,1.9473684210526316,1.3157894736842106,1.368421052631579,4.0,4.666666666666667,1,3.6,7.466666666666666
3568,96,Batshuayi,2016/17,37,1,9,1.368421052631579,1.1,1.2105263157894737,1.55,1.0,2.333333333333333,5,1.8,2.366666666666668
3605,97,Costa,2016/17,37,1,9,1.368421052631579,1.1,1.2105263157894737,1.55,6.0,3.0,2,5.2,10.366666666666667
5322,143,Lukaku,2016/17,37,7,16,2.1578947368421053,0.9444444444444444,2.0,1.8888888888888888,2.0,2.0,2,2.8,6.1000000000000005
5360,144,Koné,2016/17,37,7,16,2.1578947368421053,0.9444444444444444,2.0,1.8888888888888888,1.0,1.0,1,1.0,0.4000000000000001
5398,145,Niasse,2016/17,37,18,13,0.8421052631578947,1.3333333333333333,2.1578947368421053,1.6666666666666667,2.0,2.0,2,1.0,5.700000000000002
6859,184,Vardy,2016/17,37,11,3,0.8947368421052632,2.0,1.8421052631578947,1.1764705882352942,8.0,6.333333333333332,2,6.0,7.700000000000002
6933,186,Okazaki,2016/17,37,11,3,0.8947368421052632,2.0,1.8421052631578947,1.1764705882352942,2.0,4.666666666666667,7,3.4,4.933333333333335
7955,213,Christian Benteke,2016/17,37,13,18,1.3333333333333333,0.8421052631578947,1.6666666666666667,2.1578947368421053,2.0,3.333333333333333,7,5.6,6.433333333333337
7993,214,Sturridge,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.9473684210526316,1.0,3.0,7,2.2,6.466666666666668
8107,217,Origi,2016/17,37,4,12,1.7368421052631582,1.1052631578947372,1.3157894736842106,1.9473684210526316,2.0,3.333333333333333,6,2.8,5.566666666666667
8899,239,Agüero,2016/17,37,3,11,2.0,0.8947368421052632,1.1764705882352942,1.8421052631578947,12.0,4.666666666666667,0,5.8,9.466666666666667
9984,269,Rooney,2016/17,37,6,2,1.6470588235294117,2.473684210526316,1.0,1.0,2.0,5.333333333333333,6,4.2,8.900000000000002
10056,271,Rashford,2016/17,37,6,2,1.6470588235294117,2.473684210526316,1.0,1.0,1.0,2.333333333333333,1,3.2,2.0000000000000004
11591,313,Long,2016/17,37,8,19,1.1578947368421053,1.0,1.4210526315789471,1.2222222222222223,1.0,1.6666666666666667,3,1.4,3.7000000000000006
11627,314,Austin,2016/17,37,8,19,1.1578947368421053,1.0,1.4210526315789471,1.2222222222222223,1.0,3.6666666666666665,1,4.0,6.833333333333332
12441,336,Crouch,2016/17,37,14,5,1.263157894736842,2.0,1.5263157894736843,1.6666666666666667,1.0,2.0,4,2.4,5.233333333333336
12478,337,Diouf,2016/17,37,14,5,1.263157894736842,2.0,1.5263157894736843,1.6666666666666667,8.0,3.6666666666666665,2,2.8,3.7000000000000006
13107,354,Borini,2016/17,37,20,17,1.1052631578947372,0.9473684210526316,0.9473684210526316,1.8947368421052635,2.0,1.3333333333333333,1,2.4,5.466666666666669
13144,355,Defoe,2016/17,37,20,17,1.1052631578947372,0.9473684210526316,0.9473684210526316,1.8947368421052635,6.0,3.333333333333333,2,2.8,7.666666666666668
14946,403,Kane,2016/17,37,2,6,2.473684210526316,1.6470588235294117,1.0,1.0,2.0,4.666666666666667,7,6.0,10.000000000000002
15760,425,Deeney,2016/17,37,16,7,0.9444444444444444,2.1578947368421053,1.8888888888888888,2.0,1.0,1.6666666666666667,2,1.8,3.46666666666666
16611,448,Berahino,2016/17,37,14,5,1.263157894736842,2.0,1.5263157894736843,1.6666666666666667,2.0,1.6666666666666667,1,1.6,4.1
16648,449,Rondón,2016/17,37,9,1,1.1,1.368421052631579,1.55,1.2105263157894737,8.0,4.0,2,3.0,8.366666666666669
17408,469,Valencia,2016/17,37,7,16,2.1578947368421053,0.9444444444444444,2.0,1.8888888888888888,1.0,1.0,1,1.0,3.2
17747,478,Negredo,2016/17,37,19,8,1.0,1.1578947368421053,1.2222222222222223,1.4210526315789471,2.0,5.0,2,5.0,6.533333333333336
18560,500,Llorente,2016/17,37,17,20,0.9473684210526316,1.1052631578947372,1.8947368421052635,0.9473684210526316,8.0,6.0,8,5.2,9.033333333333333
19157,516,Bowen,2016/17,37,18,13,0.8421052631578947,1.3333333333333333,2.1578947368421053,1.6666666666666667,1.0,1.0,1,1.0,0.8333333333333334
19532,526,Calleri,2016/17,37,12,4,1.1052631578947372,1.7368421052631582,1.9473684210526316,1.3157894736842106,2.0,1.6666666666666667,1,1.6,4.499999999999999
19858,535,Fletcher,2016/17,37,12,4,1.1052631578947372,1.7368421052631582,1.9473684210526316,1.3157894736842106,1.0,1.0,1,1.0,1.8666666666666665
20453,552,Okaka,2016/17,37,16,7,0.9444444444444444,2.1578947368421053,1.8888888888888888,2.0,2.0,1.6666666666666667,2,1.4,5.900000000000001
20487,553,Bamford,2016/17,37,19,8,1.0,1.1578947368421053,1.2222222222222223,1.4210526315789471,0.0,3.0,8,2.2,4.7
20967,567,Slimani,2016/17,37,11,3,0.8947368421052632,2.0,1.8421052631578947,1.1764705882352942,1.0,2.6666666666666665,1,3.2,2.700000000000001
21242,575,Anichebe,2016/17,37,20,17,1.1052631578947372,0.9473684210526316,0.9473684210526316,1.8947368421052635,1.0,1.3333333333333333,1,1.6,3.2333333333333374
22555,625,Jesus,2016/17,37,3,11,2.0,0.8947368421052632,1.1764705882352942,1.8421052631578947,5.0,6.333333333333332,8,4.0,9.16666666666667
22756,637,Niang,2016/17,37,16,7,0.9444444444444444,2.1578947368421053,1.8888888888888888,2.0,2.0,1.6666666666666667,1,1.8,2.233333333333333
22832,642,Ayew,2016/17,37,17,20,0.9473684210526316,1.1052631578947372,1.8947368421052635,0.9473684210526316,5.0,4.0,2,3.6,4.466666666666664
938,26,Welbeck,2016/17,38,5,7,2.055555555555556,1.0526315789473684,1.0,1.7894736842105263,1.0,5.0,8,3.4,8.333333333333334
1921,52,Afobe,2016/17,38,9,12,1.1578947368421053,1.6666666666666667,1.7894736842105263,1.2222222222222223,1.0,2.6666666666666665,1,3.0,7.3
1959,53,Mousset,2016/17,38,9,12,1.1578947368421053,1.6666666666666667,1.7894736842105263,1.2222222222222223,2.0,2.0,5,1.6,2.5666666666666664
2491,67,Vokes,2016/17,38,16,11,1.368421052631579,0.8947368421052632,1.2105263157894737,1.7894736842105263,6.0,9.0,8,7.0,9.800000000000002
2529,68,Gray,2016/17,38,16,11,1.368421052631579,0.8947368421052632,1.2105263157894737,1.7894736842105263,1.0,2.333333333333333,5,2.8,2.3333333333333313
2605,70,Barnes,2016/17,38,16,11,1.368421052631579,0.8947368421052632,1.2105263157894737,1.7894736842105263,1.0,2.0,1,3.4,4.133333333333333
3569,96,Batshuayi,2016/17,38,1,20,2.333333333333333,1.1666666666666667,1.0555555555555556,1.5555555555555556,5.0,6.0,12,4.0,6.733333333333333
3606,97,Costa,2016/17,38,1,20,2.333333333333333,1.1666666666666667,1.0555555555555556,1.5555555555555556,2.0,4.0,4,5.8,11.800000000000002
4494,121,Campbell,2016/17,38,14,6,1.368421052631579,1.368421052631579,1.8421052631578947,0.6842105263157895,1.0,1.0,1,1.0,0.8999999999999996
5323,143,Lukaku,2016/17,38,7,5,1.0526315789473684,2.055555555555556,1.7894736842105263,1.0,2.0,4.0,8,3.2,10.400000000000002
5361,144,Koné,2016/17,38,7,5,1.0526315789473684,2.055555555555556,1.7894736842105263,1.0,1.0,1.0,1,1.0,0.10000000000000013
5399,145,Niasse,2016/17,38,18,2,1.6842105263157894,1.8333333333333333,1.2105263157894737,0.9444444444444444,2.0,3.0,5,1.8,5.1000000000000005
6860,184,Vardy,2016/17,38,12,9,1.6666666666666667,1.1578947368421053,1.2222222222222223,1.7894736842105263,2.0,6.333333333333332,9,6.0,9.900000000000002
7956,213,Christian Benteke,2016/17,38,14,6,1.368421052631579,1.368421052631579,1.8421052631578947,0.6842105263157895,7.0,3.6666666666666665,2,4.8,5.500000000000004
7994,214,Sturridge,2016/17,38,4,19,2.3684210526315788,0.5789473684210527,0.8421052631578947,1.631578947368421,7.0,4.333333333333333,5,3.0,7.233333333333333
8108,217,Origi,2016/17,38,4,19,2.3684210526315788,0.5789473684210527,0.8421052631578947,1.631578947368421,6.0,3.0,1,2.6,3.4666666666666672
8900,239,Agüero,2016/17,38,3,17,2.263157894736842,1.3157894736842106,1.4210526315789471,0.8947368421052632,0.0,9.333333333333334,16,7.2,14.166666666666664
8973,241,Iheanacho,2016/17,38,3,17,2.263157894736842,1.3157894736842106,1.4210526315789471,0.8947368421052632,1.0,1.0,1,1.0,0.2666666666666648
9985,269,Rooney,2016/17,38,6,14,1.368421052631579,1.368421052631579,0.6842105263157895,1.8421052631578947,6.0,3.333333333333333,2,4.6,8.300000000000002
11628,314,Austin,2016/17,38,8,13,1.4117647058823528,0.9444444444444444,2.176470588235294,2.1111111111111107,1.0,1.3333333333333333,2,3.0,3.1333333333333333
12442,336,Crouch,2016/17,38,13,8,0.9444444444444444,1.4117647058823528,2.1111111111111107,2.176470588235294,4.0,4.0,7,3.6,6.900000000000002
12479,337,Diouf,2016/17,38,13,8,0.9444444444444444,1.4117647058823528,2.1111111111111107,2.176470588235294,2.0,4.0,2,2.8,6.2666666666666675
13108,354,Borini,2016/17,38,20,1,1.1666666666666667,2.333333333333333,1.5555555555555556,1.0555555555555556,1.0,1.6666666666666667,2,1.4,3.433333333333335
14947,403,Kane,2016/17,38,2,18,1.8333333333333333,1.6842105263157894,0.9444444444444444,1.2105263157894737,7.0,8.666666666666666,17,7.0,12.16666666666667
15021,405,Janssen,2016/17,38,2,18,1.8333333333333333,1.6842105263157894,0.9444444444444444,1.2105263157894737,1.0,2.333333333333333,1,2.6,4.166666666666669
15761,425,Deeney,2016/17,38,17,3,1.3157894736842106,2.263157894736842,0.8947368421052632,1.4210526315789471,2.0,1.3333333333333333,1,1.6,2.36666666666666
16649,449,Rondón,2016/17,38,10,15,0.7058823529411765,1.4210526315789471,1.8823529411764703,1.7368421052631582,2.0,4.0,2,3.0,10.433333333333335
17409,469,Valencia,2016/17,38,7,5,1.0526315789473684,2.055555555555556,1.7894736842105263,1.0,1.0,1.3333333333333333,2,1.2,3.533333333333333
17748,478,Negredo,2016/17,38,19,4,0.5789473684210527,2.3684210526315788,1.631578947368421,0.8421052631578947,2.0,1.6666666666666667,1,3.6,4.000000000000003
18561,500,Llorente,2016/17,38,15,10,1.4210526315789471,0.7058823529411765,1.7368421052631582,1.8823529411764703,8.0,9.333333333333334,12,7.2,9.499999999999998
19158,516,Bowen,2016/17,38,18,2,1.6842105263157894,1.8333333333333333,1.2105263157894737,0.9444444444444444,1.0,1.3333333333333333,2,1.2,1.5666666666666669
19859,535,Fletcher,2016/17,38,11,16,0.8947368421052632,1.368421052631579,1.7894736842105263,1.2105263157894737,1.0,1.0,1,1.0,1.9333333333333331
20454,552,Okaka,2016/17,38,17,3,1.3157894736842106,2.263157894736842,0.8947368421052632,1.4210526315789471,2.0,2.0,2,1.6,6.400000000000001
20488,553,Bamford,2016/17,38,19,4,0.5789473684210527,2.3684210526315788,1.631578947368421,0.8421052631578947,8.0,3.333333333333333,2,2.4,6.366666666666667
20968,567,Slimani,2016/17,38,12,9,1.6666666666666667,1.1578947368421053,1.2222222222222223,1.7894736842105263,1.0,2.333333333333333,5,4.0,3.2666666666666675
21106,571,Robson-Kanu,2016/17,38,10,15,0.7058823529411765,1.4210526315789471,1.8823529411764703,1.7368421052631582,1.0,1.0,1,1.2,1.2666666666666673
22556,625,Jesus,2016/17,38,3,17,2.263157894736842,1.3157894736842106,1.4210526315789471,0.8947368421052632,8.0,8.0,11,6.0,10.16666666666667
22626,629,Gestede,2016/17,38,19,4,0.5789473684210527,2.3684210526315788,1.631578947368421,0.8421052631578947,1.0,1.0,1,0.8,2.6666666666666674
22757,637,Niang,2016/17,38,17,3,1.3157894736842106,2.263157894736842,0.8947368421052632,1.4210526315789471,1.0,1.6666666666666667,2,1.8,2.933333333333333
22833,642,Ayew,2016/17,38,15,10,1.4210526315789471,0.7058823529411765,1.7368421052631582,1.8823529411764703,2.0,5.0,8,5.0,5.6999999999999975
22846,643,Gabbiadini,2016/17,38,8,13,1.4117647058823528,0.9444444444444444,2.176470588235294,2.1111111111111107,2.0,1.3333333333333333,1,2.0,3.999999999999999
348,25,Giroud,2017/2018,1,14,13,2.0,3.0,3.0,4.0,0.0,0.0,5,0.0,0.0
367,26,Welbeck,2017/2018,1,5,13,4.0,3.0,3.0,4.0,0.0,0.0,6,0.0,0.0
384,28,Lacazette,2017/2018,1,5,13,4.0,3.0,3.0,4.0,0.0,0.0,6,0.0,0.0
727,49,Afobe,2017/2018,1,15,8,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0
758,51,King,2017/2018,1,15,8,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0
781,52,Defoe,2017/2018,1,15,8,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0
1042,71,Murray,2017/2018,1,17,3,0.0,2.0,2.0,0.0,0.0,0.0,1,0.0,0.0
1068,72,Hemed,2017/2018,1,17,3,0.0,2.0,2.0,0.0,0.0,0.0,1,0.0,0.0
1339,91,Vokes,2017/2018,1,6,14,1.0,2.0,0.0,3.0,0.0,0.0,13,0.0,0.0
1360,92,Gray,2017/2018,1,10,9,3.0,3.0,3.0,3.0,0.0,0.0,1,0.0,0.0
1764,113,Batshuayi,2017/2018,1,14,6,2.0,1.0,3.0,0.0,0.0,0.0,1,0.0,0.0
2053,134,Benteke,2017/2018,1,19,2,0.0,3.0,3.0,0.0,0.0,0.0,2,0.0,0.0
2354,159,Calvert-Lewin,2017/2018,1,7,16,1.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0
2380,160,Ramírez,2017/2018,1,7,16,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0
2388,161,Rooney,2017/2018,1,7,16,1.0,0.0,0.0,1.0,0.0,0.0,9,0.0,0.0
2701,186,Quaner,2017/2018,1,2,19,3.0,0.0,0.0,3.0,0.0,0.0,4,0.0,0.0
2744,188,Mounie,2017/2018,1,2,19,3.0,0.0,0.0,3.0,0.0,0.0,12,0.0,0.0
3059,209,Vardy,2017/2018,1,13,5,3.0,4.0,4.0,3.0,0.0,0.0,13,0.0,0.0
3093,211,Okazaki,2017/2018,1,13,5,3.0,4.0,4.0,3.0,0.0,0.0,6,0.0,0.0
3429,235,Firmino,2017/2018,1,9,10,3.0,3.0,3.0,3.0,0.0,0.0,12,0.0,0.0
3471,238,Origi,2017/2018,1,9,10,3.0,3.0,3.0,3.0,0.0,0.0,1,0.0,0.0
3755,257,Agüero,2017/2018,1,3,17,2.0,0.0,0.0,2.0,0.0,0.0,9,0.0,0.0
3777,258,Iheanacho,2017/2018,1,13,5,3.0,4.0,4.0,3.0,0.0,0.0,1,0.0,0.0
3790,259,de Jesus,2017/2018,1,3,17,2.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0
4131,284,Rashford,2017/2018,1,1,20,4.0,0.0,3.0,4.0,0.0,0.0,5,0.0,0.0
4156,285,Lukaku,2017/2018,1,1,20,4.0,0.0,3.0,4.0,0.0,0.0,13,0.0,0.0
4394,301,Gayle,2017/2018,1,18,4,0.0,2.0,2.0,0.0,0.0,0.0,2,0.0,0.0
4419,302,Pérez,2017/2018,1,18,4,0.0,2.0,2.0,0.0,0.0,0.0,2,0.0,0.0
4765,326,Austin,2017/2018,1,11,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4781,327,Gabbiadini,2017/2018,1,11,12,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
5043,347,Crouch,2017/2018,1,16,7,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0
5064,348,Diouf,2017/2018,1,16,7,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0
5091,349,Berahino,2017/2018,1,16,7,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0
5415,372,McBurnie,2017/2018,1,12,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
5426,373,Ayew,2017/2018,1,12,11,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
5454,374,Abraham,2017/2018,1,12,11,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
5818,394,Kane,2017/2018,1,4,18,2.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0
6101,418,Okaka,2017/2018,1,10,9,3.0,3.0,3.0,3.0,0.0,0.0,7,0.0,0.0
6319,435,Rondón,2017/2018,1,8,15,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0
6345,436,Robson-Kanu,2017/2018,1,8,15,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0
6361,437,Rodriguez,2017/2018,1,8,15,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0
6663,458,Sakho,2017/2018,1,20,1,0.0,4.0,4.0,3.0,0.0,0.0,1,0.0,0.0
6831,472,Morata,2017/2018,1,14,6,2.0,1.0,3.0,0.0,0.0,0.0,10,0.0,0.0
6988,487,Hernández Balcázar,2017/2018,1,20,1,0.0,4.0,4.0,3.0,0.0,0.0,2,0.0,0.0
349,25,Giroud,2017/2018,2,12,14,2.0,1.0,1.0,0.0,5.0,0.0,1,0.0,0.0
368,26,Welbeck,2017/2018,2,11,14,0.0,1.0,1.0,0.0,6.0,0.0,2,0.0,0.0
385,28,Lacazette,2017/2018,2,11,14,0.0,1.0,1.0,0.0,6.0,0.0,2,0.0,0.0
728,49,Afobe,2017/2018,2,16,4,0.0,2.0,2.0,0.0,2.0,0.0,1,0.0,0.0
744,50,Mousset,2017/2018,2,16,4,0.0,2.0,2.0,0.0,0.0,0.0,1,0.0,0.0
759,51,King,2017/2018,2,16,4,0.0,2.0,2.0,0.0,2.0,0.0,2,0.0,0.0
782,52,Defoe,2017/2018,2,16,4,0.0,2.0,2.0,0.0,1.0,0.0,1,0.0,0.0
1043,71,Murray,2017/2018,2,18,9,0.0,2.0,2.0,0.0,1.0,0.0,2,0.0,0.0
1069,72,Hemed,2017/2018,2,18,9,0.0,2.0,2.0,0.0,1.0,0.0,1,0.0,0.0
1340,91,Vokes,2017/2018,2,13,3,1.0,1.0,1.0,0.0,13.0,0.0,2,0.0,0.0
1361,92,Gray,2017/2018,2,4,16,2.0,0.0,0.0,2.0,1.0,0.0,4,0.0,0.0
1386,93,Barnes,2017/2018,2,13,3,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0
1765,113,Batshuayi,2017/2018,2,12,10,2.0,1.0,1.0,2.0,1.0,0.0,-1,0.0,0.0
2054,134,Benteke,2017/2018,2,19,6,0.0,1.0,1.0,0.0,2.0,0.0,1,0.0,0.0
2355,159,Calvert-Lewin,2017/2018,2,8,5,1.0,1.0,1.0,1.0,5.0,0.0,5,0.0,0.0
2389,161,Rooney,2017/2018,2,8,5,1.0,1.0,1.0,1.0,9.0,0.0,8,0.0,0.0
2702,186,Quaner,2017/2018,2,2,17,1.0,0.0,0.0,1.0,4.0,0.0,1,0.0,0.0
2745,188,Mounie,2017/2018,2,2,17,1.0,0.0,0.0,1.0,12.0,0.0,1,0.0,0.0
3060,209,Vardy,2017/2018,2,9,18,2.0,0.0,0.0,2.0,13.0,0.0,2,0.0,0.0
3094,211,Okazaki,2017/2018,2,9,18,2.0,0.0,0.0,2.0,6.0,0.0,7,0.0,0.0
3116,212,Slimani,2017/2018,2,17,18,0.0,0.0,1.0,2.0,0.0,0.0,1,0.0,0.0
3430,235,Firmino,2017/2018,2,6,19,1.0,0.0,0.0,1.0,12.0,0.0,2,0.0,0.0
3456,236,Sturridge,2017/2018,2,3,19,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0
3472,239,Solanke,2017/2018,2,6,19,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0
3756,257,Agüero,2017/2018,2,5,8,1.0,1.0,1.0,1.0,9.0,0.0,2,0.0,0.0
3791,259,de Jesus,2017/2018,2,5,8,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0
4132,284,Rashford,2017/2018,2,1,15,0.0,0.0,1.0,4.0,5.0,0.0,2,0.0,0.0
4157,285,Lukaku,2017/2018,2,1,15,0.0,0.0,1.0,4.0,13.0,0.0,6,0.0,0.0
4395,301,Gayle,2017/2018,2,17,2,0.0,1.0,1.0,0.0,2.0,0.0,1,0.0,0.0
4420,302,Pérez,2017/2018,2,17,2,0.0,1.0,1.0,0.0,2.0,0.0,2,0.0,0.0
4745,325,Long,2017/2018,2,7,20,1.5,1.0,1.0,3.5,0.0,0.0,1,0.0,0.0
4766,326,Austin,2017/2018,2,7,20,1.5,1.0,1.0,3.5,1.0,0.0,7,0.0,0.0
4782,327,Gabbiadini,2017/2018,2,7,20,1.5,1.0,1.0,3.5,2.0,0.0,7,0.0,0.0
5065,348,Diouf,2017/2018,2,14,11,1.0,0.0,0.0,1.0,2.0,0.0,2,0.0,0.0
5092,349,Berahino,2017/2018,2,14,11,1.0,0.0,0.0,1.0,2.0,0.0,5,0.0,0.0
5416,372,McBurnie,2017/2018,2,15,1,0.0,0.0,4.0,1.0,1.0,0.0,1,0.0,0.0
