,player_id,name,team,pos,round,opponents,was_home,team_goals,opposition_goals,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,ict_index,big_chances_created,value,selected,transfers_in,transfers_out
11010,284,Leadbitter,Middlesbrough,Midfielder,38,Liverpool,FALSE,0,3,2,90,0,0,0,0,0,1.3,0,4.3,656,17,9
11011,285,Reach,Middlesbrough,Midfielder,1,Stoke City,TRUE,3,1,0,0,0,0,0,0,0,0,0,4.5,2522,0,0
11012,285,Reach,Middlesbrough,Midfielder,2,Sunderland,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.5,2413,26,272
11013,285,Reach,Middlesbrough,Midfielder,3,West Bromwich Albion,FALSE,3,0,0,0,0,0,0,0,0,0,0,4.4,2272,107,327
11014,285,Reach,Middlesbrough,Midfielder,4,Crystal Palace,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,2006,290,658
11015,285,Reach,Middlesbrough,Midfielder,5,Everton,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.4,1769,9,249
11016,285,Reach,Middlesbrough,Midfielder,6,Tottenham Hotspur,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,1558,7,222
11017,285,Reach,Middlesbrough,Midfielder,7,West Ham United,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.4,1472,10,98
11018,285,Reach,Middlesbrough,Midfielder,8,Watford,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.4,1396,4,81
11019,285,Reach,Middlesbrough,Midfielder,9,Arsenal,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.4,1322,1,75
11020,285,Reach,Middlesbrough,Midfielder,10,Bournemouth,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.4,1277,2,47
11021,285,Reach,Middlesbrough,Midfielder,11,Manchester City,FALSE,1,1,0,0,0,0,0,0,0,0,0,4.4,1233,2,46
11022,285,Reach,Middlesbrough,Midfielder,12,Chelsea,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.4,1197,2,38
11023,285,Reach,Middlesbrough,Midfielder,13,Leicester City,FALSE,2,2,0,0,0,0,0,0,0,0,0,4.4,1175,1,23
11024,285,Reach,Middlesbrough,Midfielder,14,Hull City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.4,1156,1,20
11025,285,Reach,Middlesbrough,Midfielder,15,Southampton,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.4,1137,5,25
11026,285,Reach,Middlesbrough,Midfielder,16,Liverpool,TRUE,0,3,0,0,0,0,0,0,0,0,0,4.4,1131,0,6
11027,285,Reach,Middlesbrough,Midfielder,17,Swansea City,TRUE,3,0,0,0,0,0,0,0,0,0,0,4.4,1121,2,12
11028,285,Reach,Middlesbrough,Midfielder,18,Burnley,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.4,1103,4,22
11029,285,Reach,Middlesbrough,Midfielder,19,Manchester United,FALSE,1,2,0,0,0,0,0,0,0,0,0,4.4,1091,2,15
11030,285,Reach,Middlesbrough,Midfielder,20,Leicester City,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.4,1078,0,13
11031,285,Reach,Middlesbrough,Midfielder,21,Watford,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.4,1055,1,26
11032,285,Reach,Middlesbrough,Midfielder,22,West Ham United,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.4,1042,2,16
11033,285,Reach,Middlesbrough,Midfielder,23,West Bromwich Albion,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.4,1035,3,10
11034,285,Reach,Middlesbrough,Midfielder,24,Tottenham Hotspur,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.4,1032,0,3
11035,285,Reach,Middlesbrough,Midfielder,25,Everton,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.4,1025,1,8
11036,285,Reach,Middlesbrough,Midfielder,26,Crystal Palace,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.4,1019,2,9
11037,285,Reach,Middlesbrough,Midfielder,27,Stoke City,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.4,1016,2,5
11039,285,Reach,Middlesbrough,Midfielder,29,Manchester United,TRUE,1,3,0,0,0,0,0,0,0,0,0,4.4,1010,1,7
11040,285,Reach,Middlesbrough,Midfielder,30,Swansea City,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.4,1004,0,6
11041,285,Reach,Middlesbrough,Midfielder,31,Hull City,FALSE,2,4,0,0,0,0,0,0,0,0,0,4.4,1001,1,4
11042,285,Reach,Middlesbrough,Midfielder,32,Burnley,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.4,999,1,3
11043,285,Reach,Middlesbrough,Midfielder,33,Arsenal,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,999,2,2
11044,285,Reach,Middlesbrough,Midfielder,34,Bournemouth,FALSE,0,4,0,0,0,0,0,0,0,0,0,4.4,994,4,10
11046,285,Reach,Middlesbrough,Midfielder,35,Manchester City,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.4,994,4,4
11047,285,Reach,Middlesbrough,Midfielder,36,Chelsea,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.4,995,3,2
11048,285,Reach,Middlesbrough,Midfielder,37,Southampton,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.4,991,0,4
11049,285,Reach,Middlesbrough,Midfielder,38,Liverpool,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.4,983,2,10
11050,286,Forshaw,Middlesbrough,Midfielder,1,Stoke City,TRUE,3,1,1,69,0,0,0,0,0,0.3,0,4.5,2723,0,0
11051,286,Forshaw,Middlesbrough,Midfielder,2,Sunderland,FALSE,0,2,2,90,0,0,0,0,0,2.7,0,4.5,2840,94,246
11052,286,Forshaw,Middlesbrough,Midfielder,3,West Bromwich Albion,FALSE,3,0,3,90,0,0,1,0,0,3.1,0,4.5,3442,722,322
11053,286,Forshaw,Middlesbrough,Midfielder,4,Crystal Palace,TRUE,1,2,2,90,0,0,0,0,0,4.7,1,4.5,3913,830,556
11054,286,Forshaw,Middlesbrough,Midfielder,5,Everton,FALSE,1,3,2,83,0,0,0,0,0,1.9,0,4.5,3924,342,414
11055,286,Forshaw,Middlesbrough,Midfielder,6,Tottenham Hotspur,TRUE,1,2,1,9,0,0,0,0,0,0.5,0,4.5,4125,609,503
11056,286,Forshaw,Middlesbrough,Midfielder,7,West Ham United,FALSE,1,0,2,90,0,0,0,0,0,2.5,1,4.5,4068,174,281
11057,286,Forshaw,Middlesbrough,Midfielder,8,Watford,TRUE,0,1,2,90,0,0,0,0,0,2.4,0,4.5,4143,284,265
11058,286,Forshaw,Middlesbrough,Midfielder,9,Arsenal,FALSE,0,0,3,90,0,0,1,0,0,1,0,4.5,4001,109,273
11059,286,Forshaw,Middlesbrough,Midfielder,10,Bournemouth,TRUE,2,0,3,90,0,0,1,0,0,5.2,0,4.5,4171,308,177
11060,286,Forshaw,Middlesbrough,Midfielder,11,Manchester City,FALSE,1,1,1,90,0,0,0,0,0,2.6,0,4.5,5200,1337,445
11061,286,Forshaw,Middlesbrough,Midfielder,12,Chelsea,TRUE,0,1,2,88,0,0,0,0,0,2.5,0,4.5,5518,628,402
11062,286,Forshaw,Middlesbrough,Midfielder,13,Leicester City,FALSE,2,2,6,90,0,1,0,0,1,6.7,0,4.5,5511,263,288
11063,286,Forshaw,Middlesbrough,Midfielder,14,Hull City,TRUE,1,1,3,90,0,0,1,0,0,6.1,1,4.5,7952,2650,321
11064,286,Forshaw,Middlesbrough,Midfielder,15,Southampton,FALSE,0,3,1,90,0,0,0,0,0,0.9,0,4.5,8524,1175,731
11065,286,Forshaw,Middlesbrough,Midfielder,16,Liverpool,TRUE,0,3,2,90,0,0,0,0,0,5.5,0,4.5,8562,559,575
11066,286,Forshaw,Middlesbrough,Midfielder,17,Swansea City,TRUE,3,0,8,90,0,1,1,0,2,4.5,0,4.5,9502,1408,547
11067,286,Forshaw,Middlesbrough,Midfielder,18,Burnley,FALSE,0,1,2,90,0,0,0,0,0,2.1,0,4.5,20101,10930,892
11068,286,Forshaw,Middlesbrough,Midfielder,19,Manchester United,FALSE,1,2,2,90,0,0,0,0,0,3.4,0,4.5,23209,4481,1571
11069,286,Forshaw,Middlesbrough,Midfielder,20,Leicester City,TRUE,0,0,3,88,0,0,1,0,0,4.1,0,4.5,26801,6240,2787
11070,286,Forshaw,Middlesbrough,Midfielder,21,Watford,FALSE,0,0,3,90,0,0,1,0,0,2.4,0,4.5,34567,13464,6122
11071,286,Forshaw,Middlesbrough,Midfielder,22,West Ham United,TRUE,1,0,2,82,0,0,0,0,0,2.6,0,4.5,37087,6303,3984
11072,286,Forshaw,Middlesbrough,Midfielder,23,West Bromwich Albion,TRUE,1,1,2,90,0,0,0,0,0,3.8,0,4.5,36323,2478,3403
11073,286,Forshaw,Middlesbrough,Midfielder,24,Tottenham Hotspur,FALSE,0,1,2,61,0,0,0,0,0,1.3,0,4.5,34048,752,3069
11074,286,Forshaw,Middlesbrough,Midfielder,25,Everton,TRUE,0,0,1,57,0,0,0,0,0,4.8,0,4.5,32461,1281,2938
11075,286,Forshaw,Middlesbrough,Midfielder,26,Crystal Palace,FALSE,0,1,2,60,0,0,0,0,0,4,1,4.5,30993,965,2525
11076,286,Forshaw,Middlesbrough,Midfielder,27,Stoke City,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.5,29985,1180,2239
11078,286,Forshaw,Middlesbrough,Midfielder,29,Manchester United,TRUE,1,3,0,0,0,0,0,0,0,0,0,4.5,25072,334,2060
11079,286,Forshaw,Middlesbrough,Midfielder,30,Swansea City,FALSE,0,0,1,26,0,0,0,0,0,1.4,0,4.5,23583,202,1729
11080,286,Forshaw,Middlesbrough,Midfielder,31,Hull City,FALSE,2,4,0,0,0,0,0,0,0,0,0,4.5,22759,91,923
11081,286,Forshaw,Middlesbrough,Midfielder,32,Burnley,TRUE,0,0,3,90,0,0,1,0,0,2.5,0,4.5,21733,112,1144
11082,286,Forshaw,Middlesbrough,Midfielder,33,Arsenal,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.5,20898,188,1055
11083,286,Forshaw,Middlesbrough,Midfielder,34,Bournemouth,FALSE,0,4,2,68,0,0,0,0,0,0.7,0,4.5,20449,605,1066
11085,286,Forshaw,Middlesbrough,Midfielder,35,Manchester City,TRUE,2,2,1,90,0,0,0,0,0,3.5,0,4.5,19627,72,908
11086,286,Forshaw,Middlesbrough,Midfielder,36,Chelsea,FALSE,0,3,1,55,0,0,0,0,0,0.3,0,4.5,18779,44,900
11087,286,Forshaw,Middlesbrough,Midfielder,37,Southampton,TRUE,1,0,1,59,0,0,0,0,0,5.5,0,4.5,17936,48,895
11088,286,Forshaw,Middlesbrough,Midfielder,38,Liverpool,FALSE,0,3,2,90,0,0,0,0,0,4.7,0,4.5,17357,58,645
11089,287,De Pena,Middlesbrough,Midfielder,1,Stoke City,TRUE,3,1,0,0,0,0,0,0,0,0,0,4.5,3902,0,0
11090,287,De Pena,Middlesbrough,Midfielder,2,Sunderland,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.5,3666,47,495
11091,287,De Pena,Middlesbrough,Midfielder,3,West Bromwich Albion,FALSE,3,0,0,0,0,0,0,0,0,0,0,4.4,4342,841,686
11092,287,De Pena,Middlesbrough,Midfielder,4,Crystal Palace,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,4414,654,916
11093,287,De Pena,Middlesbrough,Midfielder,5,Everton,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.4,4148,93,395
11094,287,De Pena,Middlesbrough,Midfielder,6,Tottenham Hotspur,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.3,6825,2529,855
11095,287,De Pena,Middlesbrough,Midfielder,7,West Ham United,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.3,10178,3119,1139
11096,287,De Pena,Middlesbrough,Midfielder,8,Watford,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.3,10209,637,872
11097,287,De Pena,Middlesbrough,Midfielder,9,Arsenal,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.3,9752,200,719
11098,287,De Pena,Middlesbrough,Midfielder,10,Bournemouth,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.3,9378,83,493
11099,287,De Pena,Middlesbrough,Midfielder,11,Manchester City,FALSE,1,1,0,0,0,0,0,0,0,0,0,4.3,9084,169,494
11100,287,De Pena,Middlesbrough,Midfielder,12,Chelsea,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.3,8825,153,460
11101,287,De Pena,Middlesbrough,Midfielder,13,Leicester City,FALSE,2,2,0,0,0,0,0,0,0,0,0,4.3,8641,64,271
11102,287,De Pena,Middlesbrough,Midfielder,14,Hull City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.3,8486,59,232
11103,287,De Pena,Middlesbrough,Midfielder,15,Southampton,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.2,8409,244,361
11104,287,De Pena,Middlesbrough,Midfielder,16,Liverpool,TRUE,0,3,0,0,0,0,0,0,0,0,0,4.2,8906,553,246
11105,287,De Pena,Middlesbrough,Midfielder,17,Swansea City,TRUE,3,0,0,0,0,0,0,0,0,0,0,4.2,9139,430,293
11106,287,De Pena,Middlesbrough,Midfielder,18,Burnley,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.2,9212,464,499
11107,287,De Pena,Middlesbrough,Midfielder,19,Manchester United,FALSE,1,2,0,0,0,0,0,0,0,0,0,4.2,9693,688,281
11108,287,De Pena,Middlesbrough,Midfielder,20,Leicester City,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.2,10198,1067,615
11109,287,De Pena,Middlesbrough,Midfielder,21,Watford,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.2,11099,1776,1044
11110,287,De Pena,Middlesbrough,Midfielder,22,West Ham United,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.2,11349,729,565
11111,287,De Pena,Middlesbrough,Midfielder,23,West Bromwich Albion,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.2,11737,717,455
11112,287,De Pena,Middlesbrough,Midfielder,24,Tottenham Hotspur,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.2,11204,44,581
11113,287,De Pena,Middlesbrough,Midfielder,25,Everton,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.2,10718,47,535
11114,287,De Pena,Middlesbrough,Midfielder,26,Crystal Palace,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.2,10251,25,495
11115,287,De Pena,Middlesbrough,Midfielder,27,Stoke City,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.2,10032,36,257
11117,287,De Pena,Middlesbrough,Midfielder,29,Manchester United,TRUE,1,3,0,0,0,0,0,0,0,0,0,4.2,9571,11,226
11118,287,De Pena,Middlesbrough,Midfielder,30,Swansea City,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.2,9363,18,228
11119,287,De Pena,Middlesbrough,Midfielder,31,Hull City,FALSE,2,4,0,0,0,0,0,0,0,0,0,4.2,9255,11,120
11120,287,De Pena,Middlesbrough,Midfielder,32,Burnley,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.2,9132,9,132
11121,287,De Pena,Middlesbrough,Midfielder,33,Arsenal,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.2,8952,10,191
11122,287,De Pena,Middlesbrough,Midfielder,34,Bournemouth,FALSE,0,4,0,0,0,0,0,0,0,0,0,4.2,8813,6,146
11124,287,De Pena,Middlesbrough,Midfielder,35,Manchester City,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.2,8697,7,123
11125,287,De Pena,Middlesbrough,Midfielder,36,Chelsea,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.2,8573,5,130
11126,287,De Pena,Middlesbrough,Midfielder,37,Southampton,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.2,8457,5,121
11127,287,De Pena,Middlesbrough,Midfielder,38,Liverpool,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.2,8326,13,144
11128,288,de Sart,Middlesbrough,Midfielder,1,Stoke City,TRUE,3,1,0,0,0,0,0,0,0,0,0,4.5,1767,0,0
11129,288,de Sart,Middlesbrough,Midfielder,2,Sunderland,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.5,1710,24,226
11130,288,de Sart,Middlesbrough,Midfielder,3,West Bromwich Albion,FALSE,3,0,0,0,0,0,0,0,0,0,0,4.4,2148,440,320
11131,288,de Sart,Middlesbrough,Midfielder,4,Crystal Palace,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,2911,843,594
11132,288,de Sart,Middlesbrough,Midfielder,5,Everton,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.4,2774,60,232
11133,288,de Sart,Middlesbrough,Midfielder,6,Tottenham Hotspur,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,2580,37,253
11134,288,de Sart,Middlesbrough,Midfielder,7,West Ham United,FALSE,1,0,0,0,0,0,0,0,0,0,0,4.4,2501,37,142
11135,288,de Sart,Middlesbrough,Midfielder,8,Watford,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.3,2466,52,105
11136,288,de Sart,Middlesbrough,Midfielder,9,Arsenal,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.3,2578,184,123
11137,288,de Sart,Middlesbrough,Midfielder,10,Bournemouth,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.3,2595,85,97
11138,288,de Sart,Middlesbrough,Midfielder,11,Manchester City,FALSE,1,1,0,0,0,0,0,0,0,0,0,4.3,2615,134,145
11139,288,de Sart,Middlesbrough,Midfielder,12,Chelsea,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.3,2644,122,132
11140,288,de Sart,Middlesbrough,Midfielder,13,Leicester City,FALSE,2,2,0,0,0,0,0,0,0,0,0,4.3,2652,73,85
11141,288,de Sart,Middlesbrough,Midfielder,14,Hull City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.3,2638,62,85
11142,288,de Sart,Middlesbrough,Midfielder,15,Southampton,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.3,2608,59,102
11143,288,de Sart,Middlesbrough,Midfielder,16,Liverpool,TRUE,0,3,0,0,0,0,0,0,0,0,0,4.3,2586,21,48
11144,288,de Sart,Middlesbrough,Midfielder,17,Swansea City,TRUE,3,0,0,0,0,0,0,0,0,0,0,4.3,2555,22,60
11145,288,de Sart,Middlesbrough,Midfielder,18,Burnley,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.3,2519,30,79
11146,288,de Sart,Middlesbrough,Midfielder,19,Manchester United,FALSE,1,2,0,0,0,0,0,0,0,0,0,4.3,2515,40,50
11147,288,de Sart,Middlesbrough,Midfielder,20,Leicester City,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.3,2481,27,66
11148,288,de Sart,Middlesbrough,Midfielder,21,Watford,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.3,2376,33,143
11149,288,de Sart,Middlesbrough,Midfielder,22,West Ham United,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.3,2289,4,92
11150,288,de Sart,Middlesbrough,Midfielder,23,West Bromwich Albion,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.3,2235,6,60
11151,288,de Sart,Middlesbrough,Midfielder,24,Tottenham Hotspur,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.3,2205,3,33
11152,288,de Sart,Middlesbrough,Midfielder,25,Everton,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.3,2169,4,40
11153,288,de Sart,Middlesbrough,Midfielder,26,Crystal Palace,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.3,2137,3,35
11154,288,de Sart,Middlesbrough,Midfielder,27,Stoke City,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.3,2122,3,19
11156,288,de Sart,Middlesbrough,Midfielder,29,Manchester United,TRUE,1,3,0,0,0,0,0,0,0,0,0,4.3,2093,0,19
11157,288,de Sart,Middlesbrough,Midfielder,30,Swansea City,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.3,2077,0,16
11158,288,de Sart,Middlesbrough,Midfielder,31,Hull City,FALSE,2,4,0,0,0,0,0,0,0,0,0,4.3,2069,1,9
11159,288,de Sart,Middlesbrough,Midfielder,32,Burnley,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.3,2062,1,8
11160,288,de Sart,Middlesbrough,Midfielder,33,Arsenal,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.3,2050,2,14
11161,288,de Sart,Middlesbrough,Midfielder,34,Bournemouth,FALSE,0,4,0,0,0,0,0,0,0,0,0,4.3,2037,2,15
11163,288,de Sart,Middlesbrough,Midfielder,35,Manchester City,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.3,2031,1,7
11164,288,de Sart,Middlesbrough,Midfielder,36,Chelsea,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.3,2026,1,7
11165,288,de Sart,Middlesbrough,Midfielder,37,Southampton,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.3,2020,4,10
11166,288,de Sart,Middlesbrough,Midfielder,38,Liverpool,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.3,2013,4,11
11167,289,Fischer,Middlesbrough,Midfielder,1,Stoke City,TRUE,3,1,0,0,0,0,0,0,0,0,0,5.5,48077,0,0
11168,289,Fischer,Middlesbrough,Midfielder,2,Sunderland,FALSE,0,2,0,0,0,0,0,0,0,0,0,5.4,38419,238,10738
11169,289,Fischer,Middlesbrough,Midfielder,3,West Bromwich Albion,FALSE,3,0,1,1,0,0,0,0,0,0,0,5.3,26395,232,12501
11170,289,Fischer,Middlesbrough,Midfielder,4,Crystal Palace,TRUE,1,2,1,56,0,0,0,0,0,1.7,0,5.2,19390,219,7435
11171,289,Fischer,Middlesbrough,Midfielder,5,Everton,FALSE,1,3,1,21,0,0,0,0,0,1.6,0,5.2,16469,85,3176
11172,289,Fischer,Middlesbrough,Midfielder,6,Tottenham Hotspur,TRUE,1,2,0,0,0,0,0,0,0,0,0,5.1,13753,56,2901
11173,289,Fischer,Middlesbrough,Midfielder,7,West Ham United,FALSE,1,0,4,58,0,1,0,0,0,4.1,0,5.1,12536,38,1356
11174,289,Fischer,Middlesbrough,Midfielder,8,Watford,TRUE,0,1,0,0,0,0,0,0,0,0,0,5,12052,178,749
11175,289,Fischer,Middlesbrough,Midfielder,9,Arsenal,FALSE,0,0,0,0,0,0,0,0,0,0,0,5,11331,25,776
11176,289,Fischer,Middlesbrough,Midfielder,10,Bournemouth,TRUE,2,0,1,1,0,0,0,0,0,0.1,0,4.9,10802,21,565
11177,289,Fischer,Middlesbrough,Midfielder,11,Manchester City,FALSE,1,1,1,13,0,0,0,0,0,0.5,0,4.9,10357,12,480
11178,289,Fischer,Middlesbrough,Midfielder,12,Chelsea,TRUE,0,1,1,18,0,0,0,0,0,0.1,0,4.9,10094,34,339
11179,289,Fischer,Middlesbrough,Midfielder,13,Leicester City,FALSE,2,2,1,3,0,0,0,0,0,0,0,4.9,9915,20,222
11180,289,Fischer,Middlesbrough,Midfielder,14,Hull City,TRUE,1,1,6,80,0,1,1,0,0,12.8,1,4.9,9799,26,163
11181,289,Fischer,Middlesbrough,Midfielder,15,Southampton,FALSE,0,3,2,90,0,0,0,0,0,6.3,0,4.9,9818,151,158
11182,289,Fischer,Middlesbrough,Midfielder,16,Liverpool,TRUE,0,3,1,55,0,0,0,0,0,3.9,0,4.9,9863,128,108
11183,289,Fischer,Middlesbrough,Midfielder,17,Swansea City,TRUE,3,0,1,11,0,0,0,0,0,0,0,4.9,10267,491,139
11184,289,Fischer,Middlesbrough,Midfielder,18,Burnley,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.9,9591,41,723
11185,289,Fischer,Middlesbrough,Midfielder,19,Manchester United,FALSE,1,2,0,0,0,0,0,0,0,0,0,4.9,9252,11,352
11186,289,Fischer,Middlesbrough,Midfielder,20,Leicester City,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.9,9071,17,198
11187,289,Fischer,Middlesbrough,Midfielder,21,Watford,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.9,8878,46,249
11188,289,Fischer,Middlesbrough,Midfielder,22,West Ham United,TRUE,1,0,0,0,0,0,0,0,0,0,0,4.9,8801,31,118
11189,289,Fischer,Middlesbrough,Midfielder,23,West Bromwich Albion,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.9,8748,18,82
11190,289,Fischer,Middlesbrough,Midfielder,24,Tottenham Hotspur,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.9,8704,5,57
11191,289,Fischer,Middlesbrough,Midfielder,25,Everton,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.9,8637,8,77
11192,289,Fischer,Middlesbrough,Midfielder,26,Crystal Palace,FALSE,0,1,0,0,0,0,0,0,0,0,0,4.9,8602,9,60
11193,289,Fischer,Middlesbrough,Midfielder,27,Stoke City,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.9,8576,5,37
11195,289,Fischer,Middlesbrough,Midfielder,29,Manchester United,TRUE,1,3,0,0,0,0,0,0,0,0,0,4.9,8527,6,27
11196,289,Fischer,Middlesbrough,Midfielder,30,Swansea City,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.9,8518,6,28
11197,289,Fischer,Middlesbrough,Midfielder,31,Hull City,FALSE,2,4,0,0,0,0,0,0,0,0,0,4.9,8509,4,15
11198,289,Fischer,Middlesbrough,Midfielder,32,Burnley,TRUE,0,0,0,0,0,0,0,0,0,0,0,4.9,8497,4,18
11199,289,Fischer,Middlesbrough,Midfielder,33,Arsenal,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.9,8479,3,27
11200,289,Fischer,Middlesbrough,Midfielder,34,Bournemouth,FALSE,0,4,0,0,0,0,0,0,0,0,0,4.9,8463,12,30
11202,289,Fischer,Middlesbrough,Midfielder,35,Manchester City,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.9,8450,1,21
11203,289,Fischer,Middlesbrough,Midfielder,36,Chelsea,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.9,8437,2,18
11204,289,Fischer,Middlesbrough,Midfielder,37,Southampton,TRUE,1,0,4,31,0,1,0,0,0,5.9,1,4.9,8418,4,26
11205,289,Fischer,Middlesbrough,Midfielder,38,Liverpool,FALSE,0,3,0,0,0,0,0,0,0,0,0,4.9,8423,15,14
11206,290,de Roon,Middlesbrough,Midfielder,1,Stoke City,TRUE,3,1,1,21,0,0,0,0,0,0,0,4.5,8056,0,0
11207,290,de Roon,Middlesbrough,Midfielder,2,Sunderland,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.5,6485,47,1749
11208,290,de Roon,Middlesbrough,Midfielder,3,West Bromwich Albion,FALSE,3,0,0,0,0,0,0,0,0,0,0,4.4,5605,392,1359
11209,290,de Roon,Middlesbrough,Midfielder,4,Crystal Palace,TRUE,1,2,1,34,0,0,0,0,0,1.4,0,4.4,6601,2247,1575
11210,290,de Roon,Middlesbrough,Midfielder,5,Everton,FALSE,1,3,2,90,0,0,0,0,0,3.3,0,4.4,6633,436,526
11211,290,de Roon,Middlesbrough,Midfielder,6,Tottenham Hotspur,TRUE,1,2,2,90,0,0,0,0,0,0.8,0,4.4,6696,722,732
11212,290,de Roon,Middlesbrough,Midfielder,7,West Ham United,FALSE,1,0,1,90,0,0,0,0,0,1.5,0,4.4,6597,275,433
11213,290,de Roon,Middlesbrough,Midfielder,8,Watford,TRUE,0,1,1,87,0,0,0,0,0,1.4,0,4.4,6455,219,417
11214,290,de Roon,Middlesbrough,Midfielder,9,Arsenal,FALSE,0,0,3,90,0,0,1,0,0,0.5,0,4.4,6165,78,394
