assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,2,267,100,100,4,104545,0,0,-3,3,247.2,0,0,2,-0.7,0.3,1,Tommy,0.3,29,0,56.5,166,False,274.4,0,0,0,0,1646,,2018-02-09T14:01:21Z,47,0,0,0,104545.jpg,2.0,0,0,Smith,0.2,False,2,a,8,38,40.0,41,16422,12,34602,21,0.1,8.7,Smith,6
0,0,1,75,75,0,87856,0,0,-3,3,0.1,0,0,2,-0.8,0.0,0,Michael,0.0,1,0,0.4,167,False,4.0,0,0,0,0,32,Illness - 75% chance of playing,2018-02-16T15:01:17Z,42,0,0,0,87856.jpg,0.5,0,0,Hefele,0.1,False,44,d,8,38,0.0,1,2635,2,8903,16,0.0,0.2,Hefele,1
0,0,35,0,0,0,18006,0,0,0,0,1.7,0,0,2,0.0,0.0,0,Martin,0.0,7,0,4.7,168,False,44.0,0,0,0,0,179,Transferred to Middlesbrough,2018-01-07T20:01:19Z,40,0,0,0,18006.jpg,0.7,0,0,Cranie,0.2,False,14,u,8,38,2.0,2,24104,2,23881,58,0.0,0.5,Cranie,0
0,0,0,0,0,0,192301,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Jon Gorenc,0.0,0,0,0.0,169,False,0.0,0,0,0,0,0,Lack of match fitness - Unknown return date,2017-07-17T06:31:12Z,39,0,0,0,192301.jpg,0.0,0,0,Stankovic,0.1,False,27,i,8,38,0.0,0,8240,85,8240,53,0.0,0.0,Stankovic,0
0,0,0,0,0,0,7638,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Mark,0.0,0,0,0.0,170,False,0.0,0,0,0,0,0,Retired,2017-08-10T10:00:26Z,40,0,0,0,7638.jpg,0.0,0,0,Hudson,0.1,False,5,u,8,38,0.0,0,1239,2,18411,12,0.0,0.0,Hudson,0
2,4,450,None,None,7,48760,0,0,0,0,70.7,2,0,2,0.5,1.5,2,Mathias,1.5,48,0,75.5,171,False,551.6,0,0,0,0,2520,,None,45,0,0,0,48760.jpg,2.6,0,0,Jorgensen,6.2,False,25,a,8,38,132.0,72,698936,1555,551683,1409,0.3,16.0,Zanka,4
3,8,462,0,0,7,74471,0,0,-2,2,679.3,2,0,3,0.0,0.0,0,Aaron,2.5,44,4,158.8,172,False,613.6,0,0,0,0,2278,Knee injury - Expected back 03 Mar,2018-02-11T14:01:18Z,53,0,0,0,74471.jpg,3.5,0,0,Mooy,4.9,False,10,i,8,38,295.0,94,960026,130,868332,4765,0.5,17.7,Mooy,2
0,3,192,100,100,4,51344,0,0,-2,2,176.5,1,0,3,4.0,5.0,10,Rajiv,5.0,30,3,89.0,173,False,266.6,0,0,0,0,1551,,2017-11-26T18:31:14Z,48,0,0,0,51344.jpg,2.4,1,0,van La Parra,0.1,False,17,a,8,38,448.0,58,10519,1668,13008,93,1.0,12.1,van La Parra,2
0,0,275,100,100,4,79619,0,0,-1,1,81.9,0,0,3,0.8,1.8,2,Jonathan,1.8,31,0,39.2,174,False,295.8,0,0,0,0,1548,,2017-12-16T18:01:15Z,44,0,0,0,79619.jpg,1.7,1,0,Hogg,0.2,False,6,a,8,38,12.0,34,42110,53,33566,47,0.4,7.7,Hogg,4
0,0,65,75,100,3,168991,0,0,-1,1,53.8,0,0,3,-0.1,0.8,0,Philip,0.8,8,0,13.8,175,False,69.2,0,0,0,0,556,Illness - 75% chance of playing,2018-02-24T17:31:18Z,44,0,0,0,168991.jpg,1.5,0,0,Billing,0.2,False,8,d,8,38,15.0,15,31985,6,38069,28,0.2,3.4,Billing,3
0,0,28,0,0,0,168172,0,0,-2,2,20.0,0,0,3,0.0,0.0,0,Joe,0.0,5,1,11.8,176,False,50.6,0,0,0,0,217,Transferred to Nottingham Forest,2018-02-01T10:03:46Z,43,0,0,0,168172.jpg,1.8,0,0,Lolley,0.1,False,18,u,8,38,47.0,11,6820,2,7390,36,0.0,2.6,Lolley,1
0,0,0,0,0,0,167541,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,177,False,0.0,0,0,0,0,0,Season-long loan to Oxford United,2017-07-31T08:09:55Z,45,0,0,0,167541.jpg,0.0,0,0,Payne,0.0,False,16,u,8,38,0.0,0,117,0,511,1,0.0,0.0,Payne,0
0,0,13,None,None,0,5589,0,0,-2,2,1.1,0,0,3,-1.0,0.0,0,Dean,0.0,3,0,0.7,178,False,5.6,0,0,0,0,65,,None,43,0,0,0,5589.jpg,1.0,0,0,Whitehead,0.1,False,4,a,8,38,0.0,3,5691,13,7638,19,0.0,0.7,Whitehead,0
0,0,0,0,0,0,104535,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Harry,0.0,0,0,0.0,179,False,0.0,0,0,0,0,0,Transferred to Bury,2017-08-06T07:05:36Z,45,0,0,0,104535.jpg,0.0,0,0,Bunn,0.0,False,11,u,8,38,0.0,0,98,0,621,0,0.0,0.0,Bunn,0
0,0,0,0,0,0,49202,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Sean,0.0,0,0,0.0,180,False,0.0,0,0,0,0,0,,2017-08-20T07:06:51Z,45,0,0,0,49202.jpg,0.0,0,0,Scannell,0.0,False,7,a,8,38,0.0,0,299,3,3046,2,0.0,0.0,Scannell,0
1,0,146,0,0,6,87428,0,0,-3,3,150.7,0,0,3,0.0,0.0,0,Elias,0.0,23,1,53.8,181,False,146.0,0,0,0,0,1253,Knee injury - Expected back 03 Mar,2017-12-16T17:31:16Z,57,0,0,0,87428.jpg,2.6,0,0,Kachunga,0.1,False,9,i,8,38,244.0,44,13868,4,26676,23,0.0,7.7,Kachunga,1
1,3,215,None,None,6,86176,0,0,-5,5,265.6,0,0,3,0.3,1.3,1,Tom,1.3,35,1,107.2,182,False,189.8,0,0,0,0,2064,,None,55,0,0,0,86176.jpg,2.4,0,0,Ince,0.4,False,22,a,8,38,616.0,66,33408,37,92399,87,0.2,12.0,Ince,0
0,0,121,100,100,0,80755,0,0,-2,2,75.1,0,0,3,-0.5,0.5,2,Danny,0.5,20,0,22.8,184,False,107.8,0,0,0,0,1004,,2018-01-27T16:31:18Z,48,0,0,0,80755.jpg,1.4,0,0,Williams,0.0,False,19,a,8,38,45.0,25,1229,3,3793,7,0.1,5.2,Williams,2
4,0,144,100,100,2,84112,0,0,1,-1,203.6,0,0,4,1.3,2.3,5,Collin,2.3,18,0,61.6,186,False,171.4,0,0,0,0,968,,2018-01-20T14:01:19Z,46,0,0,0,84112.jpg,1.9,0,0,Quaner,5.2,False,23,a,8,38,240.0,37,539499,2759,493922,1512,0.5,8.0,Quaner,2
2,11,231,100,100,4,147303,0,0,-3,3,161.0,1,0,4,0.3,1.3,1,Laurent,1.3,31,5,79.3,187,False,284.6,0,0,0,0,1514,,2018-02-03T18:31:19Z,52,0,0,0,147303.jpg,3.2,0,0,Depoitre,3.1,False,20,a,8,38,347.0,76,715000,880,573887,2810,0.3,14.6,Depoitre,1
2,11,223,100,100,4,169141,0,0,-3,3,182.6,2,0,4,5.3,6.3,8,Steve,6.3,24,6,80.3,188,False,298.2,0,0,0,0,1185,,2017-09-14T12:31:14Z,57,0,0,0,169141.jpg,3.7,0,0,Mounie,1.1,False,24,a,8,38,326.0,71,329485,2429,350247,413,1.1,12.5,Mounie,2
1,4,174,100,100,2,79733,0,0,-2,2,110.6,1,0,2,-0.7,0.3,0,Scott,0.3,21,0,33.3,462,False,182.8,0,0,0,0,926,,2018-02-03T14:01:20Z,43,0,0,0,79733.jpg,1.9,0,0,Malone,0.2,False,3,a,8,38,40.0,30,19594,10,19548,43,0.1,7.0,Malone,3
1,2,149,100,100,1,172246,0,0,0,0,155.0,0,0,2,0.0,1.0,0,Florent,1.0,20,0,36.4,521,False,170.0,0,0,0,0,922,,2018-01-01T14:01:18Z,45,0,0,0,172246.jpg,1.6,0,0,Hadergjonaj,0.0,False,33,a,8,38,39.0,23,2172,9,1702,11,0.2,5.1,Hadergjonaj,2
1,0,30,None,None,1,246878,0,0,-2,2,40.6,0,0,3,-1.0,0.0,0,Abdelhamid,0.0,5,0,12.4,522,False,30.8,0,0,0,0,217,,None,48,0,0,0,246878.jpg,2.0,0,0,Sabiri,0.0,False,11,a,8,38,53.0,10,1030,1,1058,3,0.0,2.1,Sabiri,1
0,0,0,None,None,0,1243,0,0,0,0,0.0,0,0,1,-1.0,0.0,0,Robert,0.0,0,0,0.0,547,False,0.0,0,0,0,0,0,,None,40,0,0,0,1243.jpg,0.0,0,0,Green,0.2,False,28,a,8,38,0.0,0,12854,34,5442,28,0.0,0.0,Green,0
0,0,50,100,100,0,109434,0,0,-1,1,3.9,0,0,2,0.3,1.3,2,Terence,1.3,6,0,10.0,591,False,92.2,0,0,0,0,327,,2018-01-30T20:01:19Z,44,0,0,0,109434.jpg,1.2,0,0,Kongolo,0.0,False,5,a,8,38,4.0,6,2195,75,765,22,0.3,1.4,Kongolo,0
2,3,64,None,None,0,106450,0,0,-1,1,51.9,1,0,3,3.5,4.5,6,Alex,4.5,3,1,25.2,593,False,71.6,0,0,0,0,250,,None,54,0,0,0,106450.jpg,5.0,0,0,Pritchard,0.1,False,21,a,8,38,129.0,20,6771,512,1296,91,0.8,3.7,Pritchard,0
0,14,514,None,None,7,17745,0,0,0,0,11.1,3,0,1,1.5,2.0,2,Kasper,1.5,41,0,62.5,189,False,613.8,0,0,0,0,2520,,None,50,1,0,1,17745.jpg,3.7,0,84,Schmeichel,5.1,False,1,a,9,13,0.0,103,265625,715,213105,1604,0.3,20.6,Schmeichel,2
0,0,0,None,None,0,38038,0,0,-2,2,0.0,0,0,1,0.0,0.5,0,Ben,0.0,0,0,0.0,190,False,0.0,0,0,0,0,0,,None,43,0,0,0,38038.jpg,0.0,0,0,Hamer,0.1,False,12,a,9,13,0.0,0,868,4,2116,5,0.0,0.0,Hamer,0
0,1,284,100,100,4,15033,0,0,-1,1,48.1,0,0,2,0.5,1.0,2,Wes,0.5,33,0,56.7,191,False,386.4,0,0,0,0,2007,,2018-01-01T16:01:18Z,44,0,0,0,15033.jpg,2.0,0,0,Morgan,1.7,False,5,a,9,13,132.0,47,144873,1078,240289,152,0.1,10.7,Morgan,3
1,7,301,100,100,4,37402,0,0,-2,2,218.3,1,0,2,1.0,1.5,0,Christian,1.0,26,0,58.6,192,False,323.4,0,0,0,0,1564,,2017-09-14T12:31:14Z,48,0,0,0,37402.jpg,2.6,0,0,Fuchs,2.0,False,28,a,9,13,43.0,52,107031,149,200952,769,0.2,10.8,Fuchs,1
0,0,284,100,100,4,40725,0,0,-2,2,95.5,0,0,2,0.8,1.3,2,Danny,0.8,33,0,51.6,193,False,379.0,0,0,0,0,1844,,2017-12-23T21:31:16Z,43,0,0,0,40725.jpg,2.1,0,0,Simpson,2.0,False,2,a,9,13,42.0,46,182327,654,333410,294,0.2,10.7,Simpson,1
0,0,0,100,100,0,12413,0,0,-2,2,0.0,0,0,2,0.0,0.5,0,Robert,0.0,0,0,0.0,194,False,0.0,0,0,0,0,0,,2017-09-22T13:01:15Z,48,0,0,0,12413.jpg,0.0,0,0,Huth,0.1,False,6,a,9,13,0.0,0,1826,27,5152,23,0.0,0.0,Huth,0
0,0,0,None,None,0,41321,0,0,-3,3,0.0,0,0,2,0.0,0.5,0,Yohan,0.0,0,0,0.0,195,False,0.0,0,0,0,0,0,,None,42,0,0,0,41321.jpg,0.0,0,0,Benalouane,0.1,False,29,a,9,13,0.0,0,1469,9,3511,10,0.0,0.0,Benalouane,0
0,0,214,100,100,4,172850,0,0,-2,2,155.9,0,0,2,1.0,1.5,2,Benjamin,1.0,19,0,40.1,196,False,201.8,0,0,0,0,1238,,2017-12-30T21:01:16Z,43,0,0,0,172850.jpg,2.2,1,0,Chilwell,1.3,False,3,a,9,13,41.0,38,105049,679,60439,321,0.2,8.8,Chilwell,0
4,10,556,100,100,7,95658,0,0,5,-5,150.4,1,0,2,1.0,1.5,2,Harry,1.0,41,2,116.3,198,False,734.4,0,0,0,0,2520,,2017-08-26T15:31:13Z,55,0,0,0,95658.jpg,3.5,0,0,Maguire,13.0,False,15,a,9,13,279.0,98,1207804,4670,672219,4423,0.2,17.8,Maguire,5
10,14,468,100,100,7,103025,1,-1,2,-2,594.6,2,0,3,0.8,1.3,2,Riyad,0.8,32,8,187.5,199,False,642.6,0,0,0,0,2057,,2018-02-02T15:01:19Z,87,0,0,0,103025.jpg,5.4,0,0,Mahrez,8.4,False,26,a,9,13,636.0,140,1474202,8105,1268686,5272,0.1,16.1,Mahrez,1
7,12,391,None,None,6,51938,0,0,1,-1,552.8,2,0,3,2.5,3.0,5,Marc,2.5,34,2,132.4,200,False,492.8,0,0,0,0,2107,,None,56,0,0,0,51938.jpg,3.4,0,0,Albrighton,3.4,False,11,a,9,13,276.0,95,396277,2263,317486,1403,0.4,17.0,Albrighton,5
1,2,225,None,None,3,172632,0,0,-2,2,262.4,0,0,3,1.3,1.8,2,Demarai,1.3,22,3,81.0,203,False,225.2,0,0,0,0,1242,,None,53,0,0,0,172632.jpg,2.3,0,0,Gray,0.7,False,7,a,9,13,320.0,59,130032,95,138474,221,0.2,11.1,Gray,2
0,0,50,100,100,3,155569,0,0,-2,2,10.0,0,0,3,0.5,1.0,0,Daniel,0.5,7,0,9.2,204,False,81.2,0,0,0,0,467,,2017-12-23T21:31:16Z,43,0,0,0,155569.jpg,1.7,1,0,Amartey,0.3,False,18,a,9,13,0.0,12,23567,44,23536,160,0.1,2.8,Amartey,0
0,0,0,0,0,0,86881,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Nampalys,0.0,0,0,0.0,205,False,0.0,0,0,0,0,0,Joined Nice in season-long loan deal,2017-08-31T19:01:14Z,45,0,0,0,86881.jpg,0.0,0,0,Mendy,0.0,False,24,u,9,13,0.0,0,1302,0,3895,0,0.0,0.0,Mendy,0
4,2,380,100,100,7,203341,0,0,-1,1,183.6,0,0,3,2.3,2.8,2,Wilfred,2.3,41,0,98.4,206,False,538.2,0,0,0,0,2490,,2017-10-09T14:01:14Z,49,0,0,0,203341.jpg,2.5,1,0,Ndidi,0.5,False,25,a,9,13,260.0,69,46702,211,51377,233,0.5,14.1,Ndidi,5
0,0,0,0,0,0,90714,0,0,-4,4,0.0,0,0,3,0.0,0.0,0,Ahmed,0.0,0,0,0.0,207,False,0.0,0,0,0,0,0,Season-long loan to CSKA Moscow,2018-01-31T09:31:53Z,61,0,0,0,90714.jpg,0.0,0,0,Musa,0.4,False,13,u,9,13,0.0,0,4263,0,28429,33,0.0,0.0,Musa,0
0,2,199,100,100,2,54513,0,0,-3,3,87.4,0,0,3,0.0,0.5,0,Vicente,0.0,15,1,38.7,208,False,222.6,0,0,0,0,1055,,2017-11-04T14:01:16Z,57,0,0,0,54513.jpg,2.5,0,0,Iborra,0.1,False,21,a,9,13,77.0,35,4511,13,10941,20,0.0,6.1,Iborra,0
2,20,469,100,100,6,101668,0,0,2,-2,347.6,2,0,4,5.0,5.5,2,Jamie,5.0,38,13,172.6,209,False,577.6,0,0,0,0,2348,,2018-01-01T14:31:17Z,87,0,1,0,101668.jpg,4.7,0,0,Vardy,19.4,False,9,a,9,13,800.0,128,2537351,7038,2008548,10786,0.6,14.7,Vardy,2
2,7,249,0,0,5,78412,0,0,-2,2,197.0,1,0,4,0.0,0.0,0,Shinji,0.5,15,6,98.2,211,False,319.6,0,0,0,0,1122,Knee injury - Expected back 03 Mar,2018-02-08T14:31:19Z,53,0,0,0,78412.jpg,3.0,0,0,Okazaki,3.4,False,20,i,9,13,469.0,69,780756,36,763608,2857,0.1,13.0,Okazaki,2
1,0,39,100,100,0,173515,0,0,-5,5,67.7,0,0,4,2.0,2.5,1,Kelechi,2.0,8,0,21.0,258,False,37.2,0,0,0,0,392,,2017-11-29T00:01:15Z,65,0,0,0,173515.jpg,1.4,0,0,Iheanacho,0.6,False,8,a,9,13,108.0,18,19329,99,140103,205,0.3,2.8,Iheanacho,1
0,0,0,None,None,0,11974,0,0,-3,3,0.0,0,0,1,0.0,0.5,0,Eldin,0.0,0,0,0.0,473,False,0.0,0,0,0,0,0,,None,42,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,17,a,9,13,0.0,0,1517,15,9488,12,0.0,0.0,Jakupovic,0
0,0,114,100,100,4,61604,0,0,-1,1,47.2,0,0,3,1.8,2.3,2,Matty,1.8,14,0,24.4,474,False,103.8,0,0,0,0,901,,2018-01-20T14:01:19Z,44,0,0,0,61604.jpg,2.0,0,0,James,0.2,False,22,a,9,13,91.0,24,19174,90,26584,53,0.4,5.5,James,2
0,0,132,None,None,3,60598,0,0,-1,1,2.0,0,0,2,0.8,1.3,0,Aleksandar,0.8,10,0,17.7,541,False,140.8,0,0,0,0,584,,None,49,0,0,0,60598.jpg,3.0,0,0,Dragovic,0.3,False,16,a,9,13,33.0,21,21489,25,9103,660,0.2,4.3,Dragovic,1
0,0,2,None,None,0,197469,0,0,-1,1,0.2,0,0,3,0.0,0.5,0,Hamza,0.0,0,0,0.2,571,False,2.2,0,0,0,0,7,,None,44,0,0,0,197469.jpg,1.0,0,0,Choudhury,0.0,False,38,a,9,13,0.0,1,390,8,293,5,0.0,0.2,Choudhury,0
0,0,0,None,None,0,174248,0,0,0,0,0.0,0,0,3,0.0,0.5,0,George,0.0,0,0,0.0,587,False,0.0,0,0,0,0,0,,None,45,0,0,0,174248.jpg,0.0,0,0,Thomas,0.0,False,30,a,9,13,0.0,0,375,10,263,14,0.0,0.0,Thomas,0
1,0,34,None,None,0,46483,0,0,0,0,20.5,0,0,3,0.8,1.3,0,Adrien Sebastian,0.8,2,0,5.5,589,False,34.2,0,0,0,0,117,,None,60,0,0,0,46483.jpg,2.0,0,0,Perruchet Silva,0.0,False,14,a,9,13,0.0,8,4248,35,2797,98,0.1,1.3,Silva,0
0,0,14,None,None,0,210207,0,0,0,0,24.2,0,0,4,1.3,1.8,1,Fousseni,1.3,4,0,7.0,601,False,25.2,0,0,0,0,212,,None,50,0,0,0,210207.jpg,1.3,0,0,Diabaté,0.2,False,33,a,9,13,21.0,5,12157,157,3945,325,0.3,1.0,Diabaté,1
4,5,352,None,None,3,81880,0,0,-4,4,502.6,0,0,3,3.8,3.3,6,Alex,2.3,24,3,139.4,19,False,446.4,0,0,0,0,1398,,None,56,0,0,0,81880.jpg,2.7,0,0,Oxlade-Chamberlain,2.8,False,21,a,10,14,446.0,75,333454,2012,377634,1338,0.4,13.4,Chamberlain,1
0,0,329,None,None,7,66797,0,0,-2,2,0.0,0,0,1,1.5,1.0,0,Simon,0.0,24,0,28.0,213,False,281.0,0,0,0,0,1710,,None,48,0,0,1,66797.jpg,3.5,0,36,Mignolet,1.2,False,22,a,10,14,0.0,67,64153,56,104499,423,0.0,14.0,Mignolet,3
0,3,179,100,100,4,104542,0,0,-2,2,0.0,0,0,1,8.0,7.5,3,Loris,6.5,8,0,14.4,214,False,144.6,0,0,0,0,810,,2017-07-27T13:31:14Z,48,0,0,1,104542.jpg,4.8,0,15,Karius,0.9,False,1,a,10,14,0.0,43,45976,2250,12983,570,1.4,9.0,Karius,0
1,5,373,100,100,7,38454,0,0,-2,2,45.0,1,0,2,3.8,3.3,0,Dejan,2.3,20,1,61.7,215,False,454.2,0,0,0,0,1566,,2018-01-19T14:01:18Z,53,0,0,0,38454.jpg,3.3,0,0,Lovren,1.1,False,6,a,10,14,118.0,70,86490,128,129960,992,0.4,13.2,Lovren,4
1,3,290,100,100,5,100059,0,0,-1,1,203.7,0,0,2,1.8,1.3,1,Alberto,0.3,17,0,54.3,216,False,241.2,0,0,0,0,1083,,2017-12-06T21:01:15Z,44,0,0,0,100059.jpg,3.5,0,0,Moreno,1.3,False,18,a,10,14,99.0,45,340818,113,392605,327,0.1,10.2,Moreno,0
0,0,0,0,0,0,57328,0,0,-2,2,0.0,0,0,2,0.0,0.0,0,Nathaniel,0.0,0,0,0.0,217,False,0.0,0,0,0,0,0,Muscle injury - Unknown return date,2017-07-14T16:01:12Z,53,0,0,0,57328.jpg,0.0,0,0,Clyne,0.2,False,2,i,10,14,0.0,0,1424,2,27878,9,0.0,0.0,Clyne,0
2,6,409,100,100,7,171287,0,0,2,-2,223.1,2,0,2,3.0,2.5,0,Joseph,1.5,20,0,64.4,218,False,376.2,0,0,0,0,1631,,2018-02-04T17:01:19Z,47,0,0,0,171287.jpg,3.5,0,0,Gomez,4.4,False,12,a,10,14,44.0,71,684369,560,516575,5775,0.3,15.1,Gomez,2
0,3,426,100,100,8,60914,0,0,-1,1,94.0,1,0,2,4.8,4.3,2,Joel,3.3,26,1,74.2,219,False,507.2,0,0,0,0,1813,,2017-12-26T16:31:16Z,54,0,0,0,60914.jpg,3.3,0,0,Matip,1.9,False,32,a,10,14,140.0,72,140222,654,217571,331,0.6,13.3,Matip,3
0,7,303,100,100,6,33871,0,0,-2,2,48.6,2,0,2,1.5,1.0,0,Ragnar,0.0,13,1,37.9,220,False,288.8,0,0,0,0,1172,,2018-01-26T15:01:17Z,43,0,0,0,33871.jpg,4.1,0,0,Klavan,1.6,False,17,a,10,14,41.0,62,290302,401,240126,1576,0.0,14.4,Klavan,0
2,3,308,100,100,4,15157,0,0,-5,5,394.5,1,0,2,5.0,4.5,2,James,3.5,19,0,91.1,222,False,297.8,0,0,0,0,1222,,2018-01-26T15:01:17Z,60,0,0,0,15157.jpg,2.3,0,0,Milner,2.1,False,7,a,10,14,219.0,52,45521,314,277567,202,0.6,8.7,Milner,3
1,4,235,100,100,4,169187,0,0,-2,2,242.8,1,0,2,3.5,3.0,2,Trent,2.0,13,1,60.0,223,False,253.8,0,0,0,0,979,,2017-08-27T14:01:13Z,43,0,0,0,169187.jpg,4.0,0,0,Alexander-Arnold,3.2,False,66,a,10,14,102.0,44,324394,2522,281664,1098,0.5,10.2,Alexander-Arnold,3
0,0,0,0,0,0,43191,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Leiva,0.0,0,0,0.0,224,False,0.0,0,0,0,0,0,Transferred to Lazio,2017-07-21T08:15:50Z,45,0,0,0,43191.jpg,0.0,0,0,Lucas,0.0,False,21,u,10,14,0.0,0,243,0,1122,0,0.0,0.0,Lucas,0
1,3,249,100,100,8,56979,0,0,-2,2,312.3,0,0,3,3.0,2.5,0,Jordan,1.5,18,1,68.1,225,False,283.8,0,0,0,0,1418,,2017-12-22T20:31:17Z,53,0,0,0,56979.jpg,2.9,0,0,Henderson,1.1,False,14,a,10,14,83.0,52,124511,51,163760,200,0.3,9.8,Henderson,1
7,15,381,0,0,5,84583,0,0,1,-1,624.4,4,0,3,0.0,0.0,0,Philippe,0.0,14,7,169.4,226,False,550.4,0,0,0,0,1109,Joined Barcelona on 8/1,2018-01-01T15:31:18Z,91,0,0,0,84583.jpg,7.4,0,0,Coutinho,3.6,False,10,u,10,14,519.0,103,1531094,3,1723734,711,0.0,11.3,Coutinho,0
6,10,462,100,100,7,112338,1,-1,-1,1,388.9,2,0,3,9.0,8.5,13,Emre,7.5,27,3,113.3,227,False,514.8,0,0,0,0,1883,,2018-01-14T20:01:20Z,49,0,0,0,112338.jpg,3.7,0,0,Can,5.4,False,23,a,10,14,227.0,86,441275,21175,534153,954,1.5,17.9,Can,8
0,0,26,100,100,1,39155,0,0,-2,2,99.0,0,0,3,2.0,1.5,1,Adam,0.5,1,0,23.6,228,False,23.0,0,0,0,0,169,,2018-01-26T15:01:17Z,73,0,0,0,39155.jpg,1.1,0,0,Lallana,0.3,False,20,a,10,14,116.0,9,8793,30,40310,55,0.1,1.2,Lallana,1
0,0,0,0,0,0,141921,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Oluwaseyi,0.0,0,0,0.0,229,False,0.0,0,0,0,0,0,Joined Fulham in season-long loan deal,2017-08-16T14:31:12Z,50,0,0,0,141921.jpg,0.0,0,0,Ojo,0.0,False,54,u,10,14,0.0,0,68,0,1506,0,0.0,0.0,Sheyi Ojo,0
5,6,333,100,100,9,110979,1,-1,-1,1,502.3,2,0,3,6.3,5.8,7,Sadio,4.8,20,7,160.0,230,False,462.6,0,0,0,0,1496,,2017-11-18T14:01:16Z,94,0,0,0,110979.jpg,4.9,1,0,Mané,8.3,False,19,a,10,14,636.0,98,912194,7003,1665158,1448,0.5,10.5,Mané,2
0,0,9,0,0,0,210237,0,0,-3,3,11.7,0,0,3,0.0,0.0,0,Marko,0.0,0,0,1.9,231,False,7.4,0,0,0,0,14,Season-long loan to Cardiff City,2018-01-19T09:29:28Z,42,0,0,0,210237.jpg,1.0,0,0,Grujic,0.5,False,16,u,10,14,0.0,3,52003,5,50954,111,0.0,0.7,Grujic,0
1,0,277,75,100,10,41733,0,0,-4,4,230.1,0,0,3,2.1,2.3,0,Georginio,1.3,19,1,78.1,232,False,238.8,0,0,0,0,1697,Illness - 75% chance of playing,2018-02-24T19:31:18Z,66,0,0,0,41733.jpg,2.5,0,0,Wijnaldum,2.0,False,5,d,10,14,311.0,59,54061,18,267299,500,0.2,8.9,Wijnaldum,1
0,0,0,100,100,0,182436,0,0,-3,3,0.0,0,0,3,1.5,1.0,0,Ben,0.0,0,0,0.0,233,False,0.0,0,0,0,0,0,,2017-07-31T10:01:10Z,42,0,0,0,182436.jpg,0.0,0,0,Woodburn,0.4,False,58,a,10,14,0.0,0,33165,167,30140,189,0.0,0.0,Woodburn,0
10,23,654,100,100,10,118748,0,0,15,-15,691.1,10,0,3,13.0,12.5,10,Mohamed,11.5,24,23,332.8,234,True,1092.6,0,0,0,0,2109,,2018-01-19T14:01:18Z,105,0,1,0,118748.jpg,8.4,0,0,Salah,59.7,False,11,a,10,14,1545.0,227,3565351,9961,1798615,405,1.1,21.6,Salah,0
7,26,606,None,None,11,92217,0,0,8,-8,658.6,3,0,4,9.0,8.5,8,Roberto,7.5,26,13,239.2,235,True,782.8,0,0,0,0,2022,,None,93,0,0,0,92217.jpg,5.5,0,0,Firmino,41.4,False,9,a,10,14,951.0,149,3636186,20368,2588059,3043,0.8,16.0,Firmino,1
0,0,9,75,100,0,84939,0,0,-1,1,13.1,0,0,4,1.1,1.0,0,Danny,0.0,0,0,4.3,237,False,5.4,0,0,0,0,28,Illness - 75% chance of playing,2018-02-24T19:31:18Z,54,0,0,0,84939.jpg,1.0,0,0,Ings,0.1,False,28,d,10,14,25.0,3,4450,13,6683,67,0.0,0.6,Ings,0
0,0,3,0,0,0,152760,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Divock,0.0,1,0,0.0,238,False,0.0,0,0,0,0,9,Joined Wolfsburg on season-long loan deal,2017-08-31T14:31:14Z,74,0,0,0,152760.jpg,1.0,0,0,Origi,0.2,False,27,u,10,14,0.0,1,1153,1,21946,3,0.0,0.1,Origi,0
1,0,52,None,None,1,154566,0,0,-3,3,133.8,0,0,4,2.0,1.5,1,Dominic,0.5,4,0,42.0,239,False,69.6,0,0,0,0,378,,None,47,0,0,0,154566.jpg,1.4,0,0,Solanke,1.5,False,29,a,10,14,220.0,22,115023,270,217387,447,0.1,4.7,Solanke,0
