,round,team_rank,opponent_team_rank,opp_pot,concede_pot,prev_points,form_points,ict_form,total_points,Predicted,Prediction_Error
5221,2,20,15,0.8333333333333334,1.5,1.0,1.3333333333333333,1.9999999999999991,1,3.4,2.4
5578,2,6,8,1.25,1.0,2.0,1.6666666666666667,4.700000000000002,2,2.5,0.5
6405,1,15,18,0.5,1.0,4.0,6.0,4.3,8,9.0,1.0
5630,1,5,3,2.0,0.5,7.0,3.6666666666666665,2.3000000000000003,2,2.8,0.7999999999999998
1150,1,13,3,1.0,1.0,1.0,0.0,0.0,2,0.6,1.4
2448,1,13,6,1.8,1.4,1.0,0.6666666666666666,2.933333333333335,1,1.2,0.19999999999999996
3978,1,17,19,1.5,2.5,2.0,2.0,3.233333333333333,2,3.9,1.9
463,1,16,4,2.0,2.0,2.0,0.0,0.0,0,-0.3,0.3
4867,3,19,8,1.4285714285714286,2.357142857142857,1.0,1.3333333333333333,1.633333333333333,2,2.2,0.20000000000000018
15958,1,9,12,0.2,2.5,2.0,2.6666666666666665,1.9666666666666668,6,4.9,1.0999999999999996
5893,1,6,4,1.6,1.4,2.0,2.6666666666666665,3.9666666666666655,-1,3.3,4.3
19247,1,18,9,0.8571428571428571,2.0,1.0,0.0,0.0,2,1.2,0.8
14146,2,5,6,1.375,0.625,1.0,3.0,2.4,2,4.8,2.8
7094,1,3,13,1.4,1.5,2.0,5.333333333333333,4.666666666666667,7,8.0,1.0
6822,2,3,6,2.4545454545454546,0.8181818181818182,6.0,5.0,1.6000000000000003,1,5.1,4.1
12779,1,19,3,2.5,2.5,2.0,1.3333333333333333,4.2,1,0.6,0.4
1227,3,14,6,1.4285714285714286,1.8571428571428568,1.0,1.3333333333333333,2.633333333333335,2,2.0,0.0
6418,3,12,11,1.2142857142857142,1.3076923076923077,1.0,4.0,3.633333333333333,9,6.3,2.7
6827,3,5,2,2.5,1.0714285714285714,7.0,3.0,2.6333333333333333,1,1.3,0.30000000000000004
22698,2,18,5,1.7692307692307692,0.75,1.0,2.6666666666666665,1.6333333333333335,6,3.9,2.1
5522,1,18,16,1.0,1.8,-1.0,0.3333333333333333,2.766666666666667,1,2.8,1.7999999999999998
7513,1,3,17,1.5,1.0,0.0,0.0,0.0,1,2.6,1.6
500,2,14,11,0.7142857142857143,1.125,1.0,3.0,3.033333333333332,2,5.3,3.3
855,1,17,7,1.5,1.0,1.0,3.6666666666666665,3.766666666666667,9,5.4,3.5999999999999996
57,1,16,2,2.5,2.5,2.0,1.0,4.4,0,0.1,0.1
13535,1,19,12,1.4,2.4,6.0,2.6666666666666665,3.533333333333333,1,2.4,1.4
7076,3,16,1,2.0,1.6666666666666667,9.0,6.666666666666668,2.7,2,5.3,3.3
9068,2,6,19,1.0833333333333333,0.8333333333333334,2.0,1.3333333333333333,2.8666666666666667,1,3.6,2.6
9267,1,7,9,1.6666666666666667,2.333333333333333,1.0,4.0,5.166666666666667,2,5.8,3.8
1890,1,20,1,3.6666666666666665,2.333333333333333,1.0,0.6666666666666666,2.1666666666666665,0,-0.4,0.4
12676,1,19,18,1.5,0.6666666666666666,2.0,2.333333333333333,4.666666666666667,5,4.3,0.7000000000000002
16229,2,8,11,1.1666666666666667,1.7692307692307692,2.0,8.0,6.733333333333333,9,11.1,2.0999999999999996
1181,2,10,20,1.4,1.4,1.0,4.666666666666667,3.0,12,8.4,3.5999999999999996
29,1,11,19,0.0,1.5,0.0,0.0,0.0,6,3.3,2.7
12687,2,20,2,1.6666666666666667,0.6666666666666666,1.0,3.0,4.9,9,3.6,5.4
2029,3,12,19,0.9333333333333332,1.25,6.0,4.333333333333333,3.7666666666666657,6,5.8,0.20000000000000018
20648,3,16,1,2.0769230769230766,2.230769230769231,15.0,5.666666666666668,4.266666666666668,1,1.2,0.19999999999999996
14328,1,5,17,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0,1,2.5,1.5
11849,3,14,5,2.0,1.5263157894736843,1.0,2.333333333333333,5.366666666666666,0,2.8,2.8
14352,3,2,6,1.6470588235294117,1.0,0.0,3.6666666666666665,2.2000000000000006,2,5.9,3.9000000000000004
6220,3,15,5,1.7142857142857142,1.5384615384615383,1.0,1.3333333333333333,3.9,2,1.7,0.30000000000000004
5939,1,4,13,1.0,0.0,1.0,0.0,0.0,7,2.1,4.9
20788,3,9,1,1.2666666666666666,1.4666666666666666,6.0,2.0,2.066666666666668,0,0.7,0.7
34,1,5,17,0.6,0.8,0.0,1.3333333333333333,3.433333333333333,2,4.4,2.4000000000000004
6825,2,4,10,0.9230769230769232,0.7692307692307693,1.0,1.0,1.6000000000000003,1,2.8,1.7999999999999998
10309,3,19,12,0.5625,1.2,3.0,6.333333333333332,3.8333333333333335,8,9.0,1.0
6296,3,16,14,1.2142857142857142,1.8571428571428568,1.0,3.0,0.8333333333333331,7,5.5,1.5
2883,1,15,6,0.6666666666666666,2.333333333333333,1.0,1.3333333333333333,2.766666666666667,2,2.4,0.3999999999999999
17969,3,5,7,1.0526315789473684,1.0,1.0,3.333333333333333,1.9000000000000004,1,5.4,4.4
16054,3,8,11,0.8888888888888888,1.5789473684210529,2.0,2.0,3.9000000000000012,2,3.3,1.2999999999999998
6685,2,13,12,1.0,1.125,6.0,3.0,3.0000000000000004,1,3.3,2.3
3940,1,19,7,1.0,1.0,2.0,0.0,0.0,6,0.6,5.4
7196,3,3,10,1.2222222222222223,0.8888888888888888,6.0,4.333333333333333,2.5999999999999988,6,5.0,1.0
6777,2,19,9,1.5,1.3333333333333333,7.0,3.333333333333333,3.2999999999999994,2,2.7,0.7000000000000002
1448,1,5,20,0.5,1.0,2.0,5.0,5.633333333333334,-1,8.7,9.7
5154,2,19,6,1.1538461538461535,1.3846153846153846,6.0,3.333333333333333,2.800000000000001,2,2.9,0.8999999999999999
6746,2,9,8,1.4615384615384617,1.3076923076923077,2.0,1.3333333333333333,2.399999999999999,2,2.1,0.10000000000000009
19544,1,15,1,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,2,0.8,1.2
2795,1,2,13,0.0,1.5,2.0,3.0,4.533333333333334,5,5.5,0.5
6970,2,1,3,2.083333333333333,0.75,1.0,2.333333333333333,1.866666666666666,0,3.3,3.3
11822,1,16,18,1.4,2.0,6.0,5.0,5.166666666666665,7,6.2,0.7999999999999998
13230,1,19,9,1.4,1.8,1.0,3.6666666666666665,5.433333333333333,9,5.3,3.7
13280,2,7,5,2.0,2.1818181818181817,6.0,4.333333333333333,4.433333333333336,6,3.7,2.3
5588,3,5,6,1.0714285714285714,0.6153846153846154,1.0,6.333333333333332,3.96666666666667,12,9.2,2.8000000000000007
1196,3,13,19,0.6470588235294118,1.3529411764705883,0.0,5.0,6.566666666666669,14,8.9,5.1
904,1,8,19,0.6666666666666666,1.0,1.0,4.333333333333333,1.6333333333333335,6,8.4,2.4000000000000004
3856,3,16,1,2.0,1.6666666666666667,1.0,1.0,0.5666666666666667,1,1.0,0.0
194,2,2,11,1.0,1.5,2.0,3.333333333333333,5.466666666666666,6,5.1,0.9000000000000004
1204,1,14,12,1.5,2.5,2.0,5.0,3.966666666666667,11,7.2,3.8
80,1,2,17,1.0,1.8,1.0,8.0,5.466666666666666,8,12.6,4.6
5924,1,8,18,0.7142857142857143,1.8333333333333333,7.0,5.0,3.933333333333332,6,6.4,0.40000000000000036
6886,1,7,20,0.0,0.8,1.0,2.6666666666666665,1.5666666666666669,5,6.6,1.5999999999999996
2896,2,8,14,0.3333333333333333,1.3333333333333333,7.0,2.6666666666666665,4.899999999999999,0,2.8,2.8
2476,1,10,16,0.5,1.0,1.0,1.3333333333333333,1.033333333333333,1,4.1,3.0999999999999996
9115,3,6,5,2.0,0.9375,1.0,1.3333333333333333,1.8000000000000014,1,2.1,1.1
5548,1,3,11,0.5,0.5,1.0,4.666666666666667,3.9333333333333336,6,7.9,1.9000000000000004
15141,1,9,19,0.8,1.8,6.0,4.0,3.0000000000000004,6,5.6,0.40000000000000036
18700,3,10,11,1.2,2.3076923076923075,1.0,3.333333333333333,3.2000000000000006,8,5.4,2.5999999999999996
15257,2,7,11,1.4285714285714286,2.2857142857142856,3.0,5.333333333333333,3.7666666666666657,2,7.3,5.3
5634,1,15,7,0.75,0.75,0.0,0.0,1.5333333333333343,0,1.4,1.4
10199,3,19,6,2.0,1.25,6.0,2.333333333333333,5.033333333333333,1,0.9,0.09999999999999998
8231,2,4,14,1.875,1.375,1.0,1.0,5.2,0,2.3,2.3
3185,1,5,18,1.2,2.6666666666666665,6.0,2.6666666666666665,3.8,2,3.4,1.4
12726,2,19,9,1.2307692307692308,1.8461538461538465,0.0,2.6666666666666665,2.733333333333333,2,4.6,2.5999999999999996
7207,1,14,6,1.4,1.0,0.0,0.0,0.0,1,1.2,0.19999999999999996
1584,2,4,8,1.5,0.5833333333333334,14.0,8.666666666666666,4.800000000000002,6,7.2,1.2000000000000002
6483,2,11,12,0.75,1.4545454545454546,0.0,0.0,0.0,1,2.1,1.1
6244,1,14,15,1.1428571428571428,1.0,0.0,0.3333333333333333,4.166666666666665,0,2.3,2.3
2102,3,13,20,1.2666666666666666,1.3333333333333333,1.0,2.333333333333333,3.466666666666669,6,5.1,0.9000000000000004
543,1,19,17,1.0,1.25,1.0,4.0,2.566666666666666,9,7.2,1.7999999999999998
5628,1,4,15,1.0,1.0,0.0,0.0,0.0,2,2.6,0.6000000000000001
1550,1,6,12,0.5,1.5,2.0,0.0,0.0,5,1.5,3.5
1201,1,20,1,3.0,4.0,0.0,0.0,0.0,7,-0.6,7.6
12650,2,20,2,1.6666666666666667,0.6666666666666666,1.0,2.6666666666666665,2.166666666666667,6,3.5,2.5
10958,2,9,12,1.125,1.75,1.0,4.333333333333333,4.266666666666667,6,6.9,0.9000000000000004
5641,2,19,13,1.1428571428571428,0.7142857142857143,1.0,1.0,1.1333333333333342,2,2.8,0.7999999999999998
2174,1,16,20,1.0,2.0,1.0,1.0,5.333333333333333,1,3.1,2.1
13264,1,2,13,1.3333333333333333,2.0,6.0,4.666666666666667,4.4,2,5.5,3.5
3837,1,13,3,2.1666666666666665,2.2,8.0,3.333333333333333,5.933333333333335,0,1.0,1.0
12653,3,20,7,2.0,1.5384615384615383,0.0,0.6666666666666666,1.0666666666666669,1,1.5,0.5
563,3,10,17,1.0714285714285714,1.5714285714285714,2.0,5.333333333333333,5.433333333333336,0,8.3,8.3
2874,2,10,8,1.7,2.1,1.0,0.0,0.0,8,0.8,7.2
460,3,10,17,1.0714285714285714,1.5714285714285714,2.0,2.333333333333333,3.0,-1,4.5,5.5
20003,1,18,8,1.5,0.5,0.0,0.0,0.0,1,1.4,0.3999999999999999
16772,1,15,20,1.4,2.0,8.0,9.666666666666666,7.6999999999999975,14,11.7,2.3000000000000007
2149,2,9,3,1.8,1.3,2.0,3.333333333333333,3.166666666666666,1,4.0,3.0
99,2,19,5,1.181818181818182,1.3636363636363635,6.0,4.333333333333333,3.2333333333333343,6,4.1,1.9000000000000004
15314,3,13,3,1.6111111111111112,0.6666666666666666,1.0,1.6666666666666667,1.299999999999999,1,2.4,1.4
2848,2,1,14,1.1,1.6,6.0,6.333333333333332,3.066666666666668,1,8.2,7.199999999999999
5530,2,1,19,0.6666666666666666,0.75,2.0,2.0,4.366666666666666,2,4.6,2.5999999999999996
6161,1,10,8,2.0,0.75,0.0,4.0,3.6666666666666674,6,6.3,0.2999999999999998
3264,1,9,3,1.4,3.0,1.0,1.0,6.8000000000000025,0,0.8,0.8
1179,2,10,7,1.4444444444444444,1.0,6.0,5.666666666666668,6.866666666666667,1,5.8,4.8
16047,3,8,17,1.5,1.7333333333333334,7.0,3.0,4.900000000000001,1,3.0,2.0
7332,1,10,13,1.1666666666666667,1.8333333333333333,8.0,2.6666666666666665,3.3666666666666667,-1,2.1,3.1
1198,3,11,13,0.9411764705882352,1.3888888888888888,6.0,7.0,4.633333333333336,1,8.6,7.6
13415,1,13,2,1.0,1.5,0.0,0.3333333333333333,2.5666666666666664,0,1.0,1.0
15295,2,7,9,1.125,2.0,-1.0,0.3333333333333333,2.9666666666666672,1,2.1,1.1
2799,1,14,15,0.8,1.6,2.0,3.333333333333333,1.8,2,5.9,3.9000000000000004
5694,3,18,7,2.2,1.933333333333333,2.0,1.0,4.566666666666669,0,0.7,0.7
17694,2,16,15,0.8,1.4,1.0,2.6666666666666665,2.1999999999999993,1,5.3,4.3
9409,1,3,5,1.0,2.0,8.0,5.666666666666668,2.4,7,5.5,1.5
18404,3,15,12,1.2666666666666666,1.8571428571428568,1.0,0.6666666666666666,0.9333333333333332,1,2.1,1.1
7189,3,4,3,1.8461538461538465,1.6,2.0,2.0,2.2666666666666657,2,2.3,0.2999999999999998
2190,1,8,5,1.0,1.0,8.0,0.0,0.0,2,-1.8,3.8
1114,1,7,9,0.6,2.0,1.0,4.0,4.133333333333335,9,6.4,2.5999999999999996
10374,2,16,10,0.5454545454545454,1.2727272727272727,6.0,2.333333333333333,2.4666666666666663,0,2.4,2.4
1111,2,14,2,2.1538461538461537,1.3846153846153846,0.0,0.6666666666666666,1.3666666666666674,1,1.0,0.0
4611,1,3,19,2.5,1.0,7.0,5.666666666666668,5.033333333333333,8,6.8,1.2000000000000002
167,2,5,11,1.2222222222222223,1.625,1.0,4.0,6.400000000000002,2,6.1,4.1
3280,3,3,13,1.2857142857142858,0.7142857142857143,1.0,2.6666666666666665,3.4333333333333367,2,5.0,3.0
7351,1,2,14,3.0,3.0,0.0,0.0,0.0,1,1.4,0.3999999999999999
1892,1,20,5,2.25,1.75,0.0,0.6666666666666666,2.7,2,1.1,0.8999999999999999
1546,1,4,19,0.6,0.8,1.0,2.6666666666666665,3.3666666666666663,6,6.1,0.09999999999999964
11856,1,19,10,1.3333333333333333,3.0,0.0,1.0,2.1,2,2.4,0.3999999999999999
6150,2,17,19,0.625,1.25,5.0,2.6666666666666665,3.966666666666667,2,4.0,2.0
9263,1,1,20,3.0,3.0,0.0,0.0,0.0,2,2.1,0.10000000000000009
2451,2,14,4,2.8571428571428568,2.2857142857142856,5.0,1.0,3.2000000000000006,0,-0.9,0.9
514,1,19,11,3.5,2.0,0.0,0.6666666666666666,2.7,1,1.3,0.30000000000000004
20655,3,18,10,1.4705882352941178,2.0588235294117645,2.0,1.6666666666666667,2.7333333333333343,2,2.4,0.3999999999999999
3795,1,8,20,0.6666666666666666,2.0,1.0,0.0,0.0,7,2.7,4.3
8199,2,5,2,2.888888888888889,1.4,6.0,3.333333333333333,2.966666666666667,2,2.0,0.0
4491,1,10,16,0.7142857142857143,1.125,1.0,4.0,5.7333333333333325,9,7.1,1.9000000000000004
327,1,7,18,1.0,3.0,2.0,4.0,3.7000000000000006,1,6.8,5.8
7471,1,9,15,1.1666666666666667,1.1666666666666667,1.0,1.0,0.7666666666666667,1,3.3,2.3
6966,2,1,18,0.6,0.7,7.0,5.0,3.6333333333333333,7,6.7,0.2999999999999998
11141,2,7,10,2.0,1.6666666666666667,1.0,3.6666666666666665,6.633333333333334,2,5.2,3.2
10284,1,16,2,2.333333333333333,2.6666666666666665,1.0,3.6666666666666665,4.433333333333334,9,4.1,4.9
3883,2,17,3,2.1,2.0,2.0,1.3333333333333333,2.5,1,1.0,0.0
6180,3,20,14,0.7142857142857143,1.4285714285714286,0.0,0.6666666666666666,2.2000000000000006,0,2.7,2.7
6447,3,11,7,2.3125,2.0,6.0,3.6666666666666665,5.966666666666671,-1,2.6,3.6
14218,1,5,1,0.7142857142857143,0.5714285714285714,0.0,1.0,3.9333333333333336,1,2.0,1.0
4664,2,7,19,1.3,2.0,6.0,2.6666666666666665,3.4666666666666672,1,3.5,2.5
1445,1,3,12,0.0,1.0,7.0,7.333333333333332,4.200000000000001,6,9.4,3.4000000000000004
3802,1,16,3,2.5,2.1666666666666665,0.0,0.6666666666666666,1.7333333333333345,1,0.9,0.09999999999999998
4530,1,12,13,1.25,0.6666666666666666,2.0,3.0,4.933333333333334,1,4.8,3.8
65,1,6,1,4.0,2.0,2.0,1.3333333333333333,4.766666666666667,1,0.0,1.0
4218,2,12,17,1.1428571428571428,1.5714285714285714,-1.0,1.0,4.933333333333334,1,3.6,2.6
11009,3,15,5,2.066666666666667,1.9375,0.0,0.6666666666666666,3.5000000000000013,1,1.0,0.0
2935,3,1,5,1.3529411764705883,1.3529411764705883,1.0,1.0,0.5666666666666668,1,2.0,1.0
9284,2,6,9,1.2727272727272727,1.0909090909090908,5.0,4.0,5.63333333333333,2,4.4,2.4000000000000004
2158,1,14,6,1.4,1.0,0.0,0.0,0.0,1,1.2,0.19999999999999996
2899,2,8,4,1.9090909090909087,1.6363636363636365,0.0,2.333333333333333,5.5666666666666655,0,3.2,3.2
2808,2,8,14,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.6333333333333335,1,3.4,2.4
3170,2,4,6,2.5,2.0,13.0,6.666666666666668,5.333333333333335,1,4.0,3.0
3848,2,2,19,1.0,0.7777777777777778,6.0,3.0,3.1,2,4.4,2.4000000000000004
6519,2,18,3,1.875,1.5714285714285714,1.0,2.6666666666666665,2.066666666666666,8,3.4,4.6
6427,1,14,11,0.8333333333333334,0.8333333333333334,2.0,1.6666666666666667,3.333333333333334,1,3.1,2.1
1561,2,3,12,0.5,0.7,6.0,6.333333333333332,4.500000000000001,6,8.1,2.0999999999999996
10960,2,8,5,1.5555555555555556,2.4444444444444446,8.0,4.666666666666667,6.533333333333334,0,3.2,3.2
17934,1,14,2,4.0,4.0,0.0,0.0,0.0,0,-0.8,0.8
17757,1,9,19,0.8,1.8,1.0,2.6666666666666665,2.6333333333333333,6,5.8,0.20000000000000018
3266,1,5,18,1.2,2.6666666666666665,12.0,4.333333333333333,6.666666666666669,1,2.9,1.9
4696,1,7,10,1.7142857142857142,2.0,1.0,0.6666666666666666,1.4999999999999991,2,1.8,0.19999999999999996
4291,1,9,7,0.4,1.0,5.0,2.6666666666666665,3.733333333333333,2,3.0,1.0
7380,3,18,3,2.4285714285714284,1.4,4.0,2.0,3.1333333333333333,1,0.9,0.09999999999999998
16228,2,8,15,1.0833333333333333,1.9090909090909087,13.0,5.0,5.633333333333336,2,3.2,1.2000000000000002
5241,2,20,1,2.6666666666666665,1.5555555555555556,6.0,3.333333333333333,4.3,0,1.5,1.5
7197,3,4,12,1.1052631578947372,1.3157894736842106,6.0,6.333333333333332,2.599999999999999,7,7.9,0.9000000000000004
6705,3,17,10,0.9285714285714286,1.4285714285714286,1.0,0.6666666666666666,1.366666666666668,1,1.9,0.8999999999999999
2021,2,12,10,1.4166666666666667,1.2727272727272727,5.0,2.0,3.1333333333333315,1,1.9,0.8999999999999999
351,3,6,4,2.1333333333333333,1.2142857142857142,1.0,1.0,3.9333333333333336,1,1.1,0.10000000000000009
4890,2,7,10,1.4,2.1,1.0,4.333333333333333,2.2000000000000006,6,6.8,0.7999999999999998
5235,1,15,14,1.2,1.8,6.0,4.333333333333333,3.1666666666666665,1,5.2,4.2
21386,1,16,9,1.4285714285714286,1.5,1.0,1.0,1.2,1,2.2,1.2000000000000002
3804,2,14,12,1.7142857142857142,2.2857142857142856,6.0,6.666666666666668,6.666666666666669,13,7.4,5.6
4852,1,14,11,0.0,0.0,2.0,0.0,0.0,6,1.7,4.3
22697,2,19,6,1.4166666666666667,1.6666666666666667,1.0,0.0,0.0,1,0.5,0.5
11952,3,9,1,1.2666666666666666,1.4666666666666666,0.0,-0.3333333333333333,1.133333333333334,-2,-0.0,2.0
6266,3,9,15,1.0,1.2352941176470589,8.0,5.666666666666668,3.366666666666665,8,6.4,1.5999999999999996
13233,1,20,7,1.3333333333333333,2.1666666666666665,1.0,3.6666666666666665,3.433333333333332,1,5.3,4.3
3892,3,16,14,1.2142857142857142,1.8571428571428568,9.0,7.0,3.1666666666666656,7,7.5,0.5
2139,3,12,4,2.5714285714285716,1.4285714285714286,1.0,3.333333333333333,4.6000000000000005,1,3.9,2.9
1864,2,13,12,1.1666666666666667,1.5384615384615383,0.0,2.6666666666666665,3.266666666666667,2,5.1,3.0999999999999996
4871,1,8,12,1.0,2.0,0.0,0.0,0.0,2,2.0,0.0
2157,1,8,5,1.0,1.0,0.0,0.0,0.0,2,1.4,0.6000000000000001
3883,2,2,8,1.2857142857142858,0.5714285714285714,0.0,0.0,0.0,0,1.7,1.7
13267,1,6,1,2.5,0.75,2.0,1.6666666666666667,3.8000000000000007,1,1.4,0.3999999999999999
10989,1,17,18,1.1666666666666667,2.0,1.0,1.3333333333333333,3.266666666666668,1,3.5,2.5
13241,2,19,17,1.3,2.2,1.0,1.0,4.433333333333334,2,2.6,0.6000000000000001
79,2,6,19,0.7692307692307693,1.6153846153846154,2.0,3.333333333333333,6.000000000000001,0,6.0,6.0
5252,3,18,12,1.3571428571428572,1.6428571428571428,0.0,0.6666666666666666,2.0,0,2.3,2.3
6496,2,19,1,3.5,2.333333333333333,0.0,1.0,2.933333333333333,1,0.4,0.6
10380,3,19,5,1.6923076923076923,1.2857142857142858,1.0,1.3333333333333333,2.8000000000000003,1,1.8,0.8
20642,2,19,17,1.3,2.2,1.0,4.0,4.466666666666666,11,6.7,4.3
7319,2,6,8,1.25,1.0,1.0,0.3333333333333333,2.366666666666668,-2,1.3,3.3
1852,2,20,10,1.1428571428571428,1.8571428571428568,2.0,4.0,3.266666666666667,6,5.7,0.2999999999999998
21071,3,1,9,1.1,1.2105263157894737,6.0,7.333333333333332,3.5000000000000018,8,8.9,0.9000000000000004
2470,1,6,15,1.3333333333333333,0.3333333333333333,6.0,4.666666666666667,1.4333333333333331,2,6.3,4.3
14349,3,2,12,1.5294117647058822,0.9375,11.0,4.333333333333333,3.5,1,3.0,2.0
2093,2,12,4,1.9,1.1111111111111112,2.0,2.6666666666666665,2.600000000000001,1,3.2,2.2
14235,3,2,18,1.375,0.8666666666666667,1.0,1.3333333333333333,2.9333333333333336,2,3.8,1.7999999999999998
4712,3,7,18,0.9333333333333332,2.2,6.0,4.666666666666667,1.4333333333333316,7,6.4,0.5999999999999996
21388,1,17,19,1.4285714285714286,2.0,1.0,0.6666666666666666,0.9333333333333332,0,2.9,2.9
11126,1,16,2,2.0,1.0,2.0,0.0,0.0,1,-0.3,1.3
903,1,12,10,0.75,1.0,6.0,2.6666666666666665,1.9333333333333331,1,3.0,2.0
5593,1,5,14,0.6666666666666666,1.0,10.0,6.0,4.1,6,6.3,0.2999999999999998
14366,1,5,1,0.7142857142857143,0.5714285714285714,-1.0,0.0,0.0,1,1.5,0.5
16158,3,8,17,1.5,1.7333333333333334,10.0,6.333333333333332,6.7666666666666675,1,6.1,5.1
5155,3,17,8,1.4615384615384617,1.4615384615384617,2.0,3.333333333333333,3.0333333333333345,2,4.5,2.5
2900,2,8,11,0.7272727272727273,1.2727272727272727,0.0,2.0,3.833333333333332,6,4.3,1.7000000000000002
10968,3,10,13,1.5,1.5,14.0,5.333333333333333,5.133333333333333,1,2.9,1.9
14249,1,2,1,2.25,1.0,2.0,5.0,2.6666666666666656,6,6.2,0.20000000000000018
6221,3,15,19,1.0,1.5,2.0,1.6666666666666667,2.033333333333333,2,3.9,1.9
2199,1,16,10,1.25,2.2857142857142856,0.0,0.6666666666666666,2.0333333333333328,1,2.2,1.2000000000000002
16234,3,8,6,2.142857142857143,1.6875,1.0,1.3333333333333333,4.6,2,1.6,0.3999999999999999
4495,2,11,8,1.7777777777777777,1.4,2.0,2.6666666666666665,5.833333333333332,3,3.3,0.2999999999999998
4872,1,5,9,2.0,1.0,2.0,0.0,0.0,2,0.7,1.3
13273,2,8,6,1.2857142857142858,2.2857142857142856,1.0,1.6666666666666667,3.066666666666668,2,2.6,0.6000000000000001
14231,3,2,10,1.0769230769230769,1.0769230769230769,1.0,5.0,3.2999999999999994,6,7.9,1.9000000000000004
16239,3,8,11,0.8888888888888888,1.5789473684210529,1.0,1.3333333333333333,7.066666666666666,2,2.5,0.5
6397,2,16,7,1.2222222222222223,1.2222222222222223,0.0,0.0,2.066666666666666,0,1.0,1.0
16136,1,10,18,1.0,2.0,2.0,3.0,3.2000000000000006,1,5.6,4.6
6297,3,16,1,2.0,1.6666666666666667,7.0,3.333333333333333,1.7666666666666666,2,1.6,0.3999999999999999
20650,3,16,18,1.6428571428571428,2.2142857142857144,1.0,3.333333333333333,3.8333333333333344,8,5.8,2.2
4850,3,19,14,0.5,1.5,1.0,3.6666666666666665,3.133333333333334,2,6.4,4.4
7600,3,19,14,0.5,1.5,1.0,2.6666666666666665,4.6000000000000005,2,4.9,2.9000000000000004
2200,2,10,16,0.375,1.5,1.0,0.6666666666666666,1.5666666666666658,1,3.0,2.0
7096,1,2,11,1.3333333333333333,1.4285714285714286,7.0,5.0,4.7,6,5.4,0.5999999999999996
1151,1,10,9,1.0,1.5,2.0,1.6666666666666667,4.2,2,2.7,0.7000000000000002
5159,2,20,16,0.4,1.5,1.0,0.0,0.0,1,2.1,1.1
4887,2,17,14,0.6666666666666666,1.6666666666666667,6.0,4.666666666666667,1.8666666666666665,6,5.9,0.09999999999999964
16166,3,8,14,1.3888888888888888,1.875,2.0,1.3333333333333333,3.966666666666669,0,2.5,2.5
4835,1,17,19,0.6,1.8,2.0,3.0,3.266666666666667,1,5.8,4.8
12597,1,11,13,1.25,0.75,1.0,1.0,2.7,1,2.8,1.7999999999999998
15213,1,11,13,1.25,0.75,0.0,2.333333333333333,4.966666666666667,6,4.7,1.2999999999999998
1138,2,10,3,2.0,1.2857142857142858,0.0,5.0,4.766666666666668,7,6.8,0.20000000000000018
1827,1,20,9,0.5,2.0,2.0,1.3333333333333333,7.433333333333334,1,1.8,0.8
324,1,14,2,4.0,4.0,0.0,0.0,0.0,0,-0.8,0.8
5872,1,7,17,0.0,1.5,6.0,0.0,0.0,6,0.7,5.3
6524,2,15,19,0.5454545454545454,1.5,0.0,1.0,2.2,2,4.0,2.0
11854,1,20,5,2.5,4.0,1.0,0.3333333333333333,2.333333333333333,0,-0.1,0.1
2054,2,11,18,1.3,1.2727272727272727,6.0,3.0,2.4,2,4.0,2.0
3823,3,12,3,2.4705882352941178,1.6470588235294117,1.0,3.6666666666666665,2.633333333333336,2,4.5,2.5
11047,3,9,4,2.117647058823529,2.2666666666666666,9.0,7.0,6.666666666666669,1,5.6,4.6
13390,2,19,14,1.2222222222222223,2.333333333333333,1.0,2.6666666666666665,3.0,1,4.7,3.7
10300,2,16,10,0.5454545454545454,1.2727272727272727,6.0,3.6666666666666665,1.6999999999999995,0,4.3,4.3
1582,2,3,12,0.5,0.7,6.0,4.666666666666667,3.433333333333335,6,6.0,0.0
3214,1,8,7,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,2.7333333333333325,2,5.3,3.3
5147,2,19,17,0.5,1.25,1.0,3.333333333333333,2.666666666666668,7,6.5,0.5
5945,2,10,8,1.7,2.1,2.0,1.0,2.2999999999999985,2,1.4,0.6000000000000001
8341,2,3,4,2.2222222222222223,1.2222222222222223,0.0,1.0,2.933333333333332,1,1.7,0.7
12791,2,20,1,1.875,0.75,1.0,1.6666666666666667,2.266666666666667,2,1.9,0.10000000000000009
20775,2,11,2,2.25,1.875,6.0,5.333333333333333,3.0000000000000004,1,4.8,3.8
1895,2,18,9,1.7777777777777777,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,0,1.6,1.6
4692,1,6,14,1.1666666666666667,1.2,2.0,3.0,3.2666666666666657,1,5.2,4.2
16944,3,12,15,0.7857142857142857,2.2,4.0,2.0,2.1333333333333333,1,3.1,2.1
6460,3,13,3,2.2142857142857144,2.2857142857142856,11.0,3.6666666666666665,5.1000000000000005,0,0.2,0.2
17670,3,20,19,0.6470588235294118,1.4375,1.0,1.3333333333333333,1.5666666666666662,2,3.9,1.9
20796,3,14,5,2.0,1.5263157894736843,1.0,2.6666666666666665,2.833333333333336,0,3.5,3.5
