player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
485,Wijnaldum,2016/17,28,4,12,2.571428571,0.6428571429,0.7857142857,1.428571429,8,5.666666667,7,6.8,7.4
488,Gueye,2016/17,28,7,8,2.071428571,0.6923076923,2.214285714,2,1,4,1,3.6,5.033333333
512,Davies,2016/17,28,7,8,2.071428571,0.6923076923,2.214285714,2,2,2.666666667,3,2.2,2.033333333
536,Fraser,2016/17,28,14,11,1.857142857,0.8571428571,1.428571429,1.857142857,2,4,2,3.6,7
560,Hendrick,2016/17,28,12,4,0.6428571429,2.571428571,1.428571429,0.7857142857,2,0.6666666667,2,1.4,1.366666667
603,Woodburn,2016/17,28,4,12,2.571428571,0.6428571429,0.7857142857,1.428571429,1,1,1,0,1.566666667
626,Barton,2016/17,28,12,4,0.6428571429,2.571428571,1.428571429,0.7857142857,2,1.666666667,1,2.8,2.633333333
632,Narsingh,2016/17,28,16,18,1.071428571,1.642857143,2.214285714,0.7857142857,2,1.333333333,1,1.8,0.7333333333
640,Brady,2016/17,28,12,4,0.6428571429,2.571428571,1.428571429,0.7857142857,5,4.333333333,1,4.6,2.833333333
644,N'Diaye,2016/17,28,18,16,1.642857143,1.071428571,0.7857142857,2.214285714,2,2,2,3.6,1.8
647,Grosicki,2016/17,28,18,16,1.642857143,1.071428571,0.7857142857,2.214285714,5,4,2,3.2,7.9
12,Sánchez,2016/17,29,6,8,2.142857143,1.375,1.642857143,1.6875,4,9.333333333,9,6.8,13.63333333
13,Walcott,2016/17,29,6,8,2.142857143,1.375,1.642857143,1.6875,1,1.666666667,2,1.6,2.4
16,Ramsey,2016/17,29,6,8,2.142857143,1.375,1.642857143,1.6875,1,1.666666667,2,1.8,6.1
17,Wilshere,2016/17,29,11,17,1.866666667,1,1.333333333,2.2,4,2.333333333,1,2.6,2.6
18,Chamberlain,2016/17,29,6,8,2.142857143,1.375,1.642857143,1.6875,2,2.333333333,2,2.4,3.666666667
21,Iwobi,2016/17,29,6,8,2.142857143,1.375,1.642857143,1.6875,2,2,1,3.4,1.833333333
24,Xhaka,2016/17,29,6,8,2.142857143,1.375,1.642857143,1.6875,1,2,6,2.8,4.6
38,Pugh,2016/17,29,11,17,1.866666667,1,1.333333333,2.2,1,2.666666667,3,2.2,2.5
39,Surman,2016/17,29,11,17,1.866666667,1,1.333333333,2.2,-2,1,3,1.4,2.1
43,Gosling,2016/17,29,11,17,1.866666667,1,1.333333333,2.2,1,1.333333333,3,1.2,2.1
44,Gradel,2016/17,29,11,17,1.866666667,1,1.333333333,2.2,1,0.6666666667,1,0.8,0.8333333333
46,Ibe,2016/17,29,11,17,1.866666667,1,1.333333333,2.2,2,1.333333333,1,1.2,0.9333333333
48,King,2016/17,29,11,17,1.866666667,1,1.333333333,2.2,18,11.66666667,8,8.8,14.5
62,Boyd,2016/17,29,13,20,0.6,1.266666667,1.333333333,0.6666666667,2,2.333333333,3,2.2,1.633333333
63,Arfield,2016/17,29,13,20,0.6,1.266666667,1.333333333,0.6666666667,2,2,3,1.6,4
83,Fàbregas,2016/17,29,1,9,1.266666667,1.266666667,1.333333333,1.466666667,4,5.666666667,0,4.6,8.866666667
86,Willian,2016/17,29,1,9,1.266666667,1.266666667,1.333333333,1.466666667,1,4,10,2.8,5.6
87,Matic,2016/17,29,1,9,1.266666667,1.266666667,1.333333333,1.466666667,1,1.333333333,2,1.4,1.3
88,Loftus-Cheek,2016/17,29,1,9,1.266666667,1.266666667,1.333333333,1.466666667,1,1,1,0,0.9
90,Pedro,2016/17,29,1,9,1.266666667,1.266666667,1.333333333,1.466666667,6,6.666666667,2,6.6,9.166666667
92,Moses,2016/17,29,1,9,1.266666667,1.266666667,1.333333333,1.466666667,3,2.333333333,2,3,4.9
95,Kanté,2016/17,29,1,9,1.266666667,1.266666667,1.333333333,1.466666667,2,2,2,2.2,3.466666667
110,Puncheon,2016/17,29,16,14,1.071428571,1.214285714,1.857142857,1.714285714,3,3,3,2.2,4.733333333
111,Zaha,2016/17,29,16,14,1.071428571,1.214285714,1.857142857,1.714285714,8,4.666666667,3,3.2,5
118,Cabaye,2016/17,29,16,14,1.071428571,1.214285714,1.857142857,1.714285714,6,5.666666667,6,3.8,6.7
119,Sako,2016/17,29,16,14,1.071428571,1.214285714,1.857142857,1.714285714,1,1,1,1,0.9666666667
120,Townsend,2016/17,29,16,14,1.071428571,1.214285714,1.857142857,1.714285714,11,5.666666667,3,4,7.8
134,Barkley,2016/17,29,7,18,2.2,0.9333333333,2.2,1.933333333,9,5.666666667,3,4.6,9.7
135,Cleverley,2016/17,29,14,16,1.214285714,1.071428571,1.714285714,1.857142857,2,1.333333333,1,1.6,2.466666667
137,Barry,2016/17,29,7,18,2.2,0.9333333333,2.2,1.933333333,2,2,2,1.8,3.533333333
138,Gibson,2016/17,29,20,13,1.266666667,0.6,0.6666666667,1.333333333,2,1.666666667,2,1.6,1.9
140,Oviedo,2016/17,29,20,13,1.266666667,0.6,0.6666666667,1.333333333,2,2,3,2.2,3.633333333
155,Snodgrass,2016/17,29,12,15,1.266666667,0.7857142857,2.2,1.857142857,1,1.666666667,2,1.8,4.166666667
156,Clucas,2016/17,29,18,7,0.9333333333,2.2,1.933333333,2.2,2,4.333333333,2,3,4.733333333
157,Livermore,2016/17,29,8,6,1.375,2.142857143,1.6875,1.642857143,2,2,2,2,3
158,Elmohamady,2016/17,29,18,7,0.9333333333,2.2,1.933333333,2.2,4,2.333333333,1,2,3
160,Huddlestone,2016/17,29,18,7,0.9333333333,2.2,1.933333333,2.2,1,-0.3333333333,-1,2,2.2
176,Mahrez,2016/17,29,15,12,0.7857142857,1.266666667,1.857142857,2.2,10,6.666666667,8,4.8,7
177,Albrighton,2016/17,29,15,12,0.7857142857,1.266666667,1.857142857,2.2,2,4,5,3.2,7.5
179,Drinkwater,2016/17,29,15,12,0.7857142857,1.266666667,1.857142857,2.2,1,3.333333333,1,2.6,3.333333333
200,Lucas,2016/17,29,4,3,1.666666667,1.846153846,1.6,1.230769231,1,1,1,1.6,0.5333333333
202,Allen,2016/17,29,9,1,1.266666667,1.266666667,1.466666667,1.333333333,3,2,1,3.4,3.5
203,Coutinho,2016/17,29,4,3,1.666666667,1.846153846,1.6,1.230769231,1,1.666666667,2,3.2,6.333333333
204,Can,2016/17,29,4,3,1.666666667,1.846153846,1.6,1.230769231,9,4,2,4,4.4
205,Lallana,2016/17,29,4,3,1.666666667,1.846153846,1.6,1.230769231,1,1.666666667,2,2,4.2
206,Markovic,2016/17,29,18,7,0.9333333333,2.2,1.933333333,2.2,2,2,2,2,1.766666667
208,Milner,2016/17,29,4,3,1.666666667,1.846153846,1.6,1.230769231,2,4.333333333,9,3.4,6.133333333
209,Firmino,2016/17,29,4,3,1.666666667,1.846153846,1.6,1.230769231,12,6,4,5.2,11.06666667
212,Mané,2016/17,29,4,3,1.666666667,1.846153846,1.6,1.230769231,2,5.333333333,1,6.8,8.2
228,Sterling,2016/17,29,3,4,1.846153846,1.666666667,1.230769231,1.6,6,6,2,6,8.4
230,Silva,2016/17,29,3,4,1.846153846,1.666666667,1.230769231,1.6,6,3.333333333,1,4.8,9
231,Yaya Touré,2016/17,29,3,4,1.846153846,1.666666667,1.230769231,1.6,3,2,1,3.2,2
233,Fernandinho,2016/17,29,3,4,1.846153846,1.666666667,1.230769231,1.6,3,2.666666667,2,2.2,4.933333333
234,Fernando,2016/17,29,3,4,1.846153846,1.666666667,1.230769231,1.6,1,1,1,1,0.1666666667
235,De Bruyne,2016/17,29,3,4,1.846153846,1.666666667,1.230769231,1.6,1,4,8,4.4,6.766666667
256,Mata,2016/17,29,5,19,1.692307692,1,1,1.285714286,2,7,8,5.8,9.6
257,Fellaini,2016/17,29,5,19,1.692307692,1,1,1.285714286,1,3,7,2.2,3
259,Carrick,2016/17,29,5,19,1.692307692,1,1,1.285714286,1,1.333333333,2,1.6,1.733333333
260,Young,2016/17,29,5,19,1.692307692,1,1,1.285714286,1,3,6,2.4,4.066666667
261,Januzaj,2016/17,29,20,13,1.266666667,0.6,0.6666666667,1.333333333,2,2.333333333,3,3.4,7.133333333
264,Schneiderlin,2016/17,29,7,18,2.2,0.9333333333,2.2,1.933333333,9,4,1,3.6,3.233333333
266,Lingard,2016/17,29,5,19,1.692307692,1,1,1.285714286,1,4,10,2.8,4.833333333
267,Martial,2016/17,29,5,19,1.692307692,1,1,1.285714286,2,5,1,5.2,6.866666667
282,Downing,2016/17,29,19,5,1,1.692307692,1.285714286,1,2,2,2,2,2.866666667
283,Clayton,2016/17,29,19,5,1,1.692307692,1.285714286,1,2,1.666666667,1,1.8,2
284,Leadbitter,2016/17,29,19,5,1,1.692307692,1.285714286,1,2,2.333333333,2,3.2,4.333333333
290,de Roon,2016/17,29,19,5,1,1.692307692,1.285714286,1,1,2.666666667,5,2.4,4.366666667
304,Redmond,2016/17,29,10,2,1.266666667,2.333333333,1.6,1.2,14,6,1,4.2,10.23333333
305,Davis,2016/17,29,10,2,1.266666667,2.333333333,1.6,1.2,2,2.333333333,2,2.2,2.933333333
306,Ward-Prowse,2016/17,29,10,2,1.266666667,2.333333333,1.6,1.2,2,6,10,6,6.733333333
308,Tadic,2016/17,29,10,2,1.266666667,2.333333333,1.6,1.2,16,8,2,6.8,12.1
310,Oriol Romeu,2016/17,29,10,2,1.266666667,2.333333333,1.6,1.2,2,2,1,2,2.366666667
311,Rodriguez,2016/17,29,10,2,1.266666667,2.333333333,1.6,1.2,4,4.333333333,1,3.2,5.933333333
330,Walters,2016/17,29,9,1,1.266666667,1.266666667,1.466666667,1.333333333,3,5.666666667,7,4.4,8.533333333
331,Arnautovic,2016/17,29,9,1,1.266666667,1.266666667,1.466666667,1.333333333,16,6.333333333,2,4.6,7.233333333
349,Larsson,2016/17,29,20,13,1.266666667,0.6,0.6666666667,1.333333333,2,2.333333333,3,2,4.666666667
350,Rodwell,2016/17,29,20,13,1.266666667,0.6,0.6666666667,1.333333333,1,1.666666667,3,1.8,2.5
352,Khazri,2016/17,29,20,13,1.266666667,0.6,0.6666666667,1.333333333,1,1,1,0.8,0.8
367,Cork,2016/17,29,17,11,1,1.866666667,2.2,1.333333333,2,1.333333333,1,1.6,4.466666667
368,Sigurdsson,2016/17,29,17,11,1,1.866666667,2.2,1.333333333,7,4.666666667,2,5,11.4
369,Routledge,2016/17,29,17,11,1,1.866666667,2.2,1.333333333,2,1.666666667,1,2,2.033333333
372,Ki Sung-yueng,2016/17,29,17,11,1,1.866666667,2.2,1.333333333,1,1,1,1.2,1.166666667
374,Ayew,2016/17,29,12,15,1.266666667,0.7857142857,2.2,1.857142857,6,5.666666667,7,5.2,6.9
375,Fer,2016/17,29,17,11,1,1.866666667,2.2,1.333333333,2,2.666666667,2,2.2,3.833333333
390,Dier,2016/17,29,2,10,2.333333333,1.266666667,1.2,1.6,2,2,1,2,3.233333333
391,Dembélé,2016/17,29,2,10,2.333333333,1.266666667,1.2,1.6,2,3.666666667,6,3.4,3.5
392,Chadli,2016/17,29,8,6,1.375,2.142857143,1.6875,1.642857143,2,3,5,4,6.5
394,Eriksen,2016/17,29,2,10,2.333333333,1.266666667,1.2,1.6,2,7.333333333,9,5.4,11.5
397,Carroll,2016/17,29,17,11,1,1.866666667,2.2,1.333333333,2,3.333333333,2,3,6.466666667
398,Alli,2016/17,29,2,10,2.333333333,1.266666667,1.2,1.6,12,9,7,6.4,11.8
400,Wanyama,2016/17,29,2,10,2.333333333,1.266666667,1.2,1.6,2,1.666666667,1,2,4.966666667
402,Son,2016/17,29,2,10,2.333333333,1.266666667,1.2,1.6,1,1.333333333,2,2.6,4.533333333
416,Capoue,2016/17,29,14,16,1.214285714,1.071428571,1.714285714,1.857142857,2,2,2,1.8,1.566666667
420,Behrami,2016/17,29,14,16,1.214285714,1.071428571,1.714285714,1.857142857,2,1.666666667,1,2,1.366666667
422,Amrabat,2016/17,29,14,16,1.214285714,1.071428571,1.714285714,1.857142857,2,1.666666667,1,1.8,2.066666667
424,Success,2016/17,29,14,16,1.214285714,1.071428571,1.714285714,1.857142857,4,2,1,1.6,1.733333333
439,Fletcher,2016/17,29,8,6,1.375,2.142857143,1.6875,1.642857143,2,2,2,2,2.433333333
442,Yacob,2016/17,29,8,6,1.375,2.142857143,1.6875,1.642857143,1,1,1,1.2,1.033333333
444,McClean,2016/17,29,8,6,1.375,2.142857143,1.6875,1.642857143,2,2.333333333,4,1.6,4.133333333
459,Kouyaté,2016/17,29,12,15,1.266666667,0.7857142857,2.2,1.857142857,2,2,2,1.8,2.9
460,Obiang,2016/17,29,12,15,1.266666667,0.7857142857,2.2,1.857142857,1,1.666666667,2,1.6,1.3
462,Lanzini,2016/17,29,12,15,1.266666667,0.7857142857,2.2,1.857142857,2,7.333333333,10,7.4,8.3
464,Antonio,2016/17,29,12,15,1.266666667,0.7857142857,2.2,1.857142857,8,5,5,3.8,8.933333333
482,Doucouré,2016/17,29,14,16,1.214285714,1.071428571,1.714285714,1.857142857,6,2.333333333,1,1.8,4.066666667
485,Wijnaldum,2016/17,29,4,3,1.666666667,1.846153846,1.6,1.230769231,7,5.666666667,2,5.2,6.833333333
486,Sobhi,2016/17,29,9,1,1.266666667,1.266666667,1.466666667,1.333333333,3,2.333333333,2,3,5.366666667
488,Gueye,2016/17,29,7,18,2.2,0.9333333333,2.2,1.933333333,1,1.666666667,3,3.6,1.9
489,Sané,2016/17,29,3,4,1.846153846,1.666666667,1.230769231,1.6,10,5.666666667,2,5,7.233333333
491,Ramírez,2016/17,29,19,5,1,1.692307692,1.285714286,1,1,1.666666667,2,1.4,4.266666667
511,Field,2016/17,29,8,6,1.375,2.142857143,1.6875,1.642857143,1,1,1,1,0.3333333333
512,Davies,2016/17,29,7,18,2.2,0.9333333333,2.2,1.933333333,3,3.666666667,6,3.4,3.133333333
513,Winks,2016/17,29,2,10,2.333333333,1.266666667,1.2,1.6,4,2,1,1.4,2.833333333
536,Fraser,2016/17,29,11,17,1.866666667,1,1.333333333,2.2,2,2.333333333,3,3.2,5.4
542,Fernandes,2016/17,29,12,15,1.266666667,0.7857142857,2.2,1.857142857,1,1,1,1,0.7333333333
551,Boufal,2016/17,29,10,2,1.266666667,2.333333333,1.6,1.2,4,2,0,1.6,1.133333333
559,Ndong,2016/17,29,20,13,1.266666667,0.6,0.6666666667,1.333333333,2,1.666666667,1,3,0.9666666667
560,Hendrick,2016/17,29,13,20,0.6,1.266666667,1.333333333,0.6666666667,2,2.333333333,3,1.6,1.4
563,Traoré,2016/17,29,19,5,1,1.692307692,1.285714286,1,2,1.333333333,1,1.8,1.433333333
626,Barton,2016/17,29,13,20,0.6,1.266666667,1.333333333,0.6666666667,1,1.666666667,2,2.2,2.7
628,Ndidi,2016/17,29,15,12,0.7857142857,1.266666667,1.857142857,2.2,5,4,5,3.2,6.4
632,Narsingh,2016/17,29,17,11,1,1.866666667,2.2,1.333333333,1,1.333333333,1,1.2,1.033333333
640,Brady,2016/17,29,13,20,0.6,1.266666667,1.333333333,0.6666666667,1,2.333333333,1,4.6,2.8
644,N'Diaye,2016/17,29,18,7,0.9333333333,2.2,1.933333333,2.2,2,2,2,2,1.766666667
646,Milivojevic,2016/17,29,16,14,1.071428571,1.214285714,1.857142857,1.714285714,3,3,3,0,2.233333333
647,Grosicki,2016/17,29,18,7,0.9333333333,2.2,1.933333333,2.2,2,2.666666667,1,2.8,6.3
12,Sánchez,2016/17,30,6,4,2,2.133333333,1.214285714,1.333333333,9,5,2,6.4,6.666666667
13,Walcott,2016/17,30,6,4,2,2.133333333,1.214285714,1.333333333,2,3.333333333,7,2.8,3.033333333
14,Özil,2016/17,30,6,4,2,2.133333333,1.214285714,1.333333333,3,3.333333333,5,3.6,7.466666667
17,Wilshere,2016/17,30,11,10,1.2,1.307692308,1.8,2.307692308,1,2,1,1.8,2.566666667
20,Coquelin,2016/17,30,6,4,2,2.133333333,1.214285714,1.333333333,0,1.333333333,1,1.6,2.933333333
21,Iwobi,2016/17,30,6,4,2,2.133333333,1.214285714,1.333333333,1,1.333333333,1,1.8,1.6
24,Xhaka,2016/17,30,6,4,2,2.133333333,1.214285714,1.333333333,6,2.666666667,1,2,3.466666667
37,Arter,2016/17,30,11,10,1.2,1.307692308,1.8,2.307692308,2,0.6666666667,-1,1,2
38,Pugh,2016/17,30,11,10,1.2,1.307692308,1.8,2.307692308,3,2.333333333,3,2.6,4.666666667
39,Surman,2016/17,30,11,10,1.2,1.307692308,1.8,2.307692308,3,0.6666666667,1,1.2,2.066666667
43,Gosling,2016/17,30,11,10,1.2,1.307692308,1.8,2.307692308,3,2.333333333,3,1.6,2.266666667
48,King,2016/17,30,11,10,1.2,1.307692308,1.8,2.307692308,8,9.666666667,3,9,12.2
62,Boyd,2016/17,30,15,2,1.466666667,1.571428571,1.133333333,0.8571428571,3,2.333333333,2,2.2,2.6
63,Arfield,2016/17,30,15,2,1.466666667,1.571428571,1.133333333,0.8571428571,3,2.333333333,2,1.8,4.966666667
82,Hazard,2016/17,30,1,16,2,1.533333333,1.071428571,1.666666667,11,7,5,6.8,11.5
83,Fàbregas,2016/17,30,1,16,2,1.533333333,1.071428571,1.666666667,0,4.666666667,10,5.4,10.5
86,Willian,2016/17,30,1,16,2,1.533333333,1.071428571,1.666666667,10,4,1,2.8,6.133333333
87,Matic,2016/17,30,1,16,2,1.533333333,1.071428571,1.666666667,2,1.333333333,1,1.4,2.6
88,Loftus-Cheek,2016/17,30,1,16,2,1.533333333,1.071428571,1.666666667,1,1,1,0,0.9
90,Pedro,2016/17,30,1,16,2,1.533333333,1.071428571,1.666666667,2,3.333333333,2,6.4,10.5
95,Kanté,2016/17,30,1,16,2,1.533333333,1.071428571,1.666666667,2,2,2,2.2,3.1
110,Puncheon,2016/17,30,16,1,1.533333333,2,1.666666667,1.071428571,3,2.666666667,2,2.4,3.5
111,Zaha,2016/17,30,16,1,1.533333333,2,1.666666667,1.071428571,3,7.333333333,11,5.2,7.2
118,Cabaye,2016/17,30,16,1,1.533333333,2,1.666666667,1.071428571,6,4.666666667,2,4,4.666666667
120,Townsend,2016/17,30,16,1,1.533333333,2,1.666666667,1.071428571,3,5,1,4,7.2
133,Mirallas,2016/17,30,7,3,1.2,2.6,1.533333333,0.8,10,5,1,4,5.4
134,Barkley,2016/17,30,7,3,1.2,2.6,1.533333333,0.8,3,4.333333333,1,4.2,8.3
135,Cleverley,2016/17,30,12,20,1.466666667,1.285714286,0.7333333333,1.5,1,2,3,1.8,3.133333333
137,Barry,2016/17,30,7,3,1.2,2.6,1.533333333,0.8,2,1.666666667,1,1.6,3
138,Gibson,2016/17,30,20,12,1.285714286,1.466666667,1.5,0.7333333333,2,2,2,1.8,2.033333333
140,Oviedo,2016/17,30,20,12,1.285714286,1.466666667,1.5,0.7333333333,3,2.333333333,2,2,3.066666667
155,Snodgrass,2016/17,30,14,18,0.8666666667,1.666666667,1.866666667,0.8,2,1.666666667,2,1.8,3.766666667
156,Clucas,2016/17,30,18,14,1.666666667,0.8666666667,0.8,1.866666667,2,2,2,2.8,1.866666667
157,Livermore,2016/17,30,8,5,0.6428571429,1.333333333,1.857142857,0.7333333333,2,2,2,2,2.466666667
158,Elmohamady,2016/17,30,18,14,1.666666667,0.8666666667,0.8,1.866666667,1,2.333333333,2,2.2,2.4
162,Maloney,2016/17,30,18,14,1.666666667,0.8666666667,0.8,1.866666667,3,1.666666667,1,1.4,1.5
176,Mahrez,2016/17,30,13,9,1.6,1,1.4,2.357142857,8,7,3,5,9.4
179,Drinkwater,2016/17,30,13,9,1.6,1,1.4,2.357142857,1,1.666666667,3,3,3.333333333
181,Gray,2016/17,30,13,9,1.6,1,1.4,2.357142857,1,1.666666667,3,1.6,3.133333333
182,Amartey,2016/17,30,13,9,1.6,1,1.4,2.357142857,1,1,1,1.6,1.2
200,Lucas,2016/17,30,3,7,2.6,1.2,0.8,1.533333333,1,3,7,2.4,2.2
202,Allen,2016/17,30,9,13,1,1.6,2.357142857,1.4,1,2,2,3.4,3.966666667
203,Coutinho,2016/17,30,3,7,2.6,1.2,0.8,1.533333333,2,5.333333333,13,5.2,6.933333333
204,Can,2016/17,30,3,7,2.6,1.2,0.8,1.533333333,2,4,1,4,6.333333333
206,Markovic,2016/17,30,18,14,1.666666667,0.8666666667,0.8,1.866666667,2,2,2,2,2.133333333
208,Milner,2016/17,30,3,7,2.6,1.2,0.8,1.533333333,9,4.333333333,2,3.4,4.933333333
209,Firmino,2016/17,30,3,7,2.6,1.2,0.8,1.533333333,4,7,5,5.8,10.5
212,Mané,2016/17,30,3,7,2.6,1.2,0.8,1.533333333,1,3,6,4.8,6.633333333
228,Sterling,2016/17,30,4,6,2.133333333,2,1.333333333,1.214285714,2,3,1,4.6,4.1
230,Silva,2016/17,30,4,6,2.133333333,2,1.333333333,1.214285714,1,4,5,3.8,9.5
231,Yaya Touré,2016/17,30,4,6,2.133333333,2,1.333333333,1.214285714,1,1.666666667,1,1.8,2.466666667
232,Navas,2016/17,30,4,6,2.133333333,2,1.333333333,1.214285714,1,2,4,1.6,3.933333333
233,Fernandinho,2016/17,30,4,6,2.133333333,2,1.333333333,1.214285714,2,2,1,2.2,4.033333333
235,De Bruyne,2016/17,30,4,6,2.133333333,2,1.333333333,1.214285714,8,4.666666667,5,3.8,6.5
257,Fellaini,2016/17,30,5,8,1.333333333,0.6428571429,0.7333333333,1.857142857,7,3.333333333,2,2.4,5.666666667
259,Carrick,2016/17,30,5,8,1.333333333,0.6428571429,0.7333333333,1.857142857,2,2,3,1.6,2.9
260,Young,2016/17,30,5,8,1.333333333,0.6428571429,0.7333333333,1.857142857,6,3.333333333,3,2.8,4.5
261,Januzaj,2016/17,30,20,12,1.285714286,1.466666667,1.5,0.7333333333,3,2.333333333,2,2.2,6.633333333
266,Lingard,2016/17,30,5,8,1.333333333,0.6428571429,0.7333333333,1.857142857,10,4.666666667,3,3.2,6.833333333
267,Martial,2016/17,30,5,8,1.333333333,0.6428571429,0.7333333333,1.857142857,1,2,3,4,5.433333333
268,Mkhitaryan,2016/17,30,5,8,1.333333333,0.6428571429,0.7333333333,1.857142857,3,6.666666667,3,5,11.2
282,Downing,2016/17,30,19,17,0.6,1.4,1.133333333,1.933333333,2,2.333333333,3,2,3.833333333
283,Clayton,2016/17,30,19,17,0.6,1.4,1.133333333,1.933333333,1,2,3,2,2.366666667
286,Forshaw,2016/17,30,19,17,0.6,1.4,1.133333333,1.933333333,2,1.333333333,1,1.6,3.4
290,de Roon,2016/17,30,19,17,0.6,1.4,1.133333333,1.933333333,5,3,3,2.8,4.3
304,Redmond,2016/17,30,10,11,1.307692308,1.2,2.307692308,1.8,1,6,3,4.4,8.6
305,Davis,2016/17,30,10,11,1.307692308,1.2,2.307692308,1.8,2,2.333333333,3,2.4,3.333333333
306,Ward-Prowse,2016/17,30,10,11,1.307692308,1.2,2.307692308,1.8,10,5,3,4.6,4.9
308,Tadic,2016/17,30,10,11,1.307692308,1.2,2.307692308,1.8,2,7,3,5.6,10.8
310,Oriol Romeu,2016/17,30,10,11,1.307692308,1.2,2.307692308,1.8,1,1.666666667,2,2,1.833333333
311,Rodriguez,2016/17,30,10,11,1.307692308,1.2,2.307692308,1.8,1,2.666666667,3,3.4,5.9
328,Adam,2016/17,30,9,13,1,1.6,2.357142857,1.4,0,1.333333333,1,1.6,3.333333333
329,Whelan,2016/17,30,9,13,1,1.6,2.357142857,1.4,8,3.333333333,1,3,3.833333333
330,Walters,2016/17,30,9,13,1,1.6,2.357142857,1.4,7,3.666666667,1,4,6.966666667
331,Arnautovic,2016/17,30,9,13,1,1.6,2.357142857,1.4,2,6.333333333,1,4.6,10.46666667
350,Rodwell,2016/17,30,20,12,1.285714286,1.466666667,1.5,0.7333333333,3,2,2,1.8,3.333333333
352,Khazri,2016/17,30,20,12,1.285714286,1.466666667,1.5,0.7333333333,1,0.6666666667,0,0.6,1.6
367,Cork,2016/17,30,17,19,1.4,0.6,1.933333333,1.133333333,1,2,3,1.8,2
368,Sigurdsson,2016/17,30,17,19,1.4,0.6,1.933333333,1.133333333,2,4,3,4.4,11.26666667
374,Ayew,2016/17,30,14,18,0.8666666667,1.666666667,1.866666667,0.8,7,5,2,5.4,7
375,Fer,2016/17,30,17,19,1.4,0.6,1.933333333,1.133333333,2,2,2,2.2,3.233333333
390,Dier,2016/17,30,2,15,1.571428571,1.466666667,0.8571428571,1.133333333,1,4.666666667,11,3.6,5.233333333
391,Dembélé,2016/17,30,2,15,1.571428571,1.466666667,0.8571428571,1.133333333,6,3,1,2.8,3.1
392,Chadli,2016/17,30,8,5,0.6428571429,1.333333333,1.857142857,0.7333333333,5,3.333333333,3,3.4,5.966666667
394,Eriksen,2016/17,30,2,15,1.571428571,1.466666667,0.8571428571,1.133333333,9,4.666666667,3,5.4,9.8
397,Carroll,2016/17,30,17,19,1.4,0.6,1.933333333,1.133333333,2,2.333333333,3,3,4.7
398,Alli,2016/17,30,2,15,1.571428571,1.466666667,0.8571428571,1.133333333,7,8.333333333,6,7,10.33333333
400,Wanyama,2016/17,30,2,15,1.571428571,1.466666667,0.8571428571,1.133333333,1,1.333333333,1,1.6,2.7
402,Son,2016/17,30,2,15,1.571428571,1.466666667,0.8571428571,1.133333333,2,3,6,3.2,5.366666667
416,Capoue,2016/17,30,12,20,1.466666667,1.285714286,0.7333333333,1.5,2,2,2,2,2.833333333
422,Amrabat,2016/17,30,12,20,1.466666667,1.285714286,0.7333333333,1.5,1,1.333333333,1,1.6,2.5
424,Success,2016/17,30,12,20,1.466666667,1.285714286,0.7333333333,1.5,1,2,1,1.6,3.866666667
439,Fletcher,2016/17,30,8,5,0.6428571429,1.333333333,1.857142857,0.7333333333,2,2.333333333,3,2.2,2.833333333
441,Morrison,2016/17,30,8,5,0.6428571429,1.333333333,1.857142857,0.7333333333,1,1.333333333,1,2.2,1.366666667
442,Yacob,2016/17,30,8,5,0.6428571429,1.333333333,1.857142857,0.7333333333,1,0.6666666667,0,0.8,1.1
444,McClean,2016/17,30,8,5,0.6428571429,1.333333333,1.857142857,0.7333333333,4,2.333333333,1,1.6,3.966666667
459,Kouyaté,2016/17,30,14,18,0.8666666667,1.666666667,1.866666667,0.8,2,2,2,1.8,3.333333333
462,Lanzini,2016/17,30,14,18,0.8666666667,1.666666667,1.866666667,0.8,10,4.666666667,2,5.2,8.433333333
466,Feghouli,2016/17,30,14,18,0.8666666667,1.666666667,1.866666667,0.8,4,2.666666667,2,4.4,5.133333333
482,Doucouré,2016/17,30,12,20,1.466666667,1.285714286,0.7333333333,1.5,1,3.333333333,3,2.2,4.866666667
485,Wijnaldum,2016/17,30,3,7,2.6,1.2,0.8,1.533333333,2,3.666666667,2,4.2,4.766666667
486,Sobhi,2016/17,30,9,13,1,1.6,2.357142857,1.4,2,2.333333333,2,3.2,6.266666667
488,Gueye,2016/17,30,7,3,1.2,2.6,1.533333333,0.8,3,2,2,3.4,2.2
489,Sané,2016/17,30,4,6,2.133333333,2,1.333333333,1.214285714,2,6.333333333,7,5.2,7.8
491,Ramírez,2016/17,30,19,17,0.6,1.4,1.133333333,1.933333333,2,1.333333333,1,1.2,3.033333333
512,Davies,2016/17,30,7,3,1.2,2.6,1.533333333,0.8,6,3.333333333,1,3,3.433333333
513,Winks,2016/17,30,2,15,1.571428571,1.466666667,0.8571428571,1.133333333,1,2,1,1.4,2.366666667
523,Alexander-Arnold,2016/17,30,3,7,2.6,1.2,0.8,1.533333333,1,1,1,1.2,1.233333333
525,Defour,2016/17,30,15,2,1.466666667,1.571428571,1.133333333,0.8571428571,1,1.333333333,1,1.6,2.966666667
