,player_id,name,team,pos,round,opponents,venue,team_goals,opposition_goals,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,ict_index,big_chances_created,value,selected,transfers_in,transfers_out
10695,282,Downing,Middlesbrough,Midfielder,18,Burnley,A,0,1,0,0,0,0,0,0,0,0,0,5.1,18496,388,940
10696,282,Downing,Middlesbrough,Midfielder,19,Manchester United,A,1,2,3,62,0,0,1,0,0,3.4,0,5,17727,126,932
10697,282,Downing,Middlesbrough,Midfielder,20,Leicester City,H,0,0,1,11,0,0,0,0,0,0.3,0,5,17767,524,524
10698,282,Downing,Middlesbrough,Midfielder,21,Watford,A,0,0,0,0,0,0,0,0,0,0,0,5,17114,452,1205
10699,282,Downing,Middlesbrough,Midfielder,22,West Ham United,H,1,3,0,0,0,0,0,0,0,0,0,5,16373,135,918
10700,282,Downing,Middlesbrough,Midfielder,23,West Bromwich Albion,H,1,1,0,0,0,0,0,0,0,0,0,4.9,15993,156,591
10701,282,Downing,Middlesbrough,Midfielder,24,Tottenham Hotspur,A,0,1,2,61,0,0,0,0,0,0.7,0,4.9,15600,57,466
10702,282,Downing,Middlesbrough,Midfielder,25,Everton,H,0,0,0,0,0,0,0,0,0,0,0,4.9,15326,94,393
10703,282,Downing,Middlesbrough,Midfielder,26,Crystal Palace,A,0,1,2,90,0,0,0,0,0,1.6,0,4.9,15090,53,315
10704,282,Downing,Middlesbrough,Midfielder,27,Stoke City,A,0,2,0,0,0,0,0,0,0,0,0,4.9,14981,59,181
10705,282,Downing,Middlesbrough,Midfielder,29,Manchester United,H,1,3,2,90,0,0,0,0,0,6.3,0,4.9,14692,53,136
10706,282,Downing,Middlesbrough,Midfielder,30,Swansea City,A,0,0,3,90,0,0,1,0,0,3.6,0,4.9,14694,119,146
10707,282,Downing,Middlesbrough,Midfielder,31,Hull City,A,2,4,2,90,0,0,0,0,0,7.7,0,4.9,14808,182,82
10708,282,Downing,Middlesbrough,Midfielder,32,Burnley,H,0,0,3,90,0,0,1,0,0,4.2,0,4.9,14917,199,104
10709,282,Downing,Middlesbrough,Midfielder,33,Arsenal,H,1,2,5,90,0,1,0,0,0,6.5,1,4.9,15304,538,167
10710,282,Downing,Middlesbrough,Midfielder,34,Bournemouth,A,0,4,2,90,0,0,0,0,0,2,0,4.9,27950,12973,404
10711,282,Downing,Middlesbrough,Midfielder,34,Sunderland,H,1,0,3,90,0,0,1,0,0,5.4,0,4.9,27950,12973,404
10712,282,Downing,Middlesbrough,Midfielder,35,Manchester City,H,2,2,2,90,0,0,0,0,0,2.1,0,4.9,23833,106,4242
10713,282,Downing,Middlesbrough,Midfielder,36,Chelsea,A,0,3,2,90,0,0,0,0,0,0.9,0,4.9,21308,67,2608
10714,282,Downing,Middlesbrough,Midfielder,37,Southampton,H,1,2,1,59,0,0,0,0,0,1.1,0,4.8,19468,78,1932
10715,282,Downing,Middlesbrough,Midfielder,38,Liverpool,A,0,3,2,90,0,0,0,0,0,5,0,4.8,18786,102,798
10716,283,Clayton,Middlesbrough,Midfielder,1,Stoke City,H,1,1,2,90,0,0,0,0,0,1.4,0,4.5,17663,0,0
10717,283,Clayton,Middlesbrough,Midfielder,2,Sunderland,A,2,1,1,90,0,0,0,0,0,1.4,0,4.5,18401,782,1046
10718,283,Clayton,Middlesbrough,Midfielder,3,West Bromwich Albion,A,0,0,3,90,0,0,1,0,0,1.8,0,4.5,18370,1289,1772
10719,283,Clayton,Middlesbrough,Midfielder,4,Crystal Palace,H,1,2,1,56,0,0,0,0,0,1.5,0,4.5,17630,1569,2619
10720,283,Clayton,Middlesbrough,Midfielder,5,Everton,A,1,3,1,7,0,0,0,0,0,0,0,4.5,16144,185,1751
10721,283,Clayton,Middlesbrough,Midfielder,6,Tottenham Hotspur,H,1,2,2,81,0,0,0,0,0,2.1,0,4.4,14245,408,2377
10722,283,Clayton,Middlesbrough,Midfielder,7,West Ham United,A,1,1,0,0,0,0,0,0,0,0,0,4.4,14224,829,974
10723,283,Clayton,Middlesbrough,Midfielder,8,Watford,H,0,1,0,0,0,0,0,0,0,0,0,4.4,13679,271,902
10724,283,Clayton,Middlesbrough,Midfielder,9,Arsenal,A,0,0,3,90,0,0,1,0,0,2.2,0,4.4,12827,80,957
10725,283,Clayton,Middlesbrough,Midfielder,10,Bournemouth,H,2,0,3,90,0,0,1,0,0,3,0,4.3,14826,2401,608
10726,283,Clayton,Middlesbrough,Midfielder,11,Manchester City,A,1,1,1,90,0,0,0,0,0,4.7,0,4.3,21149,7364,1593
10727,283,Clayton,Middlesbrough,Midfielder,12,Chelsea,H,0,1,1,72,0,0,0,0,0,1.6,0,4.3,26901,7013,1893
10728,283,Clayton,Middlesbrough,Midfielder,13,Leicester City,A,2,2,2,90,0,0,0,0,0,1.6,0,4.3,26243,837,1599
10729,283,Clayton,Middlesbrough,Midfielder,14,Hull City,H,1,0,3,90,0,0,1,0,0,1.7,0,4.3,26364,1193,1174
10730,283,Clayton,Middlesbrough,Midfielder,15,Southampton,A,0,1,1,90,0,0,0,0,0,3.3,0,4.3,25556,856,1739
10731,283,Clayton,Middlesbrough,Midfielder,16,Liverpool,H,0,3,1,55,0,0,0,0,0,2,0,4.3,24935,364,1023
10732,283,Clayton,Middlesbrough,Midfielder,17,Swansea City,H,3,0,6,90,0,1,1,0,0,4.2,0,4.3,24470,490,1009
10733,283,Clayton,Middlesbrough,Midfielder,18,Burnley,A,0,1,2,90,0,0,0,0,0,1.4,0,4.3,25889,2131,938
10734,283,Clayton,Middlesbrough,Midfielder,19,Manchester United,A,1,2,1,13,0,0,0,0,0,1,0,4.3,30197,5186,1088
10735,283,Clayton,Middlesbrough,Midfielder,20,Leicester City,H,0,0,2,90,0,0,1,0,0,3.2,0,4.3,33684,6163,2839
10736,283,Clayton,Middlesbrough,Midfielder,21,Watford,A,0,0,0,0,0,0,0,0,0,0,0,4.3,42978,15229,6364
10737,283,Clayton,Middlesbrough,Midfielder,22,West Ham United,H,1,3,2,90,0,0,0,0,0,2.9,0,4.3,42271,3471,4296
10738,283,Clayton,Middlesbrough,Midfielder,23,West Bromwich Albion,H,1,1,2,90,0,0,0,0,0,7.8,0,4.3,42506,2977,2883
10739,283,Clayton,Middlesbrough,Midfielder,24,Tottenham Hotspur,A,0,1,2,90,0,0,0,0,0,1.3,0,4.3,42074,1623,2087
10740,283,Clayton,Middlesbrough,Midfielder,25,Everton,H,0,0,2,90,0,0,1,0,0,0.8,0,4.3,46221,6395,2467
10741,283,Clayton,Middlesbrough,Midfielder,26,Crystal Palace,A,0,1,0,0,0,0,0,0,0,0,0,4.3,47024,3321,2717
10742,283,Clayton,Middlesbrough,Midfielder,27,Stoke City,A,0,2,2,90,0,0,0,0,0,2.9,0,4.3,46166,1849,2760
10743,283,Clayton,Middlesbrough,Midfielder,29,Manchester United,H,1,3,1,90,0,0,0,0,0,2.3,0,4.3,41061,394,2229
10744,283,Clayton,Middlesbrough,Midfielder,30,Swansea City,A,0,0,3,90,0,0,1,0,0,1.9,0,4.3,39800,490,1781
10745,283,Clayton,Middlesbrough,Midfielder,31,Hull City,A,2,4,1,90,0,0,0,0,0,2.6,0,4.3,39383,454,884
10746,283,Clayton,Middlesbrough,Midfielder,32,Burnley,H,0,0,3,90,0,0,1,0,0,5.3,0,4.3,39047,706,1058
10747,283,Clayton,Middlesbrough,Midfielder,33,Arsenal,H,1,2,2,90,0,0,0,0,0,4.5,0,4.3,38914,1240,1405
10748,283,Clayton,Middlesbrough,Midfielder,34,Bournemouth,A,0,4,2,90,0,0,0,0,0,1.8,0,4.3,39517,1999,1427
10749,283,Clayton,Middlesbrough,Midfielder,34,Sunderland,H,1,0,5,90,0,1,1,0,0,4.8,1,4.3,39517,1999,1427
10750,283,Clayton,Middlesbrough,Midfielder,35,Manchester City,H,2,2,2,90,0,0,0,0,0,2,0,4.3,38484,428,1486
10751,283,Clayton,Middlesbrough,Midfielder,36,Chelsea,A,0,3,2,90,0,0,0,0,0,1.9,0,4.3,37326,475,1646
10752,283,Clayton,Middlesbrough,Midfielder,37,Southampton,H,1,2,1,90,0,0,0,0,0,2.9,0,4.3,35737,170,1763
10753,283,Clayton,Middlesbrough,Midfielder,38,Liverpool,A,0,3,2,90,0,0,0,0,0,1,0,4.3,34420,139,1469
10754,284,Leadbitter,Middlesbrough,Midfielder,1,Stoke City,H,1,1,0,0,0,0,0,0,0,0,0,5,481,0,0
10755,284,Leadbitter,Middlesbrough,Midfielder,2,Sunderland,A,2,1,0,0,0,0,0,0,0,0,0,5,469,11,46
10756,284,Leadbitter,Middlesbrough,Midfielder,3,West Bromwich Albion,A,0,0,0,0,0,0,0,0,0,0,0,5,423,16,75
10757,284,Leadbitter,Middlesbrough,Midfielder,4,Crystal Palace,H,1,2,0,0,0,0,0,0,0,0,0,5,385,41,84
10758,284,Leadbitter,Middlesbrough,Midfielder,5,Everton,A,1,3,0,0,0,0,0,0,0,0,0,4.9,358,8,37
10759,284,Leadbitter,Middlesbrough,Midfielder,6,Tottenham Hotspur,H,1,2,0,0,0,0,0,0,0,0,0,4.9,329,15,47
10760,284,Leadbitter,Middlesbrough,Midfielder,7,West Ham United,A,1,1,0,0,0,0,0,0,0,0,0,4.9,323,12,20
10761,284,Leadbitter,Middlesbrough,Midfielder,8,Watford,H,0,1,0,0,0,0,0,0,0,0,0,4.9,300,7,30
10762,284,Leadbitter,Middlesbrough,Midfielder,9,Arsenal,A,0,0,0,0,0,0,0,0,0,0,0,4.9,284,6,24
10763,284,Leadbitter,Middlesbrough,Midfielder,10,Bournemouth,H,2,0,1,28,0,0,0,0,0,2.7,0,4.8,279,11,17
10764,284,Leadbitter,Middlesbrough,Midfielder,11,Manchester City,A,1,1,0,0,0,0,0,0,0,0,0,4.8,298,27,13
10765,284,Leadbitter,Middlesbrough,Midfielder,12,Chelsea,H,0,1,1,2,0,0,0,0,0,0,0,4.8,314,11,10
10766,284,Leadbitter,Middlesbrough,Midfielder,13,Leicester City,A,2,2,0,0,0,0,0,0,0,0,0,4.8,320,11,12
10767,284,Leadbitter,Middlesbrough,Midfielder,14,Hull City,H,1,0,0,0,0,0,0,0,0,0,0,4.8,317,8,17
10768,284,Leadbitter,Middlesbrough,Midfielder,15,Southampton,A,0,1,0,0,0,0,0,0,0,0,0,4.8,312,4,17
10769,284,Leadbitter,Middlesbrough,Midfielder,16,Liverpool,H,0,3,1,35,0,0,0,0,0,0.6,0,4.8,310,4,11
10770,284,Leadbitter,Middlesbrough,Midfielder,17,Swansea City,H,3,0,0,0,0,0,0,0,0,0,0,4.7,309,6,8
10771,284,Leadbitter,Middlesbrough,Midfielder,18,Burnley,A,0,1,0,0,0,0,0,0,0,0,0,4.7,312,9,12
10772,284,Leadbitter,Middlesbrough,Midfielder,19,Manchester United,A,1,2,8,77,1,0,1,0,0,5,0,4.7,310,3,12
10773,284,Leadbitter,Middlesbrough,Midfielder,20,Leicester City,H,0,0,1,2,0,0,0,0,0,0.1,0,4.7,977,778,125
10774,284,Leadbitter,Middlesbrough,Midfielder,21,Watford,A,0,0,3,90,0,0,1,0,0,1.5,0,4.7,997,236,234
10775,284,Leadbitter,Middlesbrough,Midfielder,22,West Ham United,H,1,3,0,0,0,0,0,0,0,0,0,4.7,1088,179,113
10776,284,Leadbitter,Middlesbrough,Midfielder,23,West Bromwich Albion,H,1,1,0,0,0,0,0,0,0,0,0,4.7,984,43,164
10777,284,Leadbitter,Middlesbrough,Midfielder,24,Tottenham Hotspur,A,0,1,0,0,0,0,0,0,0,0,0,4.6,887,7,109
10778,284,Leadbitter,Middlesbrough,Midfielder,25,Everton,H,0,0,0,0,0,0,0,0,0,0,0,4.5,815,5,80
10779,284,Leadbitter,Middlesbrough,Midfielder,26,Crystal Palace,A,0,1,0,0,0,0,0,0,0,0,0,4.5,780,21,60
10780,284,Leadbitter,Middlesbrough,Midfielder,27,Stoke City,A,0,2,2,74,0,0,0,0,0,9.3,0,4.4,753,17,49
10781,284,Leadbitter,Middlesbrough,Midfielder,29,Manchester United,H,1,3,2,66,0,0,0,0,0,2.2,0,4.4,736,20,16
10782,284,Leadbitter,Middlesbrough,Midfielder,30,Swansea City,A,0,0,0,0,0,0,0,0,0,0,0,4.4,742,32,32
10783,284,Leadbitter,Middlesbrough,Midfielder,31,Hull City,A,2,4,0,0,0,0,0,0,0,0,0,4.4,726,8,24
10784,284,Leadbitter,Middlesbrough,Midfielder,32,Burnley,H,0,0,4,90,0,0,1,0,1,6,0,4.4,717,16,27
10785,284,Leadbitter,Middlesbrough,Midfielder,33,Arsenal,H,1,2,1,90,0,0,0,0,0,1,0,4.4,780,80,30
10786,284,Leadbitter,Middlesbrough,Midfielder,34,Bournemouth,A,0,4,0,0,0,0,0,0,0,0,0,4.4,724,32,91
10787,284,Leadbitter,Middlesbrough,Midfielder,34,Sunderland,H,1,0,0,0,0,0,0,0,0,0,0,4.4,724,32,91
10788,284,Leadbitter,Middlesbrough,Midfielder,35,Manchester City,H,2,2,0,0,0,0,0,0,0,0,0,4.4,683,6,48
10789,284,Leadbitter,Middlesbrough,Midfielder,36,Chelsea,A,0,3,1,35,0,0,0,0,0,1.9,0,4.3,652,3,35
10790,284,Leadbitter,Middlesbrough,Midfielder,37,Southampton,H,1,2,1,31,0,0,0,0,0,0.3,0,4.3,645,16,23
10791,284,Leadbitter,Middlesbrough,Midfielder,38,Liverpool,A,0,3,2,90,0,0,0,0,0,1.3,0,4.3,656,17,9
10792,285,Reach,Middlesbrough,Midfielder,1,Stoke City,H,1,1,0,0,0,0,0,0,0,0,0,4.5,2522,0,0
10793,285,Reach,Middlesbrough,Midfielder,2,Sunderland,A,2,1,0,0,0,0,0,0,0,0,0,4.5,2413,26,272
10794,285,Reach,Middlesbrough,Midfielder,3,West Bromwich Albion,A,0,0,0,0,0,0,0,0,0,0,0,4.4,2272,107,327
10795,285,Reach,Middlesbrough,Midfielder,4,Crystal Palace,H,1,2,0,0,0,0,0,0,0,0,0,4.4,2006,290,658
10796,285,Reach,Middlesbrough,Midfielder,5,Everton,A,1,3,0,0,0,0,0,0,0,0,0,4.4,1769,9,249
10797,285,Reach,Middlesbrough,Midfielder,6,Tottenham Hotspur,H,1,2,0,0,0,0,0,0,0,0,0,4.4,1558,7,222
10798,285,Reach,Middlesbrough,Midfielder,7,West Ham United,A,1,1,0,0,0,0,0,0,0,0,0,4.4,1472,10,98
10799,285,Reach,Middlesbrough,Midfielder,8,Watford,H,0,1,0,0,0,0,0,0,0,0,0,4.4,1396,4,81
10800,285,Reach,Middlesbrough,Midfielder,9,Arsenal,A,0,0,0,0,0,0,0,0,0,0,0,4.4,1322,1,75
10801,285,Reach,Middlesbrough,Midfielder,10,Bournemouth,H,2,0,0,0,0,0,0,0,0,0,0,4.4,1277,2,47
10802,285,Reach,Middlesbrough,Midfielder,11,Manchester City,A,1,1,0,0,0,0,0,0,0,0,0,4.4,1233,2,46
10803,285,Reach,Middlesbrough,Midfielder,12,Chelsea,H,0,1,0,0,0,0,0,0,0,0,0,4.4,1197,2,38
10804,285,Reach,Middlesbrough,Midfielder,13,Leicester City,A,2,2,0,0,0,0,0,0,0,0,0,4.4,1175,1,23
10805,285,Reach,Middlesbrough,Midfielder,14,Hull City,H,1,0,0,0,0,0,0,0,0,0,0,4.4,1156,1,20
10806,285,Reach,Middlesbrough,Midfielder,15,Southampton,A,0,1,0,0,0,0,0,0,0,0,0,4.4,1137,5,25
10807,285,Reach,Middlesbrough,Midfielder,16,Liverpool,H,0,3,0,0,0,0,0,0,0,0,0,4.4,1131,0,6
10808,285,Reach,Middlesbrough,Midfielder,17,Swansea City,H,3,0,0,0,0,0,0,0,0,0,0,4.4,1121,2,12
10809,285,Reach,Middlesbrough,Midfielder,18,Burnley,A,0,1,0,0,0,0,0,0,0,0,0,4.4,1103,4,22
10810,285,Reach,Middlesbrough,Midfielder,19,Manchester United,A,1,2,0,0,0,0,0,0,0,0,0,4.4,1091,2,15
10811,285,Reach,Middlesbrough,Midfielder,20,Leicester City,H,0,0,0,0,0,0,0,0,0,0,0,4.4,1078,0,13
10812,285,Reach,Middlesbrough,Midfielder,21,Watford,A,0,0,0,0,0,0,0,0,0,0,0,4.4,1055,1,26
10813,285,Reach,Middlesbrough,Midfielder,22,West Ham United,H,1,3,0,0,0,0,0,0,0,0,0,4.4,1042,2,16
10814,285,Reach,Middlesbrough,Midfielder,23,West Bromwich Albion,H,1,1,0,0,0,0,0,0,0,0,0,4.4,1035,3,10
10815,285,Reach,Middlesbrough,Midfielder,24,Tottenham Hotspur,A,0,1,0,0,0,0,0,0,0,0,0,4.4,1032,0,3
10816,285,Reach,Middlesbrough,Midfielder,25,Everton,H,0,0,0,0,0,0,0,0,0,0,0,4.4,1025,1,8
10817,285,Reach,Middlesbrough,Midfielder,26,Crystal Palace,A,0,1,0,0,0,0,0,0,0,0,0,4.4,1019,2,9
10818,285,Reach,Middlesbrough,Midfielder,27,Stoke City,A,0,2,0,0,0,0,0,0,0,0,0,4.4,1016,2,5
10819,285,Reach,Middlesbrough,Midfielder,29,Manchester United,H,1,3,0,0,0,0,0,0,0,0,0,4.4,1010,1,7
10820,285,Reach,Middlesbrough,Midfielder,30,Swansea City,A,0,0,0,0,0,0,0,0,0,0,0,4.4,1004,0,6
10821,285,Reach,Middlesbrough,Midfielder,31,Hull City,A,2,4,0,0,0,0,0,0,0,0,0,4.4,1001,1,4
10822,285,Reach,Middlesbrough,Midfielder,32,Burnley,H,0,0,0,0,0,0,0,0,0,0,0,4.4,999,1,3
10823,285,Reach,Middlesbrough,Midfielder,33,Arsenal,H,1,2,0,0,0,0,0,0,0,0,0,4.4,999,2,2
10824,285,Reach,Middlesbrough,Midfielder,34,Bournemouth,A,0,4,0,0,0,0,0,0,0,0,0,4.4,994,4,10
10825,285,Reach,Middlesbrough,Midfielder,34,Sunderland,H,1,0,0,0,0,0,0,0,0,0,0,4.4,994,4,10
10826,285,Reach,Middlesbrough,Midfielder,35,Manchester City,H,2,2,0,0,0,0,0,0,0,0,0,4.4,994,4,4
10827,285,Reach,Middlesbrough,Midfielder,36,Chelsea,A,0,3,0,0,0,0,0,0,0,0,0,4.4,995,3,2
10828,285,Reach,Middlesbrough,Midfielder,37,Southampton,H,1,2,0,0,0,0,0,0,0,0,0,4.4,991,0,4
10829,285,Reach,Middlesbrough,Midfielder,38,Liverpool,A,0,3,0,0,0,0,0,0,0,0,0,4.4,983,2,10
10830,286,Forshaw,Middlesbrough,Midfielder,1,Stoke City,H,1,1,1,69,0,0,0,0,0,0.3,0,4.5,2723,0,0
10831,286,Forshaw,Middlesbrough,Midfielder,2,Sunderland,A,2,1,2,90,0,0,0,0,0,2.7,0,4.5,2840,94,246
10832,286,Forshaw,Middlesbrough,Midfielder,3,West Bromwich Albion,A,0,0,3,90,0,0,1,0,0,3.1,0,4.5,3442,722,322
10833,286,Forshaw,Middlesbrough,Midfielder,4,Crystal Palace,H,1,2,2,90,0,0,0,0,0,4.7,1,4.5,3913,830,556
10834,286,Forshaw,Middlesbrough,Midfielder,5,Everton,A,1,3,2,83,0,0,0,0,0,1.9,0,4.5,3924,342,414
10835,286,Forshaw,Middlesbrough,Midfielder,6,Tottenham Hotspur,H,1,2,1,9,0,0,0,0,0,0.5,0,4.5,4125,609,503
10836,286,Forshaw,Middlesbrough,Midfielder,7,West Ham United,A,1,1,2,90,0,0,0,0,0,2.5,1,4.5,4068,174,281
10837,286,Forshaw,Middlesbrough,Midfielder,8,Watford,H,0,1,2,90,0,0,0,0,0,2.4,0,4.5,4143,284,265
10838,286,Forshaw,Middlesbrough,Midfielder,9,Arsenal,A,0,0,3,90,0,0,1,0,0,1,0,4.5,4001,109,273
10839,286,Forshaw,Middlesbrough,Midfielder,10,Bournemouth,H,2,0,3,90,0,0,1,0,0,5.2,0,4.5,4171,308,177
10840,286,Forshaw,Middlesbrough,Midfielder,11,Manchester City,A,1,1,1,90,0,0,0,0,0,2.6,0,4.5,5200,1337,445
10841,286,Forshaw,Middlesbrough,Midfielder,12,Chelsea,H,0,1,2,88,0,0,0,0,0,2.5,0,4.5,5518,628,402
10842,286,Forshaw,Middlesbrough,Midfielder,13,Leicester City,A,2,2,6,90,0,1,0,0,1,6.7,0,4.5,5511,263,288
10843,286,Forshaw,Middlesbrough,Midfielder,14,Hull City,H,1,0,3,90,0,0,1,0,0,6.1,1,4.5,7952,2650,321
10844,286,Forshaw,Middlesbrough,Midfielder,15,Southampton,A,0,1,1,90,0,0,0,0,0,0.9,0,4.5,8524,1175,731
10845,286,Forshaw,Middlesbrough,Midfielder,16,Liverpool,H,0,3,2,90,0,0,0,0,0,5.5,0,4.5,8562,559,575
10846,286,Forshaw,Middlesbrough,Midfielder,17,Swansea City,H,3,0,8,90,0,1,1,0,2,4.5,0,4.5,9502,1408,547
10847,286,Forshaw,Middlesbrough,Midfielder,18,Burnley,A,0,1,2,90,0,0,0,0,0,2.1,0,4.5,20101,10930,892
10848,286,Forshaw,Middlesbrough,Midfielder,19,Manchester United,A,1,2,2,90,0,0,0,0,0,3.4,0,4.5,23209,4481,1571
10849,286,Forshaw,Middlesbrough,Midfielder,20,Leicester City,H,0,0,3,88,0,0,1,0,0,4.1,0,4.5,26801,6240,2787
10850,286,Forshaw,Middlesbrough,Midfielder,21,Watford,A,0,0,3,90,0,0,1,0,0,2.4,0,4.5,34567,13464,6122
10851,286,Forshaw,Middlesbrough,Midfielder,22,West Ham United,H,1,3,2,82,0,0,0,0,0,2.6,0,4.5,37087,6303,3984
10852,286,Forshaw,Middlesbrough,Midfielder,23,West Bromwich Albion,H,1,1,2,90,0,0,0,0,0,3.8,0,4.5,36323,2478,3403
10853,286,Forshaw,Middlesbrough,Midfielder,24,Tottenham Hotspur,A,0,1,2,61,0,0,0,0,0,1.3,0,4.5,34048,752,3069
10854,286,Forshaw,Middlesbrough,Midfielder,25,Everton,H,0,0,1,57,0,0,0,0,0,4.8,0,4.5,32461,1281,2938
10855,286,Forshaw,Middlesbrough,Midfielder,26,Crystal Palace,A,0,1,2,60,0,0,0,0,0,4,1,4.5,30993,965,2525
10856,286,Forshaw,Middlesbrough,Midfielder,27,Stoke City,A,0,2,0,0,0,0,0,0,0,0,0,4.5,29985,1180,2239
10857,286,Forshaw,Middlesbrough,Midfielder,29,Manchester United,H,1,3,0,0,0,0,0,0,0,0,0,4.5,25072,334,2060
10858,286,Forshaw,Middlesbrough,Midfielder,30,Swansea City,A,0,0,1,26,0,0,0,0,0,1.4,0,4.5,23583,202,1729
10859,286,Forshaw,Middlesbrough,Midfielder,31,Hull City,A,2,4,0,0,0,0,0,0,0,0,0,4.5,22759,91,923
10860,286,Forshaw,Middlesbrough,Midfielder,32,Burnley,H,0,0,3,90,0,0,1,0,0,2.5,0,4.5,21733,112,1144
10861,286,Forshaw,Middlesbrough,Midfielder,33,Arsenal,H,1,2,0,0,0,0,0,0,0,0,0,4.5,20898,188,1055
10862,286,Forshaw,Middlesbrough,Midfielder,34,Bournemouth,A,0,4,2,68,0,0,0,0,0,0.7,0,4.5,20449,605,1066
10863,286,Forshaw,Middlesbrough,Midfielder,34,Sunderland,H,1,0,3,90,0,0,1,0,0,2.3,0,4.5,20449,605,1066
10864,286,Forshaw,Middlesbrough,Midfielder,35,Manchester City,H,2,2,1,90,0,0,0,0,0,3.5,0,4.5,19627,72,908
10865,286,Forshaw,Middlesbrough,Midfielder,36,Chelsea,A,0,3,1,55,0,0,0,0,0,0.3,0,4.5,18779,44,900
10866,286,Forshaw,Middlesbrough,Midfielder,37,Southampton,H,1,2,1,59,0,0,0,0,0,5.5,0,4.5,17936,48,895
10867,286,Forshaw,Middlesbrough,Midfielder,38,Liverpool,A,0,3,2,90,0,0,0,0,0,4.7,0,4.5,17357,58,645
10868,287,De Pena,Middlesbrough,Midfielder,1,Stoke City,H,1,1,0,0,0,0,0,0,0,0,0,4.5,3902,0,0
10869,287,De Pena,Middlesbrough,Midfielder,2,Sunderland,A,2,1,0,0,0,0,0,0,0,0,0,4.5,3666,47,495
10870,287,De Pena,Middlesbrough,Midfielder,3,West Bromwich Albion,A,0,0,0,0,0,0,0,0,0,0,0,4.4,4342,841,686
10871,287,De Pena,Middlesbrough,Midfielder,4,Crystal Palace,H,1,2,0,0,0,0,0,0,0,0,0,4.4,4414,654,916
10872,287,De Pena,Middlesbrough,Midfielder,5,Everton,A,1,3,0,0,0,0,0,0,0,0,0,4.4,4148,93,395
10873,287,De Pena,Middlesbrough,Midfielder,6,Tottenham Hotspur,H,1,2,0,0,0,0,0,0,0,0,0,4.3,6825,2529,855
10874,287,De Pena,Middlesbrough,Midfielder,7,West Ham United,A,1,1,0,0,0,0,0,0,0,0,0,4.3,10178,3119,1139
10875,287,De Pena,Middlesbrough,Midfielder,8,Watford,H,0,1,0,0,0,0,0,0,0,0,0,4.3,10209,637,872
10876,287,De Pena,Middlesbrough,Midfielder,9,Arsenal,A,0,0,0,0,0,0,0,0,0,0,0,4.3,9752,200,719
10877,287,De Pena,Middlesbrough,Midfielder,10,Bournemouth,H,2,0,0,0,0,0,0,0,0,0,0,4.3,9378,83,493
10878,287,De Pena,Middlesbrough,Midfielder,11,Manchester City,A,1,1,0,0,0,0,0,0,0,0,0,4.3,9084,169,494
10879,287,De Pena,Middlesbrough,Midfielder,12,Chelsea,H,0,1,0,0,0,0,0,0,0,0,0,4.3,8825,153,460
10880,287,De Pena,Middlesbrough,Midfielder,13,Leicester City,A,2,2,0,0,0,0,0,0,0,0,0,4.3,8641,64,271
10881,287,De Pena,Middlesbrough,Midfielder,14,Hull City,H,1,0,0,0,0,0,0,0,0,0,0,4.3,8486,59,232
10882,287,De Pena,Middlesbrough,Midfielder,15,Southampton,A,0,1,0,0,0,0,0,0,0,0,0,4.2,8409,244,361
10883,287,De Pena,Middlesbrough,Midfielder,16,Liverpool,H,0,3,0,0,0,0,0,0,0,0,0,4.2,8906,553,246
10884,287,De Pena,Middlesbrough,Midfielder,17,Swansea City,H,3,0,0,0,0,0,0,0,0,0,0,4.2,9139,430,293
10885,287,De Pena,Middlesbrough,Midfielder,18,Burnley,A,0,1,0,0,0,0,0,0,0,0,0,4.2,9212,464,499
10886,287,De Pena,Middlesbrough,Midfielder,19,Manchester United,A,1,2,0,0,0,0,0,0,0,0,0,4.2,9693,688,281
10887,287,De Pena,Middlesbrough,Midfielder,20,Leicester City,H,0,0,0,0,0,0,0,0,0,0,0,4.2,10198,1067,615
10888,287,De Pena,Middlesbrough,Midfielder,21,Watford,A,0,0,0,0,0,0,0,0,0,0,0,4.2,11099,1776,1044
10889,287,De Pena,Middlesbrough,Midfielder,22,West Ham United,H,1,3,0,0,0,0,0,0,0,0,0,4.2,11349,729,565
10890,287,De Pena,Middlesbrough,Midfielder,23,West Bromwich Albion,H,1,1,0,0,0,0,0,0,0,0,0,4.2,11737,717,455
10891,287,De Pena,Middlesbrough,Midfielder,24,Tottenham Hotspur,A,0,1,0,0,0,0,0,0,0,0,0,4.2,11204,44,581
10892,287,De Pena,Middlesbrough,Midfielder,25,Everton,H,0,0,0,0,0,0,0,0,0,0,0,4.2,10718,47,535
10893,287,De Pena,Middlesbrough,Midfielder,26,Crystal Palace,A,0,1,0,0,0,0,0,0,0,0,0,4.2,10251,25,495
10894,287,De Pena,Middlesbrough,Midfielder,27,Stoke City,A,0,2,0,0,0,0,0,0,0,0,0,4.2,10032,36,257
10895,287,De Pena,Middlesbrough,Midfielder,29,Manchester United,H,1,3,0,0,0,0,0,0,0,0,0,4.2,9571,11,226
10896,287,De Pena,Middlesbrough,Midfielder,30,Swansea City,A,0,0,0,0,0,0,0,0,0,0,0,4.2,9363,18,228
10897,287,De Pena,Middlesbrough,Midfielder,31,Hull City,A,2,4,0,0,0,0,0,0,0,0,0,4.2,9255,11,120
