,round,team_rank,opponent_team_rank,team_pot,opp_concede_pot,prev_points,form_points,long_form,ict_form,total_points,Predicted,Prediction_Error
5959,29,18,7,0.9333333333333332,2.2,1.0,-0.3333333333333333,2.0,2.1999999999999997,-1,52780147.8,52780148.8
238,12,6,4,2.5,0.8333333333333334,6.0,6.0,6.6,7.7,3,11622654.8,11622651.8
6741,30,13,9,1.6,2.357142857142857,1.0,1.6666666666666667,1.6,3.1333333333333333,3,59850396.8,59850393.8
10740,18,15,14,0.8888888888888888,1.2,10.0,4.333333333333333,3.6,3.933333333333332,1,47396154.1,47396153.1
14482,18,5,8,1.5555555555555556,2.4444444444444446,2.0,1.6666666666666667,1.8,3.5333333333333328,1,6608179.7,6608178.7
594,26,9,18,1.3846153846153846,2.4615384615384617,1.0,1.0,1.0,0.2000000000000008,1,51358176.5,51358175.5
7091,21,16,12,0.8181818181818182,1.181818181818182,1.0,1.6666666666666667,2.4,1.7333333333333352,2,26921731.0,26921729.0
1037,24,16,3,1.0,0.75,2.0,2.0,2.0,6.500000000000001,2,16790234.0,16790232.0
9850,9,7,4,1.0,1.0,3.0,3.333333333333333,0.0,8.066666666666666,2,-37794575.1,37794577.1
4942,22,18,13,1.181818181818182,1.5454545454545454,2.0,1.6666666666666667,1.4,3.5333333333333337,2,57575081.0,57575079.0
4952,9,16,12,1.25,1.2,1.0,1.6666666666666667,0.8,2.1666666666666665,2,19378348.7,19378346.7
679,17,14,2,0.6666666666666666,1.4444444444444444,4.0,2.333333333333333,1.8,3.733333333333333,1,-5154585.2,5154586.2
4059,25,2,5,1.0769230769230769,0.6666666666666666,3.0,2.333333333333333,3.4,5.466666666666666,2,-30643062.3,30643064.3
4921,13,7,10,1.0,2.5714285714285716,0.0,0.6666666666666666,1.4,1.666666666666666,1,-9843848.1,9843849.1
1695,6,20,1,0.0,0.3333333333333333,2.0,2.0,0.0,4.8,2,-38012719.9,38012721.9
5044,23,7,9,1.25,1.6666666666666667,1.0,1.0,1.2,0.4333333333333336,1,4028975.4,4028974.4
6807,21,15,1,1.4545454545454546,1.4545454545454546,3.0,1.6666666666666667,0.0,0.5333333333333333,2,22376409.0,22376407.0
10468,5,13,2,1.3333333333333333,2.0,1.0,1.6666666666666667,1.6,1.1,1,-13239128.2,13239129.2
14436,9,5,10,1.6,1.2,1.0,1.6666666666666667,2.2,1.0000000000000002,3,-20626494.9,20626497.9
5806,27,19,15,1.0,1.5,-1.0,3.6666666666666665,3.0,4.299999999999998,9,61159750.3,61159741.3
1683,20,2,7,1.2,1.7,1.0,1.3333333333333333,1.8,3.8666666666666663,2,-25212180.0,25212182.0
202,25,9,8,1.5384615384615383,1.5384615384615383,4.0,6.666666666666668,4.4,9.866666666666664,15,31287871.9,31287856.9
7428,14,17,12,1.1428571428571428,1.5714285714285714,1.0,1.0,1.4,0.7999999999999993,1,32408011.2,32408010.2
7462,36,3,10,2.333333333333333,1.3888888888888888,5.0,3.333333333333333,3.2,3.5333333333333337,3,52418174.7,52418171.7
10726,4,9,11,2.0,1.0,1.0,0.0,0.0,0.0,1,-808662.7,808663.7
9848,7,6,19,2.0,2.25,5.0,3.0,0.0,6.166666666666668,3,37567115.6,37567112.6
3351,23,3,1,2.083333333333333,0.75,3.0,1.6666666666666667,1.2,4.4,1,-9464700.3,9464701.3
12120,11,12,17,1.0,2.0,2.0,1.6666666666666667,1.0,5.033333333333334,2,24358424.3,24358422.3
4602,22,17,14,1.1666666666666667,1.3636363636363635,2.0,1.6666666666666667,1.6,2.066666666666664,1,52474744.4,52474743.4
426,32,6,16,2.0,1.7333333333333334,3.0,2.333333333333333,4.0,7.499999999999992,2,64271698.9,64271696.9
12252,33,11,17,1.3529411764705883,2.0588235294117645,2.0,5.333333333333333,3.8,10.433333333333332,12,71085996.2,71085984.2
4361,15,15,19,2.0,2.0,1.0,1.0,1.2,2.533333333333332,0,73861546.5,73861546.5
14506,5,10,18,1.0,2.0,2.0,0.0,0.0,0.0,21,5692732.3,5692711.3
2354,15,13,12,1.5555555555555556,1.75,2.0,3.0,2.4,2.4000000000000004,2,34497783.1,34497781.1
1553,12,10,13,1.0,2.0,8.0,3.6666666666666665,3.8,5.833333333333332,2,22928833.1,22928831.1
21135,33,2,16,2.5294117647058822,1.9411764705882355,1.0,1.3333333333333333,1.2,1.7000000000000002,1,59089260.8,59089259.8
4958,16,18,3,1.1428571428571428,0.75,1.0,3.333333333333333,2.6,5.433333333333334,7,11359492.1,11359485.1
7619,4,6,16,4.0,2.5,2.0,4.0,0.0,9.933333333333334,8,81342203.8,81342195.8
1658,22,3,6,1.8181818181818181,1.0909090909090908,17.0,6.333333333333332,5.0,8.799999999999997,1,32344996.0,32344995.0
7084,13,14,8,1.0,1.4285714285714286,9.0,3.6666666666666665,3.0,3.0,1,23286007.5,23286006.5
3618,10,1,15,2.8,1.2,3.0,4.0,5.2,9.666666666666664,2,21886676.2,21886674.2
3053,15,9,7,1.375,1.5,2.0,2.333333333333333,3.6,3.0333333333333314,3,-972673.0,972676.0
2309,16,10,4,0.75,0.375,3.0,2.333333333333333,2.2,2.266666666666667,1,-31059392.8,31059393.8
8691,7,1,2,2.25,1.0,1.0,1.0,0.0,0.8999999999999999,1,-42288383.3,42288384.3
22598,26,15,5,1.4615384615384617,1.6428571428571428,2.0,2.0,2.0,4.766666666666667,2,43094632.1,43094630.1
13039,5,19,3,1.6666666666666667,1.3333333333333333,1.0,1.0,2.0,2.0,1,17109930.4,17109929.4
15630,17,12,18,1.3333333333333333,0.7777777777777778,2.0,3.0,2.4,4.733333333333333,2,32723572.7,32723570.7
2299,36,14,8,1.3888888888888888,1.875,7.0,3.6666666666666665,3.2,3.3333333333333344,2,74549009.5,74549007.5
2571,6,8,9,1.0,1.3333333333333333,1.0,1.0,1.4,1.5,0,-31529663.0,31529663.0
2315,25,9,8,1.5384615384615383,1.5384615384615383,2.0,4.333333333333333,3.2,3.5666666666666664,2,23202575.3,23202573.3
19476,18,14,15,1.5,1.2222222222222223,1.0,1.0,1.2,1.4999999999999998,1,41493154.5,41493153.5
7167,27,18,3,1.0666666666666669,1.5714285714285714,10.0,4.333333333333333,3.0,4.3,1,58324363.7,58324362.7
601,8,19,3,0.25,0.75,3.0,2.333333333333333,3.8,2.466666666666667,2,-21143549.6,21143551.6
7268,25,15,18,0.4615384615384616,1.3571428571428572,1.0,1.3333333333333333,2.8,1.866666666666666,2,35817114.8,35817112.8
2258,14,6,18,1.7142857142857142,2.375,2.0,2.333333333333333,2.4,1.7333333333333334,3,30049568.0,30049565.0
12276,19,14,1,1.1,1.6,1.0,0.0,0.0,0.0,2,1517498.7,1517496.7
343,22,6,3,2.4545454545454546,0.8181818181818182,1.0,4.666666666666667,3.8,5.533333333333334,8,11650051.4,11650043.4
3701,19,1,18,3.6,1.5,13.0,5.0,3.6,5.2,1,92903608.9,92903607.9
635,21,4,20,2.4545454545454546,2.272727272727273,2.0,1.3333333333333333,1.4,4.333333333333332,1,61795404.7,61795403.7
18665,31,6,7,1.3125,1.625,2.0,2.0,2.2,9.366666666666662,1,18481239.6,18481238.6
3320,10,4,9,0.6,2.2,13.0,7.333333333333332,4.8,7.599999999999999,3,-12342294.8,12342297.8
1317,7,6,16,0.75,1.25,2.0,2.0,2.2,3.766666666666667,3,-25912696.2,25912699.2
3074,23,1,4,1.1666666666666667,0.8181818181818182,4.0,2.0,3.2,2.1333333333333324,1,-35865809.1,35865810.1
14579,4,5,20,2.5,4.0,2.0,5.333333333333333,0.0,8.566666666666666,11,57341388.8,57341377.8
18657,21,6,3,1.5454545454545454,1.5,3.0,5.0,5.0,7.166666666666662,2,-3456426.7,3456428.7
503,37,5,14,2.0,1.5263157894736843,3.0,4.0,5.0,7.266666666666661,7,60748373.0,60748366.0
7118,2,14,11,1.0,1.0,1.0,0.0,0.0,0.0,3,-13378380.9,13378383.9
22577,23,7,9,1.25,1.6666666666666667,1.0,2.6666666666666665,0.0,3.4333333333333336,1,5158335.1,5158334.1
5257,10,6,17,1.4,2.8,1.0,0.0,0.0,0.0,1,13646358.8,13646357.8
4096,9,11,12,1.4,0.6,2.0,3.333333333333333,4.8,8.4,6,2864776.5,2864770.5
6079,12,8,18,1.1666666666666667,2.142857142857143,2.0,5.666666666666668,0.0,6.833333333333332,14,17715273.5,17715259.5
11334,32,9,8,1.25,1.6470588235294117,7.0,4.333333333333333,5.0,4.999999999999999,3,41536002.7,41535999.7
7890,9,3,13,2.75,2.0,3.0,5.666666666666668,5.2,7.633333333333335,12,28442680.0,28442668.0
4060,10,13,3,1.4,1.5,2.0,1.3333333333333333,2.6,3.8000000000000007,1,-1129766.2,1129767.2
5676,17,4,13,1.7777777777777777,1.2222222222222223,1.0,1.6666666666666667,0.0,5.233333333333333,3,4652925.0,4652922.0
14906,34,2,12,1.625,1.6470588235294117,10.0,10.0,8.6,12.800000000000002,1,46990142.8,46990141.8
14657,8,16,11,1.5,1.5,2.0,3.333333333333333,2.4,4.300000000000002,7,28976529.3,28976522.3
15650,38,17,3,1.3157894736842106,1.4210526315789471,1.0,1.3333333333333333,1.6,4.766666666666667,1,58310586.3,58310585.3
6218,12,17,3,1.0,0.6666666666666666,2.0,2.0,2.0,2.5,2,-3520267.3,3520269.3
607,31,13,3,1.25,0.875,1.0,1.3333333333333333,2.0,2.433333333333334,2,20471029.0,20471027.0
6725,22,3,6,1.8181818181818181,1.0909090909090908,1.0,2.0,2.4,4.4999999999999964,2,-8425366.9,8425368.9
5363,16,19,17,0.625,1.25,1.0,1.6666666666666667,1.8,2.699999999999997,2,38167517.7,38167515.7
5019,2,14,11,1.0,1.0,2.0,0.0,0.0,0.0,3,-10869857.9,10869860.9
5820,3,10,3,1.0,2.0,3.0,2.333333333333333,0.0,3.333333333333333,2,-30163384.8,30163386.8
11260,30,10,11,1.3076923076923077,1.8,1.0,6.0,4.4,8.600000000000003,3,39197682.5,39197679.5
17041,12,17,5,0.8333333333333334,0.8333333333333334,5.0,2.333333333333333,2.6,1.8,2,5049885.1,5049883.1
489,21,4,20,2.4545454545454546,2.272727272727273,6.0,4.666666666666667,5.2,9.299999999999992,6,73484052.4,73484046.4
5689,3,9,10,1.0,1.5,7.0,7.333333333333332,0.0,11.5,3,-9998408.9,9998411.9
1994,18,14,8,0.3333333333333333,1.3333333333333333,6.0,4.333333333333333,3.0,3.9333333333333336,6,4001919.2,4001913.2
2671,27,17,10,1.0714285714285714,1.5714285714285714,1.0,1.3333333333333333,1.4,2.133333333333335,2,48704512.0,48704510.0
4342,21,16,12,0.8181818181818182,1.181818181818182,2.0,0.6666666666666666,0.8,4.766666666666664,1,32025525.0,32025524.0
4911,3,4,20,0.5,2.0,8.0,5.333333333333333,0.0,6.2,3,-15707931.0,15707934.0
21167,30,18,14,1.6666666666666667,1.8666666666666667,1.0,1.0,0.8,0.43333333333333385,1,87288266.8,87288265.8
7564,25,5,3,2.583333333333333,0.9230769230769232,2.0,2.333333333333333,1.8,6.5666666666666655,3,22151665.0,22151662.0
4334,10,9,7,0.6,2.0,3.0,2.333333333333333,2.8,5.533333333333331,2,-22786143.0,22786145.0
709,23,3,13,2.0,1.75,1.0,1.3333333333333333,1.6,2.466666666666666,2,21553893.5,21553891.5
3399,25,3,17,2.4615384615384617,1.4615384615384617,2.0,1.6666666666666667,1.6,2.400000000000001,1,47324568.1,47324567.1
7432,21,19,5,0.9090909090909092,1.4545454545454546,1.0,1.3333333333333333,1.6,1.6999999999999986,1,28152610.1,28152609.1
14518,17,8,6,0.5555555555555556,1.1111111111111112,3.0,2.0,1.6,3.1333333333333337,2,-29626118.0,29626120.0
5014,20,13,11,1.0,1.2,5.0,4.666666666666667,3.4,7.6,7,28588150.5,28588143.5
5946,16,19,5,1.5,0.875,2.0,1.6666666666666667,1.6,3.0666666666666664,2,33874147.6,33874145.6
3370,24,4,20,2.4166666666666665,1.4166666666666667,7.0,5.666666666666668,5.0,6.3000000000000025,2,68136980.2,68136978.2
636,20,18,17,1.2,2.1818181818181817,2.0,5.0,3.4,7.8,12,72308385.3,72308373.3
15417,26,12,9,1.3846153846153846,1.7692307692307692,2.0,1.6666666666666667,2.4,3.433333333333332,2,38855035.8,38855033.8
12214,32,13,3,1.25,1.5625,1.0,5.666666666666668,5.4,6.733333333333335,9,30330774.5,30330765.5
5393,7,18,15,0.5,1.0,1.0,1.3333333333333333,0.0,1.4333333333333336,1,6641225.6,6641224.6
7742,13,2,20,3.1666666666666665,2.0,3.0,4.666666666666667,3.8,8.4,9,61368125.4,61368116.4
14523,22,8,20,1.3333333333333333,1.6363636363636365,2.0,3.333333333333333,2.8,2.600000000000001,6,37590419.5,37590413.5
12277,20,11,14,1.3,0.8,2.0,1.3333333333333333,0.0,1.0333333333333334,1,21849008.8,21849007.8
19399,16,2,17,2.1111111111111107,1.75,0.0,0.0,0.0,0.0,1,14745256.9,14745255.9
1659,4,14,12,2.0,0.5,1.0,2.333333333333333,0.0,4.566666666666666,3,18343341.8,18343338.8
14478,14,5,20,2.0,2.5714285714285716,1.0,1.6666666666666667,3.0,2.7,3,39852015.2,39852012.2
19647,8,5,13,2.25,3.75,1.0,0.0,0.0,0.0,4,31922379.8,31922375.8
6050,25,11,16,1.3076923076923077,1.5384615384615383,2.0,4.333333333333333,3.2,5.733333333333335,2,45185919.8,45185917.8
9518,4,4,1,1.5,1.0,2.0,2.0,0.0,5.033333333333334,1,-54956007.0,54956008.0
568,4,19,11,0.0,1.5,1.0,1.6666666666666667,0.0,2.9666666666666672,2,-12467814.4,12467816.4
7453,27,4,5,2.6153846153846154,1.5384615384615383,2.0,2.0,1.8,1.9333333333333336,1,30978994.9,30978993.9
17976,7,4,17,1.8,2.0,2.0,2.0,2.6,5.8,2,8838848.2,8838846.2
3631,9,1,8,4.2,2.0,1.0,0.0,0.0,0.0,1,43787252.2,43787251.2
2325,24,12,10,0.4545454545454545,0.75,1.0,1.6666666666666667,2.6,5.999999999999999,2,-1442813.3,1442815.3
5790,8,7,19,0.5,1.75,0.0,0.0,0.0,0.0,1,-21399778.7,21399779.7
9533,19,6,16,1.6,1.3,1.0,1.6666666666666667,1.2,2.700000000000001,3,17323680.8,17323677.8
1693,38,9,12,1.1578947368421053,1.2222222222222223,1.0,1.0,1.2,0.20000000000000026,1,37551625.7,37551624.7
16435,8,12,3,1.25,0.5,2.0,3.0,3.8,4.1000000000000005,5,-24638491.9,24638496.9
6917,25,14,7,0.8461538461538461,1.8461538461538465,9.0,5.333333333333333,3.8,5.633333333333333,1,42547864.0,42547863.0
4183,22,18,7,1.181818181818182,1.9090909090909087,1.0,1.3333333333333333,1.4,1.9666666666666668,1,43763232.0,43763231.0
19464,6,13,11,1.25,2.0,2.0,8.333333333333334,6.0,9.666666666666668,12,12416441.9,12416429.9
11379,3,15,16,0.5,0.5,2.0,2.333333333333333,0.0,9.466666666666667,3,-8052229.3,8052232.3
14493,30,2,15,1.5714285714285714,1.1333333333333333,6.0,3.0,2.8,3.0999999999999983,1,27122169.6,27122168.6
19017,10,5,11,1.2,3.2,1.0,1.0,0.0,0.03333333333333333,1,-6848593.1,6848594.1
5012,18,17,15,1.1111111111111112,2.1,2.0,1.6666666666666667,1.8,4.566666666666666,2,56056320.4,56056318.4
4403,20,17,19,1.3,2.2,1.0,1.0,0.0,1.0,1,71123672.5,71123671.5
9947,36,6,5,1.6875,1.0,1.0,1.3333333333333333,2.6,0.9333333333333292,2,18652257.2,18652255.2
12325,32,13,3,1.25,1.5625,3.0,3.333333333333333,2.6,7.3,5,36957738.9,36957733.9
3100,12,1,15,0.6666666666666666,1.6666666666666667,1.0,1.0,2.0,2.3000000000000007,1,-40901468.8,40901469.8
3319,17,5,17,1.5555555555555556,1.1111111111111112,1.0,7.333333333333332,7.4,10.1,3,10923571.8,10923568.8
2921,15,9,7,1.375,1.5,9.0,5.666666666666668,5.2,6.066666666666666,6,16879987.0,16879981.0
18135,16,4,11,1.875,0.75,2.0,1.3333333333333333,2.6,1.7000000000000004,1,-3829750.2,3829751.2
18024,17,11,15,1.2222222222222223,2.333333333333333,1.0,1.3333333333333333,2.2,0.3333333333333333,1,30512555.6,30512554.6
5337,16,19,17,0.625,1.25,1.0,2.0,1.6,3.3666666666666667,3,38439739.1,38439736.1
5018,35,13,3,1.3888888888888888,1.3888888888888888,2.0,2.333333333333333,2.4,4.033333333333334,2,40134686.8,40134684.8
20396,12,11,2,1.3333333333333333,1.4285714285714286,1.0,1.6666666666666667,0.0,2.6333333333333337,3,-14479665.5,14479668.5
12123,14,9,15,1.2857142857142858,1.0,6.0,3.333333333333333,2.8,4.833333333333335,3,19096763.0,19096760.0
18117,36,7,17,1.0555555555555556,1.7777777777777777,1.0,1.0,1.0,3.3000000000000025,2,43090230.9,43090228.9
3604,23,1,3,2.333333333333333,0.5833333333333334,9.0,3.6666666666666665,7.0,5.26666666666667,1,7393258.8,7393257.8
5749,8,15,11,1.25,1.5,2.0,1.6666666666666667,4.4,2.9333333333333367,1,17548048.4,17548047.4
12962,2,18,6,2.0,0.0,0.0,0.0,0.0,0.0,1,6977780.6,6977779.6
3368,22,4,7,2.636363636363636,1.3636363636363635,6.0,5.333333333333333,4.2,7.233333333333333,8,37739485.3,37739477.3
14499,36,2,12,1.5294117647058822,1.8333333333333333,1.0,1.0,3.0,0.9666666666666656,1,23772052.7,23772051.7
12348,17,11,15,1.2222222222222223,2.333333333333333,2.0,3.0,2.8,3.5,5,34294791.3,34294786.3
17196,15,17,3,1.125,0.5714285714285714,2.0,5.0,4.0,8.633333333333335,7,6912342.6,6912335.6
1723,19,3,9,1.8,1.3,3.0,4.333333333333333,3.4,6.2666666666666675,3,293586.8,293583.8
19025,18,5,8,1.5555555555555556,2.4444444444444446,2.0,1.3333333333333333,1.2,1.6000000000000003,1,5454648.6,5454647.6
2949,17,8,11,1.7777777777777777,1.4,5.0,3.0,5.4,4.866666666666666,1,27218842.4,27218841.4
20713,22,13,2,0.4,1.181818181818182,3.0,2.0,2.0,0.933333333333332,2,-15541151.4,15541153.4
7754,25,5,3,2.583333333333333,0.9230769230769232,1.0,2.333333333333333,4.6,6.36666666666667,2,19553011.1,19553009.1
630,6,19,14,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.0,2.333333333333333,2,5742028.3,5742026.3
17280,23,11,5,1.1666666666666667,1.5,2.0,4.333333333333333,2.4,4.866666666666668,2,10206030.8,10206028.8
13605,4,13,2,1.0,2.0,1.0,3.6666666666666665,0.0,7.3,8,-21650841.8,21650849.8
16498,35,8,11,1.1578947368421053,1.8333333333333333,1.0,1.0,1.6,0.3,1,32634382.9,32634381.9
7796,29,4,3,1.6666666666666667,1.2307692307692308,12.0,6.0,5.2,11.066666666666668,4,27575678.1,27575674.1
7481,17,2,9,2.0,2.1111111111111107,3.0,2.6666666666666665,4.2,5.1,3,7612114.4,7612111.4
5806,12,4,6,2.0,0.6666666666666666,3.0,2.6666666666666665,2.0,3.966666666666667,2,-16613641.0,16613643.0
4600,17,11,8,1.2,1.5555555555555556,1.0,1.6666666666666667,2.8,1.6999999999999975,2,5390614.7,5390612.7
6559,33,12,15,0.9375,1.75,1.0,3.0,4.0,6.8000000000000025,5,51039021.3,51039016.3
4995,11,8,2,1.1666666666666667,0.8333333333333334,1.0,1.3333333333333333,1.4,2.1333333333333333,2,-39938600.3,39938602.3
9544,32,5,20,1.7857142857142858,0.8125,2.0,2.0,2.8,6.76666666666667,2,50596992.5,50596990.5
4743,26,15,20,1.0,1.3846153846153846,1.0,1.0,1.2,1.0000000000000002,1,58054530.3,58054529.3
5765,24,9,13,0.75,2.4166666666666665,1.0,3.6666666666666665,6.2,4.633333333333336,5,18422224.3,18422219.3
3199,38,1,20,2.333333333333333,1.5555555555555556,1.0,3.0,3.2,5.799999999999998,7,65201958.5,65201951.5
7486,13,16,10,0.7142857142857143,1.125,2.0,1.6666666666666667,1.6,4.233333333333333,1,8840698.2,8840697.2
4944,36,7,17,1.0555555555555556,1.7777777777777777,1.0,2.0,3.2,1.8666666666666665,2,41601315.8,41601313.8
5789,10,18,7,1.6,0.6,1.0,1.0,1.4,3.6666666666666665,1,22444119.0,22444118.0
16957,4,17,10,1.5,2.5,1.0,2.0,0.0,3.066666666666667,2,31957452.7,31957450.7
696,10,2,20,2.4,0.6,3.0,2.0,1.8,2.233333333333333,2,15552736.7,15552734.7
22566,30,15,2,1.4666666666666666,0.8571428571428571,2.0,1.6666666666666667,1.8,3.3000000000000003,2,33589710.7,33589708.7
5340,19,20,16,0.6,1.4,1.0,1.6666666666666667,1.8,1.2666666666666666,2,44937723.6,44937721.6
980,26,13,12,1.1538461538461535,2.1538461538461537,1.0,1.0,1.2,1.6333333333333335,1,44098586.2,44098585.2
1252,18,6,13,1.8888888888888888,1.3333333333333333,3.0,3.0,2.8,2.9333333333333336,3,21762008.6,21762005.6
19868,10,10,15,1.0,1.8,1.0,1.6666666666666667,0.0,1.1666666666666663,1,2352802.5,2352801.5
2640,12,10,13,0.5,1.0,3.0,2.0,1.8,2.4333333333333336,2,-16685147.0,16685149.0
12275,18,13,2,1.0,0.625,0.0,0.0,0.0,0.0,1,-17951855.3,17951856.3
7598,21,3,6,1.9166666666666667,0.9090909090909092,2.0,2.6666666666666665,2.0,5.3333333333333295,4,-6521153.6,6521157.6
12302,8,18,20,1.0,1.75,2.0,2.6666666666666665,0.0,7.5,3,49176788.0,49176785.0
6915,22,13,18,1.0,1.8181818181818181,1.0,3.0,2.4,2.1666666666666665,6,42670758.6,42670752.6
4623,22,17,14,1.1666666666666667,1.3636363636363635,2.0,2.0,1.8,5.700000000000002,2,54786397.8,54786395.8
2360,21,10,13,1.6666666666666667,1.8181818181818181,4.0,3.0,2.6,1.8000000000000007,2,43678334.4,43678332.4
4023,11,7,9,1.1666666666666667,1.1428571428571428,6.0,5.0,4.2,7.500000000000001,0,-9598559.8,9598559.8
14823,24,2,15,2.1666666666666665,1.1666666666666667,3.0,2.333333333333333,2.4,4.000000000000001,3,28099198.7,28099195.7
6008,23,10,17,1.3333333333333333,1.5454545454545454,1.0,1.3333333333333333,1.6,1.1333333333333315,1,36833004.4,36833003.4
7547,8,4,7,3.0,1.75,2.0,6.333333333333332,5.4,14.166666666666664,3,22664028.6,22664025.6
4620,18,12,3,0.625,0.7777777777777778,1.0,1.6666666666666667,2.2,1.5000000000000009,2,-26340009.3,26340011.3
5745,26,5,3,1.7692307692307692,0.6923076923076923,1.0,3.0,2.2,1.533333333333334,7,-8925342.7,8925349.7
5736,26,5,3,1.7692307692307692,0.6923076923076923,5.0,2.6666666666666665,4.4,6.599999999999999,1,4798457.2,4798456.2
14886,13,5,1,1.4285714285714286,1.8571428571428568,7.0,3.6666666666666665,3.0,0.5666666666666661,2,-19486078.6,19486080.6
3698,16,1,2,2.5,1.625,2.0,1.3333333333333333,1.2,2.3000000000000007,1,-9265806.8,9265807.8
4922,13,15,20,1.1428571428571428,1.7142857142857142,2.0,2.0,2.0,3.5333333333333345,2,47107496.6,47107494.6
19005,36,7,17,1.0555555555555556,1.7777777777777777,2.0,1.6666666666666667,2.8,1.4666666666666683,2,44010283.3,44010281.3
6256,7,10,8,1.0,0.75,0.0,0.3333333333333333,1.4,2.9666666666666672,0,-31552993.0,31552993.0
8619,7,1,2,2.25,1.0,1.0,1.6666666666666667,0.0,3.1,2,-41143408.0,41143410.0
5005,21,14,16,1.3636363636363635,1.181818181818182,1.0,1.3333333333333333,1.4,0.933333333333334,1,44048208.6,44048207.6
1754,23,14,18,1.9166666666666667,1.9166666666666667,7.0,3.333333333333333,3.8,5.000000000000001,2,93373350.0,93373348.0
3989,5,2,18,0.0,2.333333333333333,6.0,3.333333333333333,0.0,4.766666666666667,3,-41189004.5,41189007.5
10728,6,16,2,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,0.0,1.833333333333333,2,-4650155.2,4650157.2
9600,14,6,8,1.2857142857142858,2.2857142857142856,2.0,2.0,0.0,2.3000000000000003,2,-6966601.2,6966603.2
5816,24,5,18,1.75,1.3846153846153846,1.0,1.0,1.8,4.033333333333333,1,33308866.7,33308865.7
16445,18,9,4,1.0,1.3333333333333333,1.0,1.0,0.8,0.4000000000000004,1,-19469916.8,19469917.8
9674,16,20,1,1.5,1.0,1.0,1.3333333333333333,1.4,3.266666666666666,2,27529418.5,27529416.5
2549,11,10,16,0.8333333333333334,1.3333333333333333,2.0,4.0,3.0,4.566666666666665,3,105512.4,105509.4
12119,10,12,19,1.4,2.4,1.0,1.0,0.0,2.7000000000000006,2,39795929.2,39795927.2
5015,32,10,2,1.1333333333333333,1.125,3.0,2.6666666666666665,2.2,4.266666666666668,2,12436625.1,12436623.1
3739,11,1,6,4.0,2.0,2.0,3.0,3.2,3.833333333333334,1,40119106.8,40119105.8
7128,12,15,9,1.1666666666666667,1.1666666666666667,5.0,5.666666666666668,4.8,8.1,10,22482425.0,22482415.0
20692,36,20,18,1.1764705882352942,0.8888888888888888,2.0,2.333333333333333,2.0,3.666666666666666,3,94305086.4,94305083.4
13924,19,20,10,1.4,1.4,4.0,2.333333333333333,0.0,4.066666666666666,2,63182961.5,63182959.5
14516,15,8,1,1.125,2.0,1.0,1.0,1.4,1.3000000000000005,1,-24338988.7,24338989.7
2042,17,18,9,1.3333333333333333,1.4444444444444444,8.0,4.0,3.4,7.400000000000002,1,59186006.5,59186005.5
5127,31,20,11,1.2,1.3125,2.0,1.6666666666666667,1.6,1.6333333333333335,1,73169816.5,73169815.5
18035,29,9,1,1.2666666666666666,1.3333333333333333,3.0,2.333333333333333,3.0,5.3666666666666645,2,7934743.3,7934741.3
10510,10,15,10,1.4,1.6,0.0,0.0,0.0,0.0,1,17920489.2,17920488.2
1550,9,10,5,2.2,0.4,6.0,3.0,2.2,2.7999999999999994,2,9752801.6,9752799.6
1315,5,7,8,0.3333333333333333,0.3333333333333333,3.0,2.0,2.6,3.6,1,-64311252.2,64311253.2
1006,25,15,18,0.4615384615384616,1.3571428571428572,2.0,2.333333333333333,2.4,4.6999999999999975,4,39716644.3,39716640.3
3700,18,1,7,3.5555555555555562,1.3333333333333333,1.0,5.0,3.6,5.033333333333333,13,31491017.1,31491004.1
10742,20,16,15,1.1,2.1,2.0,2.0,3.6,1.9333333333333316,3,53160723.9,53160720.9
4738,18,12,3,0.625,0.7777777777777778,1.0,1.6666666666666667,2.2,1.6333333333333335,1,-26248650.6,26248651.6
12283,26,10,2,1.0769230769230769,1.0769230769230769,1.0,1.3333333333333333,1.4,1.5333333333333332,1,-6291995.1,6291996.1
10519,19,16,6,0.9,0.9,1.0,3.333333333333333,0.0,1.866666666666667,8,7583477.0,7583469.0
18987,18,7,16,1.2222222222222223,1.2222222222222223,1.0,1.0,0.0,0.7666666666666667,1,6707702.2,6707701.2
12199,16,12,9,1.125,1.75,10.0,5.333333333333333,4.4,5.6000000000000005,3,33316207.8,33316204.8
6909,15,15,3,0.875,0.875,2.0,2.0,1.8,3.9333333333333336,2,-6908603.8,6908605.8
4622,21,13,3,0.7,1.4545454545454546,2.0,2.0,1.8,6.033333333333335,2,-2085521.4,2085523.4
13683,6,17,1,1.0,1.0,1.0,0.0,0.0,0.0,2,-18214187.5,18214189.5
4997,26,18,9,0.8461538461538461,1.4615384615384617,3.0,5.666666666666668,4.0,10.733333333333336,8,49415572.3,49415564.3
14661,12,18,19,1.5,0.6666666666666666,2.0,1.6666666666666667,2.6,4.333333333333334,2,55042491.3,55042489.3
3987,2,1,15,0.0,4.0,1.0,0.0,0.0,0.0,1,-53476110.2,53476111.2
3046,8,18,10,1.5,1.5,1.0,0.0,0.0,0.0,2,31034707.2,31034705.2
8677,31,4,1,2.0625,1.0666666666666669,1.0,1.6666666666666667,2.2,3.6666666666666674,2,5754776.2,5754774.2
